地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,3901,4735,34923,27650,1945,1973,5991,3298,1775,2503,23197,19341,134,152,881,648,709,796,4260,2968,226,248,1569,1149,531,783,6631,5172,44,113,1279,1188,19,57,906,841,7,37,2554,2518,6,9,771,742,2,102,1632,1613,4,48,1267,1238,1507,1842,11628,8586,1653,2109,15035,11511,1668,2179,18001,14421,1671,2187,18089,14490,181,259,5735,5011
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,2995,3050,7997,3015,1759,1769,3826,1392,1193,1236,3916,1565,89,91,245,87,546,559,1636,640,177,183,591,282,326,337,1260,473,11,12,36,16,5,5,19,7,-,-,-,-,1,1,6,3,-,-,-,-,1,1,12,-,1095,1127,3563,1401,1150,1183,3771,1498,1154,1187,3787,1505,1154,1187,3787,1505,43,45,255,58
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,407,458,3402,2630,128,131,959,799,234,274,2044,1516,19,24,165,125,87,96,746,576,18,18,140,115,78,91,712,492,11,13,96,74,-,-,-,-,-,-,-,-,1,1,9,6,-,-,-,-,-,-,-,-,188,212,1614,1217,213,242,1859,1382,213,242,1859,1382,214,243,1868,1388,45,53,399,315
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,268,356,4167,3564,42,52,608,529,180,250,2805,2428,20,23,282,263,41,66,630,565,15,18,223,190,72,97,1195,992,7,8,108,90,3,3,51,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127,181,1969,1729,156,213,2456,2116,158,215,2489,2145,158,215,2489,2145,46,54,754,607
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,85,149,2320,2014,14,19,348,330,62,120,1728,1476,4,8,106,94,17,25,438,412,10,20,268,229,18,47,571,431,5,10,132,119,4,4,102,89,-,-,-,-,1,1,37,29,-,-,-,-,-,-,-,-,44,80,1167,1038,57,113,1595,1354,58,114,1617,1374,58,114,1617,1374,9,10,244,208
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,61,132,2391,2234,1,1,32,31,41,102,1659,1521,2,6,83,79,14,29,531,505,4,5,152,143,11,35,463,412,1,2,38,34,1,1,39,37,2,7,79,63,-,-,-,-,-,-,-,-,-,-,-,-,28,71,1090,1031,33,78,1306,1210,33,78,1306,1210,35,85,1385,1273,19,29,700,682
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,48,200,3327,3220,-,-,-,-,37,170,2495,2402,-,-,-,-,4,21,279,270,1,3,66,64,19,93,1347,1300,5,33,348,341,3,8,196,182,2,5,138,132,1,1,7,3,-,-,-,-,-,-,-,-,20,102,1430,1384,31,154,2180,2107,34,163,2374,2289,34,163,2374,2289,11,30,832,818
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,28,200,4766,4492,1,1,218,217,21,177,3225,3160,-,-,-,-,-,-,-,-,1,1,129,126,7,83,1083,1072,4,35,521,514,3,36,499,481,1,1,201,201,1,2,225,216,-,-,-,-,1,2,185,185,5,69,795,786,13,126,1868,1844,16,156,2433,2394,16,156,2433,2394,6,22,1323,1115
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,7,127,3614,3561,-,-,-,-,5,111,2386,2353,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,20,352,346,1,3,487,485,1,43,477,469,2,45,1070,1053,-,-,-,-,-,-,-,-,1,20,352,346,1,20,352,346,2,16,1228,1208
4,13229,西東京市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,2,63,2939,2920,-,-,-,-,2,63,2939,2920,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1784,1776,-,-,-,-,1,59,1155,1144,-,-,-,-,-,-,-,-,-,-,-,-,1,4,1784,1776,1,4,1784,1776,-,-,-,-
