地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,15406,36144,700208,647362,5876,5926,15757,7806,8868,29018,655390,615755,391,427,2421,1848,2423,2659,13502,9216,698,796,4831,3514,3136,4615,53517,44508,429,1436,22724,21181,499,3534,78022,74113,290,5966,87808,86206,208,2632,69607,67152,108,1996,84142,82602,88,3878,228152,216277,5888,7189,53250,40901,7268,11339,126753,108434,7729,15630,240535,218958,7897,19695,273705,251295,662,1200,29061,23801
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,10721,11037,28652,11888,5431,5465,11534,4116,4937,5197,15922,7151,296,300,769,359,1930,1965,5673,2477,494,511,1568,726,1680,1764,6007,2728,119,122,426,198,96,106,357,121,32,37,95,43,7,8,16,6,3,3,3,2,2,3,4,2,4121,4242,12926,5785,4570,4721,14653,6549,4636,4791,14851,6630,4650,4808,14897,6652,353,375,1196,621
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1702,1957,14216,11028,339,349,2528,2118,1232,1452,10515,8033,49,52,389,310,297,335,2446,1887,114,128,928,736,560,634,5032,3701,54,70,452,363,45,51,370,293,17,29,149,111,6,6,38,37,2,2,19,16,1,2,23,5,885,991,7543,5720,1092,1239,9400,7114,1127,1282,9679,7342,1138,1301,9777,7412,131,156,1173,877
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,1092,1614,17584,14890,96,100,1410,1296,917,1402,14975,12575,29,35,433,376,128,175,1924,1694,53,81,878,709,411,593,6893,5609,56,86,932,798,62,116,1138,909,29,51,524,450,9,11,148,123,3,3,55,39,1,1,25,18,482,686,7629,6455,704,1015,11542,9575,753,1119,12459,10315,768,1137,12722,10545,79,112,1199,1019
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,383,685,10251,9137,8,9,188,180,349,630,9340,8332,6,7,145,141,30,52,781,709,19,32,503,448,154,265,4118,3654,43,79,1177,1061,39,79,1029,937,18,27,469,427,6,9,173,150,2,3,74,55,2,3,78,50,148,246,3900,3521,265,463,7075,6332,298,524,7938,7113,310,542,8250,7403,26,46,723,625
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,376,913,16219,14260,1,1,41,40,352,865,15009,13340,6,10,246,226,16,37,681,637,11,28,417,390,146,304,5929,5467,52,136,2263,2010,45,115,1852,1712,23,77,929,862,19,50,1258,742,6,27,250,230,4,11,186,160,119,254,4849,4484,247,555,10223,9354,287,668,11826,10843,305,718,12558,11532,23,47,1169,880
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,396,1520,29921,27460,1,2,56,56,377,1473,28424,26206,3,8,195,192,17,74,1317,1146,7,16,537,505,103,408,7987,7072,53,190,3748,3451,84,378,6517,6166,45,153,3563,3355,26,119,2005,1912,8,19,539,522,3,16,219,209,86,364,6453,5963,212,830,16153,14554,289,1149,21986,20155,316,1241,24171,22184,18,45,1441,1198
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,424,3376,75131,70438,-,-,-,-,404,3160,71847,67315,2,15,244,244,5,21,680,666,-,-,-,-,69,551,11539,10303,41,343,7450,7081,83,557,14457,13345,79,514,13229,12808,81,851,15837,15317,21,223,4133,4018,10,35,2133,1721,40,347,6798,5839,140,1077,24487,22016,236,1697,40490,37599,283,2022,48560,45341,20,216,3284,3123
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,209,3961,116567,111944,-,-,-,-,200,3855,111485,107608,-,-,-,-,-,-,-,-,-,-,-,-,13,96,6012,5974,10,402,4933,4876,36,924,20962,19339,31,509,16480,15891,41,875,24017,23469,45,736,24756,24064,22,291,13092,12862,7,59,3152,3134,31,906,15090,14820,81,1752,44752,42542,98,2108,52971,50604,9,106,5082,4336
4,13109,品川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,49,2186,70619,69994,-,-,-,-,49,2186,70619,69994,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,8,1343,1343,6,372,8447,8415,7,479,8850,8812,11,667,17255,16960,11,284,15571,15427,13,376,19153,19037,-,-,-,-,5,273,6896,6886,12,620,16171,16115,17,892,23386,23299,-,-,-,-
