地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,7944,11131,102375,87490,3640,3668,8779,3857,3999,6997,86817,77687,172,177,786,539,1383,1495,6737,4309,403,465,2375,1699,1511,1976,17909,14388,139,405,6004,5353,125,464,10501,9917,38,624,12681,12250,9,65,1914,1889,4,54,1538,1510,4,903,22942,22806,3182,3680,21730,15709,3651,4646,36673,28966,3758,5463,53626,45365,3773,5612,57192,48643,305,466,6779,5946
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,6156,6278,15992,6504,3472,3488,7169,2483,2536,2639,8290,3778,133,134,376,178,1125,1153,3476,1546,301,310,925,425,836,876,3007,1378,20,21,76,35,18,18,79,44,4,4,7,1,-,-,-,-,-,-,-,-,-,-,-,-,2288,2361,7342,3332,2424,2503,7902,3579,2436,2515,7945,3607,2437,2516,7946,3607,148,151,533,243
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,843,984,7089,5463,132,138,981,811,631,761,5396,4112,25,26,184,153,159,185,1313,1009,64,73,522,426,303,361,2652,1972,20,27,207,140,21,26,190,146,2,3,16,15,-,-,-,-,-,-,-,-,-,-,-,-,496,573,4139,3170,579,682,4954,3757,594,701,5084,3861,594,701,5084,3861,80,85,712,540
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,468,665,7373,6218,29,32,408,375,405,590,6381,5385,13,16,197,181,76,115,1144,989,26,37,393,330,201,271,3236,2700,32,46,518,420,12,22,197,168,1,1,14,12,1,1,13,13,-,-,-,-,-,-,-,-,251,350,3904,3328,352,490,5550,4673,361,508,5699,4800,361,508,5699,4800,34,43,584,458
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,149,277,4072,3601,6,9,149,140,136,250,3724,3293,1,1,29,27,13,15,315,295,5,9,122,113,69,132,1897,1682,16,34,450,385,17,29,526,432,1,1,26,26,2,3,55,52,-,-,-,-,-,-,-,-,68,124,1828,1641,110,198,2977,2647,121,220,3339,2934,122,221,3365,2960,7,18,199,168
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,119,267,5019,4523,1,1,72,48,108,240,4466,4016,-,-,-,-,7,16,248,233,4,17,148,141,57,108,2401,2105,18,46,753,701,10,25,427,388,4,8,165,149,1,3,50,43,-,-,-,-,-,-,-,-,48,108,1869,1703,89,198,3654,3277,100,220,4142,3717,101,223,4192,3760,10,26,481,459
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,105,442,7667,7232,-,-,-,-,94,410,6847,6475,-,-,-,-,2,10,124,122,1,5,52,52,30,106,2085,1967,21,120,1627,1524,21,74,1539,1437,10,45,758,737,1,9,67,63,1,3,81,70,-,-,-,-,21,86,1440,1352,57,250,4094,3863,83,353,6058,5720,85,360,6185,5839,11,32,820,757
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,74,451,12033,11563,-,-,-,-,62,407,9857,9487,-,-,-,-,1,1,117,115,2,14,213,212,13,110,1977,1938,10,63,1428,1372,19,119,3436,3235,9,71,1324,1284,1,3,149,145,1,2,200,193,-,-,-,-,10,78,1208,1183,34,254,5199,5014,48,332,7535,7232,55,381,8644,8301,12,44,2176,2076
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,24,420,12653,12049,-,-,-,-,21,353,11379,10804,-,-,-,-,-,-,-,-,-,-,-,-,2,12,654,646,2,48,945,776,6,59,2895,2859,6,139,4048,3703,3,46,1580,1573,2,49,1257,1247,-,-,-,-,-,-,-,-,6,71,2343,2156,13,170,6289,5963,16,258,8542,7984,3,67,1274,1245
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,2,111,2960,2941,-,-,-,-,2,111,2960,2941,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,92,1212,1208,-,-,-,-,-,-,-,-,-,-,-,-,1,19,1748,1733,-,-,-,-,-,-,-,-,1,92,1212,1208,1,92,1212,1208,-,-,-,-
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,1,245,3200,3105,-,-,-,-,1,245,3200,3105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,245,3200,3105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,3,991,24317,24291,-,-,-,-,3,991,24317,24291,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,352,6323,6323,-,-,-,-,-,-,-,-,2,639,17994,17968,-,-,-,-,-,-,-,-,1,352,6323,6323,1,352,6323,6323,-,-,-,-
4,13118,荒川区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,6427,6569,17782,7859,3528,3545,7522,2763,2732,2853,9614,4758,145,147,452,238,1181,1216,3849,1826,320,332,1050,520,930,976,3657,1848,23,24,100,50,23,24,115,69,4,4,7,1,-,-,-,-,-,-,-,-,-,-,-,-,2458,2547,8491,4182,2609,2705,9157,4504,2625,2722,9229,4552,2626,2723,9230,4552,167,171,646,338
