地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
4,13110,目黒区,0,0000,総数,0,A-S,00,全産業（Ａ～Ｓ）,12211,141132,76123,64705,121217,64177,56737,6969,15412,7926,7486,7659,3171,4488,2148,2148,1342,806,460,299,161,2297,4594,2355,2239,1857,671,1186,1426,4278,2139,2139,2499,1040,1459,1098,4392,2090,2302,2843,1161,1682,2596,16901,8339,8553,13188,6081,7098,1402,18768,9867,8901,16206,8300,7906,478,11318,5924,5394,10133,5253,4880,338,12746,6725,5988,11620,6109,5479,221,14991,8494,6497,13728,7861,5867,90,12278,7753,4525,11582,7292,4290,29,7148,4613,2273,7036,4511,2263,17,6371,3867,2504,5949,3634,2315,17,10885,5571,5314,10840,5527,5313,10,14314,7044,7270,13276,6438,6838,44
4,13110,目黒区,0,0000,総数,0,A-R,00,全産業（Ａ～Ｒ）Ｓ公務を除く,12181,137928,73824,63800,118059,61884,55872,6965,15403,7920,7483,7650,3165,4485,2147,2147,1341,806,459,298,161,2296,4592,2354,2238,1855,670,1185,1424,4272,2135,2137,2493,1036,1457,1098,4392,2090,2302,2843,1161,1682,2592,16877,8322,8546,13165,6064,7092,1395,18656,9795,8861,16098,8230,7868,475,11238,5859,5379,10053,5188,4865,335,12642,6622,5987,11516,6006,5478,220,14919,8460,6459,13656,7827,5829,87,11836,7436,4400,11142,6975,4167,26,6342,3864,2216,6230,3762,2206,16,6070,3590,2480,5648,3357,2291,17,10885,5571,5314,10840,5527,5313,9,13060,6385,6675,12061,5783,6278,44
4,13110,目黒区,0,0000,総数,0,A-B,00,農林漁業（Ａ～Ｂ）,7,47,31,16,27,19,8,3,7,5,2,5,3,2,-,-,-,-,-,-,-,2,4,3,1,3,2,1,1,3,2,1,2,1,1,-,-,-,-,-,-,-,1,7,6,1,6,5,1,3,33,20,13,16,11,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,1,A,00,農業，林業,7,47,31,16,27,19,8,3,7,5,2,5,3,2,-,-,-,-,-,-,-,2,4,3,1,3,2,1,1,3,2,1,2,1,1,-,-,-,-,-,-,-,1,7,6,1,6,5,1,3,33,20,13,16,11,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,2,A,01,農業,6,45,29,16,26,18,8,2,5,3,2,4,2,2,-,-,-,-,-,-,-,1,2,1,1,2,1,1,1,3,2,1,2,1,1,-,-,-,-,-,-,-,1,7,6,1,6,5,1,3,33,20,13,16,11,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,2,A,02,林業,1,2,2,-,1,1,-,1,2,2,-,1,1,-,-,-,-,-,-,-,-,1,2,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,0,C-S,00,非農林漁業（Ｃ～Ｓ）,12204,141085,76092,64689,121190,64158,56729,6966,15405,7921,7484,7654,3168,4486,2148,2148,1342,806,460,299,161,2295,4590,2352,2238,1854,669,1185,1425,4275,2137,2138,2497,1039,1458,1098,4392,2090,2302,2843,1161,1682,2595,16894,8333,8552,13182,6076,7097,1399,18735,9847,8888,16190,8289,7901,478,11318,5924,5394,10133,5253,4880,338,12746,6725,5988,11620,6109,5479,221,14991,8494,6497,13728,7861,5867,90,12278,7753,4525,11582,7292,4290,29,7148,4613,2273,7036,4511,2263,17,6371,3867,2504,5949,3634,2315,17,10885,5571,5314,10840,5527,5313,10,14314,7044,7270,13276,6438,6838,44
4,13110,目黒区,0,0000,総数,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,12174,137881,73793,63784,118032,61865,55864,6962,15396,7915,7481,7645,3162,4483,2147,2147,1341,806,459,298,161,2294,4588,2351,2237,1852,668,1184,1423,4269,2133,2136,2491,1035,1456,1098,4392,2090,2302,2843,1161,1682,2591,16870,8316,8545,13159,6059,7091,1392,18623,9775,8848,16082,8219,7863,475,11238,5859,5379,10053,5188,4865,335,12642,6622,5987,11516,6006,5478,220,14919,8460,6459,13656,7827,5829,87,11836,7436,4400,11142,6975,4167,26,6342,3864,2216,6230,3762,2206,16,6070,3590,2480,5648,3357,2291,17,10885,5571,5314,10840,5527,5313,9,13060,6385,6675,12061,5783,6278,44
4,13110,目黒区,0,0000,総数,1,C,00,鉱業，採石業，砂利採取業,1,2,2,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,2,C,05,鉱業，採石業，砂利採取業,1,2,2,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,1,D,00,建設業,508,4148,3283,865,3167,2545,622,289,696,519,177,286,199,87,65,65,60,5,7,5,2,107,214,140,74,69,42,27,51,153,117,36,71,50,21,66,264,202,62,139,102,37,119,762,562,200,497,366,131,57,754,600,154,603,476,127,13,297,248,49,262,220,42,17,631,514,117,587,472,115,11,772,624,148,707,607,100,2,236,216,20,225,205,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,2,D,06,総合工事業,179,1592,1256,336,1258,988,270,93,231,175,56,98,76,22,18,18,15,3,1,1,-,34,68,45,23,23,16,7,19,57,43,14,24,18,6,22,88,72,16,50,41,9,45,297,213,84,188,123,65,23,313,232,81,266,193,73,8,185,148,37,161,128,33,5,187,151,36,182,147,35,4,261,232,29,253,224,29,1,118,105,13,110,97,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13110,目黒区,0,0000,総数,2,D,07,職別工事業（設備工事業を除く）,180,1009,786,223,690,549,141,121,284,206,78,110,72,38,28,28,28,-,1,1,-,49,98,63,35,32,20,12,18,54,43,11,24,19,5,26,104,72,32,53,32,21,36,222,162,60,146,114,32,14,187,157,30,145,125,20,3,64,60,4,62,59,3,5,180,148,32,159,128,31,1,72,53,19,68,51,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
