地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
4,13381,1338100000,三宅村,,,三宅村,1,1000,民営,1107,710,397,139,100,39,28,6,22,162,119,43,778,485,293,734,464,270,478,353,125,256,111,145,44,21,23,4,4,-,35,31,4,1138,737,401
4,13381,1338100000,三宅村,,,三宅村,2,1100,個人,297,149,148,139,100,39,28,6,22,-,-,-,130,43,87,114,35,79,64,20,44,50,15,35,16,8,8,-,-,-,2,1,1,299,150,149
4,13381,1338100000,三宅村,,,三宅村,3,1210,会社,657,480,177,-,-,-,-,-,-,132,94,38,525,386,139,503,376,127,340,291,49,163,85,78,22,10,12,4,4,-,31,28,3,684,504,180
4,13381,1338100000,三宅村,,,三宅村,3,1220,会社以外の法人,153,81,72,-,-,-,-,-,-,30,25,5,123,56,67,117,53,64,74,42,32,43,11,32,6,3,3,-,-,-,2,2,-,155,83,72
4,13381,1338100000,三宅村,,,三宅村,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,1,1000,民営,486,297,189,49,36,13,3,1,2,83,59,24,351,201,150,326,189,137,223,156,67,103,33,70,25,12,13,1,1,-,7,6,1,492,302,190
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,2,1100,個人,97,52,45,49,36,13,3,1,2,-,-,-,45,15,30,37,11,26,24,8,16,13,3,10,8,4,4,-,-,-,2,1,1,99,53,46
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,3,1210,会社,274,190,84,-,-,-,-,-,-,57,38,19,217,152,65,205,147,58,148,124,24,57,23,34,12,5,7,1,1,-,3,3,-,276,192,84
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,3,1220,会社以外の法人,115,55,60,-,-,-,-,-,-,26,21,5,89,34,55,84,31,53,51,24,27,33,7,26,5,3,2,-,-,-,2,2,-,117,57,60
5,13381,1338100200,三宅村,三宅村阿古,,三宅村阿古,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
