地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,1966,2214,17026,13183,997,1006,3073,1695,861,1037,10047,7793,48,51,390,293,363,400,2375,1659,142,154,912,609,239,298,4161,3321,18,27,401,334,12,30,860,813,6,16,350,333,1,1,244,120,-,-,-,-,-,-,-,-,742,832,6135,4440,814,934,8352,6322,824,962,9125,7055,829,977,9693,7482,108,171,3906,3695
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,1506,1528,4191,1665,919,923,2071,785,541,559,1947,817,30,30,82,42,274,281,902,356,100,102,335,145,117,124,560,239,2,2,9,5,2,2,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,512,528,1846,762,525,541,1894,789,525,541,1894,789,525,541,1894,789,46,46,173,63
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,211,242,1789,1380,47,47,359,305,143,173,1239,931,5,6,46,36,53,62,442,346,25,28,207,158,47,57,437,308,6,6,56,39,-,-,-,-,1,2,6,6,-,-,-,-,-,-,-,-,-,-,-,-,116,132,987,752,136,159,1188,887,136,159,1188,887,137,161,1194,893,21,22,191,144
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,118,145,1911,1619,23,27,327,298,88,110,1489,1234,9,11,156,117,18,19,305,265,10,10,139,120,36,47,642,519,6,9,108,86,2,2,35,29,2,2,26,26,-,-,-,-,-,-,-,-,-,-,-,-,63,74,1064,882,79,96,1350,1107,83,100,1411,1162,83,100,1411,1162,7,8,95,87
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,43,55,1110,995,3,4,71,67,37,47,974,863,3,3,71,66,9,10,227,210,5,12,157,122,16,18,414,373,1,1,27,22,2,2,55,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,38,739,652,35,45,922,816,36,46,951,842,36,46,951,842,3,4,65,65
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,35,62,1492,1358,4,4,162,158,23,50,1008,879,1,1,35,32,6,14,218,208,2,2,74,64,7,8,382,295,1,2,46,42,1,2,55,48,1,2,43,38,-,-,-,-,-,-,-,-,-,-,-,-,13,22,524,469,17,27,755,641,18,29,810,689,19,31,853,727,8,8,322,321
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,27,66,2136,1970,1,1,83,82,16,42,1340,1207,-,-,-,-,2,10,103,100,-,-,-,-,10,23,894,797,2,7,155,140,2,2,188,170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,17,400,385,15,41,1233,1118,16,42,1340,1207,16,42,1340,1207,10,23,713,681
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,25,113,4073,3872,-,-,-,-,13,56,2050,1862,-,-,-,-,1,4,178,174,-,-,-,-,6,21,832,790,-,-,-,-,3,20,521,515,2,10,275,263,1,1,244,120,-,-,-,-,-,-,-,-,4,21,575,538,7,25,1010,964,10,45,1531,1479,13,56,2050,1862,12,57,2023,2010
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,1,3,324,324,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,324,324
4,13228,あきる野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
