地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
0,13000,東京都,0,0000,総数,0,A-S,00,全産業（Ａ～Ｓ）,662360,9657306,5723089,3910501,8494647,4990006,3481090,357898,792573,437841,354625,390891,176873,213923,111452,111452,74367,37045,22010,14895,7079,115084,230168,123840,106324,88887,33724,55159,74495,223485,120017,103441,128996,58295,70678,56867,227468,119617,107815,150998,69959,81007,136566,893377,480319,412604,695550,351370,343733,81486,1102257,625006,476371,951844,528235,422746,31470,748512,422362,325477,668253,372762,294820,24395,917206,508286,408293,837971,460243,377109,15050,1028936,618221,408832,957397,573826,381712,6938,948209,597556,348113,897970,566910,328582,2083,506217,324891,180186,480943,309976,169827,1591,607017,386848,215303,581450,372158,204442,1030,699976,432564,266380,666648,414001,251615,662,1413026,889195,514317,1365730,863652,492581,3191
0,13000,東京都,0,0000,総数,0,A-R,00,全産業（Ａ～Ｒ）Ｓ公務を除く,660273,9398890,5528407,3846767,8237670,4795726,3418393,357403,791698,437162,354429,390017,176194,213728,111145,111145,74069,37036,21703,14597,7070,115027,230054,123765,106285,88774,33649,55121,74425,223275,119870,103378,128786,58148,70615,56806,227224,119458,107730,150754,69800,80922,136258,891215,478967,411794,693400,350021,342932,81180,1098042,622247,474915,947670,525493,421314,31344,745316,419665,324978,665061,370065,294325,24148,908075,500341,407107,828862,452302,375941,14919,1019612,611873,405856,948104,567481,378764,6738,920742,576937,341265,870695,546322,321895,2012,488167,310440,176587,462943,295547,166256,1494,570716,356809,209041,545343,342191,198302,975,661834,404564,256238,628586,386012,241542,612,1303473,809402,484557,1256989,784098,463394,3190
0,13000,東京都,0,0000,総数,0,A-B,00,農林漁業（Ａ～Ｂ）,510,4151,3082,1069,3249,2410,839,236,615,448,167,326,233,93,46,46,42,4,17,15,2,62,124,86,38,57,36,21,67,201,145,56,111,79,32,61,244,175,69,141,103,38,157,1031,815,216,718,577,141,84,1072,839,233,870,685,185,10,238,171,67,185,135,50,10,353,237,116,331,220,111,7,419,318,101,397,307,90,1,195,119,76,194,118,76,1,228,135,93,228,135,93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
0,13000,東京都,0,0000,総数,1,A,00,農業，林業,491,4026,2975,1051,3143,2320,823,226,585,425,160,303,215,88,44,44,40,4,15,13,2,61,122,84,38,55,34,21,65,195,140,55,108,77,31,56,224,161,63,125,91,34,153,1003,793,210,692,557,135,79,1005,777,228,813,633,180,10,238,171,67,185,135,50,10,353,237,116,331,220,111,7,419,318,101,397,307,90,1,195,119,76,194,118,76,1,228,135,93,228,135,93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
0,13000,東京都,0,0000,総数,2,A,01,農業,449,3763,2757,1006,2938,2146,792,209,549,395,154,286,200,86,41,41,37,4,13,11,2,52,104,68,36,48,27,21,60,180,129,51,100,71,29,56,224,161,63,125,91,34,135,891,706,185,615,495,120,73,927,708,219,737,566,171,10,238,171,67,185,135,50,9,316,205,111,296,190,106,7,419,318,101,397,307,90,1,195,119,76,194,118,76,1,228,135,93,228,135,93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
0,13000,東京都,0,0000,総数,2,A,02,林業,42,263,218,45,205,174,31,17,36,30,6,17,15,2,3,3,3,-,2,2,-,9,18,16,2,7,7,-,5,15,11,4,8,6,2,-,-,-,-,-,-,-,18,112,87,25,77,62,15,6,78,69,9,76,67,9,-,-,-,-,-,-,-,1,37,32,5,35,30,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,13000,東京都,0,0000,総数,1,B,00,漁業,19,125,107,18,106,90,16,10,30,23,7,23,18,5,2,2,2,-,2,2,-,1,2,2,-,2,2,-,2,6,5,1,3,2,1,5,20,14,6,16,12,4,4,28,22,6,26,20,6,5,67,62,5,57,52,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,13000,東京都,0,0000,総数,2,B,03,漁業（水産養殖業を除く）,10,72,62,10,60,50,10,4,12,9,3,12,9,3,1,1,1,-,1,1,-,-,-,-,-,-,-,-,1,3,2,1,3,2,1,2,8,6,2,8,6,2,3,21,17,4,19,15,4,3,39,36,3,29,26,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,13000,東京都,0,0000,総数,2,B,04,水産養殖業,9,53,45,8,46,40,6,6,18,14,4,11,9,2,1,1,1,-,1,1,-,1,2,2,-,2,2,-,1,3,3,-,-,-,-,3,12,8,4,8,6,2,1,7,5,2,7,5,2,2,28,26,2,28,26,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,13000,東京都,0,0000,総数,0,C-S,00,非農林漁業（Ｃ～Ｓ）,661850,9653155,5720007,3909432,8491398,4987596,3480251,357662,791958,437393,354458,390565,176640,213830,111406,111406,74325,37041,21993,14880,7077,115022,230044,123754,106286,88830,33688,55138,74428,223284,119872,103385,128885,58216,70646,56806,227224,119442,107746,150857,69856,80969,136409,892346,479504,412388,694832,350793,343592,81402,1101185,624167,476138,950974,527550,422561,31460,748274,422191,325410,668068,372627,294770,24385,916853,508049,408177,837640,460023,376998,15043,1028517,617903,408731,957000,573519,381622,6937,948014,597437,348037,897776,566792,328506,2082,505989,324756,180093,480715,309841,169734,1591,607017,386848,215303,581450,372158,204442,1030,699976,432564,266380,666648,414001,251615,662,1413026,889195,514317,1365730,863652,492581,3187
