地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,16433,19334,136338,103600,7472,7533,21776,11243,8314,10854,96912,76733,439,507,3298,2512,3276,3627,19285,12778,734,834,5447,3943,2990,3776,36319,27572,204,421,7484,6711,152,490,9569,9011,33,108,2649,2502,14,156,2931,2845,4,115,1912,1886,3,25,1466,1446,6982,8019,53973,38489,7716,9391,76177,57595,7816,9716,83371,64432,7829,9764,84097,65061,647,947,17650,15624
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,12654,12895,34176,13169,6822,6857,15005,5321,5581,5777,18233,7411,319,325,849,349,2602,2662,7924,3166,518,538,1644,683,1827,1870,6651,2780,51,53,302,91,38,40,131,45,3,3,11,6,1,1,2,1,-,-,-,-,-,-,-,-,5078,5204,16316,6662,5334,5466,17431,7096,5357,5490,17509,7118,5358,5491,17512,7120,251,261,938,437
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1776,2033,15251,11606,461,476,3495,2904,1156,1384,10333,7619,54,67,445,365,361,406,3127,2334,113,134,967,720,500,588,4582,3303,42,48,393,287,11,15,101,72,2,2,20,16,1,1,10,7,-,-,-,-,-,-,-,-,939,1088,8220,6123,1074,1250,9553,7034,1083,1260,9635,7097,1083,1260,9635,7097,159,173,1423,1083
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,1051,1433,16749,14130,154,156,2295,2093,803,1163,12975,10802,36,51,610,479,199,273,3148,2663,59,81,915,796,344,471,5785,4638,36,47,550,465,22,30,385,328,2,2,36,31,-,-,-,-,-,-,-,-,-,-,-,-,556,760,8905,7422,688,943,11243,9241,696,953,11393,9369,698,955,11429,9400,94,114,1479,1235
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,371,624,9970,8839,27,31,654,622,299,527,8084,7162,13,17,327,303,56,105,1503,1350,20,27,558,511,140,246,3744,3298,19,33,488,447,18,27,496,438,5,10,137,126,-,-,-,-,-,-,-,-,-,-,-,-,188,317,5030,4465,257,441,6880,6134,270,461,7228,6450,271,465,7253,6473,45,66,1232,1055
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,261,597,11364,9909,7,12,275,252,221,526,9751,8423,9,24,408,368,41,89,1676,1529,13,26,553,493,94,239,4337,3548,20,51,844,776,19,34,827,748,7,20,340,280,1,1,46,32,-,-,-,-,-,-,-,-,130,312,5547,4870,185,442,8150,7013,199,467,8768,7580,204,484,9031,7774,33,59,1338,1234
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,182,604,13702,12592,1,1,52,51,149,526,11210,10294,6,21,411,402,13,56,1051,889,10,26,670,639,52,157,4014,3638,22,99,1654,1513,21,82,1494,1390,7,26,530,504,2,7,156,149,1,1,65,55,1,3,88,77,68,226,5227,4690,115,396,8704,7911,128,455,9571,8736,131,467,9824,8975,32,77,2440,2247
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,103,632,17591,16063,-,-,-,-,80,559,13871,12746,2,2,248,246,3,5,349,344,1,2,140,101,27,172,5056,4238,10,37,1289,1248,19,209,3864,3733,5,32,907,881,5,69,875,846,1,4,172,165,-,-,-,-,18,53,2937,2474,49,309,8224,7283,66,447,11707,10651,67,459,11853,10791,23,73,3720,3317
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,32,400,15262,15028,-,-,-,-,22,276,10182,10012,-,-,-,-,1,31,507,503,-,-,-,-,5,32,2115,2095,4,53,1964,1884,4,53,2271,2257,2,13,668,658,4,77,1842,1810,1,3,387,378,1,14,428,427,4,58,1756,1749,13,143,5957,5849,16,182,7525,7397,16,182,7525,7397,10,124,5080,5016
4,13120,練馬区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,2,115,2238,2230,-,-,-,-,2,115,2238,2230,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,107,1288,1288,1,8,950,942,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
