地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
4,13107,墨田区,0,0000,総数,0,A-S,00,全産業（Ａ～Ｓ）,16884,179072,106073,72690,151646,88436,62902,10022,22320,12860,9456,10449,4896,5550,2888,2888,2064,823,467,331,136,3491,6982,3863,3119,2478,953,1525,2122,6366,3623,2740,3558,1713,1842,1521,6084,3310,2774,3946,1899,2047,3316,21499,12045,9440,16478,8691,7773,1825,24549,14628,9911,21238,12374,8854,663,15676,8933,6716,13830,7836,5967,485,18169,10246,7923,16650,9251,7399,272,18556,11121,7435,17302,10354,6948,124,16994,11744,5250,16413,11337,5076,47,11324,6834,4236,9907,6293,3360,18,6866,4811,2055,6802,4749,2053,15,10525,6178,4347,10341,6037,4304,8,12594,6673,5921,12236,6618,5618,89
4,13107,墨田区,0,0000,総数,0,A-R,00,全産業（Ａ～Ｒ）Ｓ公務を除く,16853,175841,103614,71918,148419,85977,62134,10021,22319,12859,9456,10448,4895,5550,2887,2887,2063,823,466,330,136,3491,6982,3863,3119,2478,953,1525,2122,6366,3623,2740,3558,1713,1842,1521,6084,3310,2774,3946,1899,2047,3311,21463,12022,9427,16442,8668,7760,1821,24503,14604,9889,21193,12350,8833,662,15649,8913,6709,13803,7816,5960,477,17882,9997,7885,16363,9002,7361,269,18318,10971,7347,17064,10204,6860,119,16363,11279,5084,15782,10872,4910,46,11029,6562,4213,9612,6021,3337,16,6084,4082,2002,6020,4020,2000,14,9637,5652,3985,9456,5511,3945,8,12594,6673,5921,12236,6618,5618,89
4,13107,墨田区,0,0000,総数,0,A-B,00,農林漁業（Ａ～Ｂ）,1,7,3,4,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,3,4,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,0,0000,総数,1,A,00,農業，林業,1,7,3,4,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,3,4,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,0,0000,総数,2,A,01,農業,1,7,3,4,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,3,4,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,0,0000,総数,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,0,0000,総数,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,0,0000,総数,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,0,0000,総数,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13107,墨田区,0,0000,総数,0,C-S,00,非農林漁業（Ｃ～Ｓ）,16883,179065,106070,72686,151640,88434,62898,10022,22320,12860,9456,10449,4896,5550,2888,2888,2064,823,467,331,136,3491,6982,3863,3119,2478,953,1525,2122,6366,3623,2740,3558,1713,1842,1521,6084,3310,2774,3946,1899,2047,3315,21492,12042,9436,16472,8689,7769,1825,24549,14628,9911,21238,12374,8854,663,15676,8933,6716,13830,7836,5967,485,18169,10246,7923,16650,9251,7399,272,18556,11121,7435,17302,10354,6948,124,16994,11744,5250,16413,11337,5076,47,11324,6834,4236,9907,6293,3360,18,6866,4811,2055,6802,4749,2053,15,10525,6178,4347,10341,6037,4304,8,12594,6673,5921,12236,6618,5618,89
