地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13109,1310900000,品川区,,,品川区,0,00,総数（資本金階級）,8868,655390,6,39,5,35,1,4,8862,655351,1,34,843,25783,1443,160457,9,245,612,76192,201,43177,2163,127348,131,5805,1059,14386,626,27509,720,82088,360,40197,100,2470,123,7343,-,-,471,42317
4,13109,1310900000,品川区,,,品川区,1,01,資本金300万円未満,391,2421,1,2,1,2,-,-,390,2419,-,-,19,67,30,239,-,-,34,187,4,58,83,638,12,66,45,131,47,121,46,328,33,328,8,33,12,79,-,-,17,144
4,13109,1310900000,品川区,,,品川区,1,02,資本金300万～500万円未満,2423,13502,2,9,2,9,-,-,2421,13493,-,-,244,1063,428,1616,-,-,69,422,24,417,598,3208,31,130,298,923,161,586,272,2130,128,1098,29,296,41,487,-,-,98,1117
4,13109,1310900000,品川区,,,品川区,1,03,資本金500万～1000万円未満,698,4831,-,-,-,-,-,-,698,4831,-,-,63,437,94,562,1,2,37,316,15,176,158,1082,5,20,93,301,45,175,84,752,38,258,15,113,13,262,-,-,37,375
4,13109,1310900000,品川区,,,品川区,1,04,資本金1000万～3000万円未満,3136,53517,2,12,1,8,1,4,3134,53505,1,34,355,3803,539,8534,2,112,226,5176,79,2377,778,9781,34,212,439,2582,244,2716,115,4408,73,1620,27,476,21,1112,-,-,201,10562
4,13109,1310900000,品川区,,,品川区,1,05,資本金3000万～5000万円未満,429,22724,-,-,-,-,-,-,429,22724,-,-,57,2123,74,3929,1,28,50,2566,16,1921,103,3045,4,190,42,577,28,1035,14,1764,9,731,5,256,1,181,-,-,25,4378
4,13109,1310900000,品川区,,,品川区,1,06,資本金5000万～1億円未満,499,78022,-,-,-,-,-,-,499,78022,-,-,43,4168,80,6184,-,-,67,7053,19,4259,126,22248,11,379,49,497,32,2611,19,13169,15,4741,1,1,6,3983,-,-,31,8729
4,13109,1310900000,品川区,,,品川区,1,07,資本金1億～3億円未満,290,87808,-,-,-,-,-,-,290,87808,-,-,16,1897,48,7013,2,10,49,7205,18,11036,72,7830,10,959,28,4759,11,1731,10,29742,6,6860,-,-,5,799,-,-,15,7967
4,13109,1310900000,品川区,,,品川区,1,08,資本金3億～10億円未満,208,69607,-,-,-,-,-,-,208,69607,-,-,10,3073,41,18418,1,6,27,9846,12,4993,77,22078,6,1133,9,1315,8,1277,2,484,4,555,2,1130,-,-,-,-,9,5299
4,13109,1310900000,品川区,,,品川区,1,09,資本金10億～50億円未満,108,84142,-,-,-,-,-,-,108,84142,-,-,4,2343,28,25095,1,31,17,8571,4,10000,29,27071,5,376,5,978,6,1174,2,1545,3,4408,-,-,-,-,-,-,4,2550
4,13109,1310900000,品川区,,,品川区,1,10,資本金50億円以上,88,228152,-,-,-,-,-,-,88,228152,-,-,3,6518,33,87632,1,56,9,34102,1,7700,18,28620,4,2170,2,1314,11,15640,2,25441,3,18784,-,-,-,-,-,-,1,175
4,13109,1310900000,品川区,,,品川区,9,91,（再掲）資本金1000万円以下,5888,53250,4,19,4,19,-,-,5884,53231,1,34,581,3667,941,6682,2,2,301,4505,92,1901,1434,11352,74,327,785,3358,454,2901,497,5781,258,2993,73,754,84,1841,-,-,307,7133
4,13109,1310900000,品川区,,,品川区,9,92,（再掲）資本金5000万円以下,7268,126753,5,23,4,19,1,4,7263,126730,1,34,755,8364,1192,16842,4,142,440,11006,144,7764,1765,20515,89,660,943,4767,543,5886,536,18808,285,6875,84,1174,91,4196,-,-,391,19697
4,13109,1310900000,品川区,,,品川区,9,93,（再掲）資本金1億円以下,7729,240535,5,23,4,19,1,4,7724,240512,1,34,791,12599,1272,25342,6,152,507,20556,169,19109,1874,43811,101,1806,983,5863,564,8505,559,52211,300,15518,85,1175,96,6799,-,-,416,27032
4,13109,1310900000,品川区,,,品川区,9,94,（再掲）資本金3億円以下,7897,273705,5,23,4,19,1,4,7892,273682,1,34,797,13558,1298,29172,6,152,537,26854,177,21149,1928,51599,108,1990,998,10809,568,8975,561,52334,302,15636,85,1175,99,6903,-,-,427,33342
