地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,5423,7398,82295,70919,2411,2434,7277,3862,2745,4554,64794,57985,151,167,1085,877,1122,1271,7699,5349,264,301,2409,1779,852,1127,13806,11516,96,272,5481,5080,68,376,8983,8721,31,129,7578,7303,8,74,2525,2512,8,598,13195,13175,-,-,-,-,2218,2607,20618,15740,2512,3262,33076,27091,2572,3599,43818,37562,2586,3660,47409,40993,267,410,10224,9072
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,3989,4077,11180,4396,2167,2176,4870,1790,1722,1795,5954,2436,107,110,281,128,845,869,2740,1076,195,199,706,272,461,481,1782,770,15,15,53,21,10,10,48,17,2,2,6,5,-,-,-,-,1,1,1,1,-,-,-,-,1547,1597,5258,2136,1628,1679,5590,2275,1634,1685,5613,2286,1635,1686,5616,2289,100,106,356,170
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,624,699,5239,4118,185,194,1423,1166,378,437,3256,2533,22,25,180,150,131,146,1124,867,38,47,326,248,150,169,1298,1011,8,8,71,52,5,6,49,31,1,1,12,9,-,-,-,-,1,1,9,7,-,-,-,-,314,357,2691,2085,352,399,3027,2347,355,402,3060,2368,355,402,3060,2368,61,68,560,419
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,374,504,6004,5041,49,53,727,661,289,404,4613,3876,15,18,205,187,78,110,1270,1046,16,22,249,208,122,155,1976,1638,20,31,321,276,14,23,232,199,-,-,-,-,2,2,26,26,-,-,-,-,-,-,-,-,193,262,3095,2581,258,344,4131,3450,265,359,4253,3554,266,360,4263,3564,36,47,664,504
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,130,195,3687,3139,9,9,218,208,109,170,3144,2636,4,4,98,95,37,57,937,876,8,10,231,199,42,65,1252,1000,12,22,455,310,1,2,28,25,1,1,24,24,-,-,-,-,-,-,-,-,-,-,-,-,77,113,1983,1823,103,158,2973,2480,105,161,3025,2529,105,161,3025,2529,12,16,325,295
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,97,221,3950,3646,1,2,39,37,77,185,3166,2885,2,9,70,67,20,51,844,730,2,5,67,66,26,58,1057,970,17,38,758,705,3,3,95,94,3,7,128,111,1,3,38,33,-,-,-,-,-,-,-,-,35,85,1431,1284,67,161,2796,2538,73,171,3019,2743,73,171,3019,2743,19,34,745,724
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,99,293,7030,6660,-,-,-,-,78,247,5473,5138,-,-,-,-,11,38,784,754,4,14,270,229,28,79,1825,1774,14,38,1080,999,13,53,873,840,3,6,232,219,-,-,-,-,-,-,-,-,-,-,-,-,33,106,2209,2111,63,203,4345,4127,70,222,4832,4596,73,228,5064,4815,21,46,1557,1522
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,72,379,12947,12446,-,-,-,-,59,335,10809,10363,1,1,251,250,-,-,-,-,-,-,-,-,21,114,3846,3586,7,29,1290,1268,13,115,2217,2128,13,53,2617,2548,1,9,167,166,1,9,185,185,-,-,-,-,17,78,3085,2859,33,163,6000,5678,51,301,9539,9135,55,312,10221,9780,13,44,2138,2083
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,34,437,18424,17925,-,-,-,-,31,402,16907,16648,-,-,-,-,-,-,-,-,1,4,560,557,2,6,770,767,3,91,1453,1449,9,164,5441,5387,8,59,4559,4387,4,60,2294,2287,3,8,1528,1512,-,-,-,-,2,9,866,861,8,155,4214,4196,19,298,10477,10351,24,340,13141,12905,3,35,1517,1277
4,13206,府中市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,3,19,4164,3878,-,-,-,-,1,5,1802,1800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,1802,1800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,14,2362,2078
