地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,12563,23693,468185,431599,4321,4359,12394,6275,7711,18371,435238,406934,320,358,2081,1610,2355,2531,12600,8486,632,717,4977,3743,2850,3822,43768,37073,336,1384,25922,24314,324,1953,40735,38988,192,2418,60544,58282,112,1202,39228,37656,60,1152,32617,31780,46,1863,158405,151946,5509,6381,49136,38379,6606,9500,100454,85943,6928,12438,172826,155103,7026,13301,194649,176430,531,963,20553,18390
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,8640,8856,23938,10101,3946,3960,8789,3244,4443,4639,14297,6404,253,258,688,326,1852,1886,5519,2450,441,451,1447,687,1521,1578,5238,2325,74,77,338,150,50,76,210,84,20,20,72,25,4,4,9,2,2,2,17,7,-,-,-,-,3843,3935,12027,5382,4158,4274,13292,5965,4204,4339,13486,6043,4212,4347,13513,6047,251,257,852,453
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1541,1777,13263,10042,290,300,2226,1785,1135,1356,10042,7494,25,28,195,164,321,350,2680,2094,96,113,806,634,540,632,4779,3549,42,47,519,296,19,24,189,128,4,4,35,25,10,28,91,72,3,4,32,20,-,-,-,-,846,954,7237,5535,1028,1174,9013,6763,1046,1197,9195,6885,1049,1217,9227,6906,116,121,995,763
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,956,1368,15351,12933,75,86,1046,931,812,1199,13267,11100,26,35,365,333,117,158,1884,1614,54,82,920,729,398,562,6469,5408,58,81,1059,820,45,71,746,620,14,24,253,193,8,14,130,115,1,1,16,16,-,-,-,-,472,667,7657,6386,672,956,11034,9178,704,999,11536,9601,713,1017,11716,9731,69,83,1038,902
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,347,612,9383,8278,7,9,170,161,315,559,8526,7507,7,11,189,155,39,67,1030,914,18,26,483,433,133,204,3579,3143,43,91,1194,1049,30,54,838,737,12,33,330,288,4,6,96,86,3,4,86,72,3,4,86,69,145,225,3912,3421,253,421,6849,6019,280,473,7598,6674,283,487,7669,6742,25,44,687,610
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,313,739,12922,11774,2,2,79,77,302,719,12468,11354,6,19,230,225,13,30,539,501,15,30,555,516,128,259,5260,4726,42,96,1767,1620,38,94,1538,1425,20,72,831,777,8,15,352,333,4,16,200,159,1,1,33,31,105,215,4095,3801,218,465,8898,8096,255,576,10442,9530,263,601,10767,9831,9,18,375,343
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,281,1087,20584,19159,1,2,84,77,256,989,18365,17332,1,1,95,94,11,38,701,669,6,13,386,365,69,196,4614,4378,40,140,2972,2799,64,306,4813,4484,29,157,2195,2091,12,50,946,879,2,6,165,155,2,9,194,175,53,143,3537,3362,151,524,10546,9980,204,757,14577,13731,222,871,15928,15028,24,96,2135,1750
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,275,1930,48473,46998,-,-,-,-,249,1755,44020,42766,2,6,319,313,2,2,247,244,2,2,380,379,50,248,8107,7887,22,172,3453,3384,54,463,9282,8973,48,352,9272,9047,34,279,6296,6062,13,106,2685,2598,7,36,1257,1211,37,163,6143,5982,96,549,15547,15160,155,1053,26171,25450,186,1281,32138,31264,26,175,4453,4232
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,139,2851,78108,74807,-,-,-,-,132,2698,73992,71345,-,-,-,-,-,-,-,-,-,-,-,-,10,115,4360,4301,12,282,6804,6433,19,487,10923,10364,29,615,16406,16031,23,419,13373,13048,24,455,13390,12832,10,253,6205,5834,7,51,3166,3154,25,506,12642,12208,58,1173,31996,30770,71,1504,38821,37450,7,153,4116,3462
4,13108,江東区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,39,1442,56914,55120,-,-,-,-,35,1426,51012,49245,-,-,-,-,-,-,-,-,-,-,-,-,1,28,1362,1356,1,95,1653,1606,3,140,4092,4080,11,547,16926,15727,6,202,7779,7740,5,144,8014,7933,6,263,8040,7874,1,28,1362,1356,2,123,3015,2962,13,736,19334,18091,18,841,26379,25103,4,16,5902,5875
