地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,4563,6683,84873,73481,1989,2021,6896,3904,2345,4044,61434,54456,143,155,1011,735,827,913,5479,3674,230,271,2172,1550,810,1409,15894,13226,81,218,5009,4639,68,385,8570,7994,20,61,3298,3167,11,205,5441,5385,7,32,960,892,3,154,11204,11181,1826,2496,20003,15161,2107,3036,32148,26357,2169,3370,38965,32609,2183,3421,41833,35374,229,618,16543,15121
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,3215,3297,9193,3781,1752,1768,4177,1548,1384,1443,4792,2094,99,104,288,132,620,638,1989,843,143,146,460,217,425,440,1642,749,23,24,104,48,15,15,73,32,2,2,8,3,1,1,3,1,1,1,-,-,-,-,-,-,1209,1245,4057,1788,1312,1354,4490,1992,1327,1369,4564,2024,1328,1370,4567,2025,79,86,224,139
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,573,637,5066,3722,170,177,1333,1076,363,417,3305,2373,22,24,181,149,116,132,1164,753,45,48,381,285,136,155,1191,885,9,10,83,68,7,8,74,50,2,2,16,12,2,2,18,13,-,-,-,-,-,-,-,-,284,318,2599,1835,331,373,3025,2161,336,378,3079,2195,338,380,3096,2207,40,43,428,273
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,330,436,5156,4429,53,61,757,671,236,326,3751,3211,14,17,241,203,54,62,851,722,18,24,254,221,94,131,1541,1316,16,18,261,224,6,10,100,85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150,196,2372,2035,197,253,3170,2705,202,262,3248,2771,202,262,3248,2771,41,49,648,547
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,134,206,3545,3189,10,10,236,223,109,173,2889,2599,4,4,103,93,19,35,511,454,10,14,280,233,48,64,1272,1150,4,12,116,101,6,8,175,153,2,4,51,47,-,-,-,-,-,-,-,-,-,-,-,-,70,104,1847,1653,86,130,2311,2056,93,141,2508,2231,93,141,2508,2231,15,23,420,367
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,116,239,4996,4394,2,3,74,69,99,213,4341,3771,4,6,198,158,12,24,531,478,10,32,549,355,46,99,1923,1717,11,20,492,449,8,11,330,309,1,8,33,33,1,1,51,48,-,-,-,-,-,-,-,-,58,138,2647,2187,85,183,3771,3229,91,192,4023,3466,92,200,4056,3499,15,23,581,554
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,101,351,7757,6814,1,1,94,93,84,300,6470,5620,-,-,-,-,6,22,433,424,4,7,248,239,38,151,2971,2499,8,44,564,531,10,33,866,693,5,15,394,363,2,5,120,113,2,3,163,149,-,-,-,-,40,161,3026,2630,56,224,4216,3693,68,259,5216,4500,72,276,5534,4802,16,50,1193,1101
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,60,329,12012,10371,1,1,225,224,45,275,8660,7886,-,-,-,-,-,-,-,-,-,-,-,-,20,150,3690,3251,7,35,1460,1295,6,34,1019,984,6,20,1279,1199,1,3,270,269,4,28,797,743,-,-,-,-,14,126,2705,2286,30,201,5626,4998,36,229,6801,6152,39,239,7448,6729,14,53,3127,2261
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,25,597,13713,13444,-,-,-,-,20,555,11278,11022,-,-,-,-,-,-,-,-,-,-,-,-,3,219,1664,1659,3,55,1929,1923,9,260,4733,4505,2,10,1517,1510,2,8,1018,1010,-,-,-,-,1,3,417,415,1,208,750,747,10,318,5539,5523,15,534,8326,8087,18,547,10176,9927,5,42,2435,2422
4,13202,立川市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,5,144,6963,6931,-,-,-,-,3,85,4187,4155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,1200,1183,-,-,-,-,1,71,1372,1361,-,-,-,-,1,8,1615,1611,-,-,-,-,-,-,-,-,1,6,1200,1183,1,6,1200,1183,2,59,2776,2776
