地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
4,13115,杉並区,0,0000,総数,0,A-S,00,全産業（Ａ～Ｓ）,20592,173874,93694,80092,141384,74249,67058,12956,26995,14254,12737,11441,4838,6603,4628,4628,2862,1766,719,466,253,4285,8570,4394,4176,2774,959,1815,2375,7125,3673,3452,3805,1638,2167,1668,6672,3325,3343,4143,1775,2368,3882,25397,12751,12600,19414,9044,10331,2064,27826,14649,13166,23733,12279,11443,723,17261,8878,8356,15293,7694,7572,476,18014,8619,9395,16375,7784,8591,257,17393,9430,7963,15786,8561,7225,99,13403,8725,4678,12719,8291,4428,34,7960,4850,3110,7663,4645,3018,23,8877,6242,2635,8736,6176,2560,13,9280,4558,4722,8756,4199,4557,1,1468,738,730,1468,738,730,64
4,13115,杉並区,0,0000,総数,0,A-R,00,全産業（Ａ～Ｒ）Ｓ公務を除く,20542,169734,90857,78789,137244,71412,65755,12949,26988,14247,12737,11434,4831,6603,4621,4621,2855,1766,712,459,253,4285,8570,4394,4176,2774,959,1815,2375,7125,3673,3452,3805,1638,2167,1668,6672,3325,3343,4143,1775,2368,3869,25308,12711,12551,19325,9004,10282,2057,27727,14600,13116,23634,12230,11393,719,17161,8786,8348,15193,7602,7564,468,17711,8332,9379,16072,7497,8575,257,17393,9430,7963,15786,8561,7225,93,12646,8250,4396,11962,7816,4146,33,7725,4698,3027,7428,4493,2935,20,7795,5245,2550,7654,5179,2475,13,9280,4558,4722,8756,4199,4557,-,-,-,-,-,-,-,64
4,13115,杉並区,0,0000,総数,0,A-B,00,農林漁業（Ａ～Ｂ）,13,57,48,9,40,36,4,9,23,19,4,15,12,3,2,2,2,-,-,-,-,1,2,1,1,1,-,1,5,15,12,3,11,9,2,1,4,4,-,3,3,-,3,21,17,4,13,13,-,1,13,12,1,12,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,0,0000,総数,1,A,00,農業，林業,13,57,48,9,40,36,4,9,23,19,4,15,12,3,2,2,2,-,-,-,-,1,2,1,1,1,-,1,5,15,12,3,11,9,2,1,4,4,-,3,3,-,3,21,17,4,13,13,-,1,13,12,1,12,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,0,0000,総数,2,A,01,農業,13,57,48,9,40,36,4,9,23,19,4,15,12,3,2,2,2,-,-,-,-,1,2,1,1,1,-,1,5,15,12,3,11,9,2,1,4,4,-,3,3,-,3,21,17,4,13,13,-,1,13,12,1,12,11,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,0,0000,総数,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,0,0000,総数,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,0,0000,総数,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,0,0000,総数,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13115,杉並区,0,0000,総数,0,C-S,00,非農林漁業（Ｃ～Ｓ）,20579,173817,93646,80083,141344,74213,67054,12947,26972,14235,12733,11426,4826,6600,4626,4626,2860,1766,719,466,253,4284,8568,4393,4175,2773,959,1814,2370,7110,3661,3449,3794,1629,2165,1667,6668,3321,3343,4140,1772,2368,3879,25376,12734,12596,19401,9031,10331,2063,27813,14637,13165,23721,12268,11442,723,17261,8878,8356,15293,7694,7572,476,18014,8619,9395,16375,7784,8591,257,17393,9430,7963,15786,8561,7225,99,13403,8725,4678,12719,8291,4428,34,7960,4850,3110,7663,4645,3018,23,8877,6242,2635,8736,6176,2560,13,9280,4558,4722,8756,4199,4557,1,1468,738,730,1468,738,730,64
4,13115,杉並区,0,0000,総数,0,C-R,00,非農林漁業（Ｃ～Ｒ）Ｓ公務を除く,20529,169677,90809,78780,137204,71376,65751,12940,26965,14228,12733,11419,4819,6600,4619,4619,2853,1766,712,459,253,4284,8568,4393,4175,2773,959,1814,2370,7110,3661,3449,3794,1629,2165,1667,6668,3321,3343,4140,1772,2368,3866,25287,12694,12547,19312,8991,10282,2056,27714,14588,13115,23622,12219,11392,719,17161,8786,8348,15193,7602,7564,468,17711,8332,9379,16072,7497,8575,257,17393,9430,7963,15786,8561,7225,93,12646,8250,4396,11962,7816,4146,33,7725,4698,3027,7428,4493,2935,20,7795,5245,2550,7654,5179,2475,13,9280,4558,4722,8756,4199,4557,-,-,-,-,-,-,-,64
