地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13229,1322900000,西東京市,,,西東京市,0,00,総数（資本金階級）,1775,23197,4,23,4,23,-,-,1771,23174,-,-,373,4892,119,1867,1,18,71,523,21,665,417,4614,14,69,261,1853,109,598,120,1475,103,1339,34,288,56,1005,1,7,71,3961
4,13229,1322900000,西東京市,,,西東京市,1,01,資本金300万円未満,134,881,-,-,-,-,-,-,134,881,-,-,15,58,2,7,-,-,11,65,-,-,22,250,-,-,24,64,13,58,16,143,8,53,4,23,12,107,-,-,7,53
4,13229,1322900000,西東京市,,,西東京市,1,02,資本金300万～500万円未満,709,4260,2,6,2,6,-,-,707,4254,-,-,130,561,38,171,-,-,31,173,2,11,179,1192,12,53,100,287,48,152,55,423,47,476,12,38,23,369,-,-,30,348
4,13229,1322900000,西東京市,,,西東京市,1,03,資本金500万～1000万円未満,226,1569,1,7,1,7,-,-,225,1562,-,-,58,268,17,144,-,-,7,89,4,37,50,372,-,-,28,77,11,33,18,100,16,125,3,39,8,217,-,-,5,61
4,13229,1322900000,西東京市,,,西東京市,1,04,資本金1000万～3000万円未満,531,6631,1,10,1,10,-,-,530,6621,-,-,133,1345,49,507,1,18,18,110,12,567,125,1506,2,16,86,370,29,138,12,239,22,612,11,167,9,258,1,7,20,761
4,13229,1322900000,西東京市,,,西東京市,1,05,資本金3000万～5000万円未満,44,1279,-,-,-,-,-,-,44,1279,-,-,13,271,7,195,-,-,1,9,3,50,11,523,-,-,6,124,1,4,-,-,-,-,-,-,-,-,-,-,2,103
4,13229,1322900000,西東京市,,,西東京市,1,06,資本金5000万～1億円未満,19,906,-,-,-,-,-,-,19,906,-,-,8,419,3,186,-,-,1,4,-,-,1,30,-,-,4,15,-,-,1,234,1,18,-,-,-,-,-,-,-,-
4,13229,1322900000,西東京市,,,西東京市,1,07,資本金1億～3億円未満,7,2554,-,-,-,-,-,-,7,2554,-,-,1,66,-,-,-,-,1,72,-,-,1,46,-,-,1,352,-,-,-,-,-,-,-,-,-,-,-,-,3,2018
4,13229,1322900000,西東京市,,,西東京市,1,08,資本金3億～10億円未満,6,771,-,-,-,-,-,-,6,771,-,-,-,-,-,-,-,-,-,-,-,-,3,238,-,-,2,46,-,-,-,-,-,-,-,-,-,-,-,-,1,487
4,13229,1322900000,西東京市,,,西東京市,1,09,資本金10億～50億円未満,2,1632,-,-,-,-,-,-,2,1632,-,-,1,1155,-,-,-,-,-,-,-,-,-,-,-,-,1,477,-,-,-,-,-,-,-,-,-,-,-,-,-,-
