地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,13317,17355,174145,145164,5740,5821,18467,10390,6841,10186,111297,93460,402,457,2755,2020,2910,3197,18101,12612,719,840,5636,4142,2004,2965,32780,27109,236,632,10632,9178,142,559,10787,10092,39,648,13017,11476,16,126,7469,7398,4,67,2394,2367,4,145,2458,2425,5604,6598,47785,36076,6326,8292,73643,58580,6436,9166,89085,72073,6454,9319,94101,77019,736,1348,44381,41314
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,9768,9984,26316,10445,5165,5207,11444,4140,4308,4472,13830,5855,290,302,866,356,2235,2285,6752,2790,487,504,1618,685,1016,1061,3665,1576,49,52,213,105,26,26,113,41,6,6,17,9,-,-,-,-,-,-,-,-,-,-,-,-,3886,3997,12336,5167,4090,4217,13169,5534,4107,4234,13236,5556,4109,4236,13244,5562,295,305,1042,450
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1546,1731,13214,10148,367,379,2754,2296,1044,1207,9177,6906,49,55,410,325,358,411,3127,2387,134,155,1175,867,386,434,3414,2538,43,49,394,289,12,13,119,82,2,5,17,14,1,1,10,8,-,-,-,-,-,-,-,-,826,946,7215,5451,976,1110,8590,6450,983,1118,8651,6497,984,1122,8656,6502,135,145,1283,946
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,949,1274,14908,12742,150,161,2175,1941,695,983,11060,9422,42,52,616,563,180,232,2827,2451,56,72,870,730,272,383,4435,3712,55,78,931,768,17,38,318,244,4,4,63,57,-,-,-,-,-,-,-,-,-,-,-,-,483,644,7643,6549,612,832,9797,8329,623,856,10007,8478,626,859,10060,8525,104,130,1673,1379
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,349,543,9201,8261,38,39,927,872,268,433,7138,6360,12,13,287,276,69,102,1769,1633,15,26,387,334,120,203,3325,2886,21,31,583,496,12,22,328,304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,179,277,4704,4218,238,376,6378,5649,249,397,6679,5929,249,397,6679,5929,43,71,1136,1029
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,308,644,12878,11503,16,19,582,560,235,523,9998,8770,4,5,199,148,47,95,1911,1722,17,37,675,634,105,228,4514,3880,28,71,1228,1055,18,32,807,699,5,25,219,204,2,4,89,85,-,-,-,-,-,-,-,-,136,280,5638,5030,208,448,8865,7719,222,491,9464,8257,224,493,9553,8342,57,102,2298,2173
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,203,738,15334,13962,2,8,105,102,160,631,12121,10924,4,25,265,240,17,47,1187,1156,8,38,562,549,66,250,5102,4588,26,127,1907,1711,24,86,1885,1658,8,29,706,539,1,1,70,67,1,6,65,61,-,-,-,-,64,251,4691,4312,130,508,9628,8827,152,599,11510,10343,153,602,11614,10441,41,99,3108,2936
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,134,985,24566,23092,1,7,134,134,96,772,17245,16145,1,5,112,112,4,25,528,473,2,8,349,343,33,303,5635,5415,11,149,2521,1907,26,162,4488,4389,7,40,1329,1299,7,54,1362,1320,1,7,287,281,1,1,187,186,27,176,4068,3882,61,561,10670,9753,80,667,14220,13213,86,713,15355,14328,37,206,7187,6813
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,50,801,25898,24531,1,1,346,345,27,584,13963,13638,-,-,-,-,-,-,-,-,-,-,-,-,6,103,2690,2514,2,63,704,698,7,180,2729,2675,3,18,2188,2153,4,34,2081,2067,1,40,863,855,3,144,2271,2239,3,27,1490,1467,10,228,4395,4170,17,360,7931,7680,18,364,8311,8040,22,216,11589,10548
4,13201,八王子市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,5,531,7058,7003,-,-,-,-,5,531,7058,7003,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,515,4779,4764,-,-,-,-,1,14,1179,1170,-,-,-,-,-,-,-,-,-,-,-,-,1,426,1537,1534,3,515,4779,4764,-,-,-,-
