地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,2900,3516,26069,20630,1388,1406,4378,2310,1361,1838,15837,12909,81,84,549,422,565,637,3758,2617,179,200,1104,776,395,642,6821,5902,35,74,1022,852,21,54,1252,1184,1,3,48,47,1,3,76,72,-,-,-,-,-,-,-,-,1137,1417,10163,7922,1263,1658,13538,10834,1277,1694,14554,11800,1277,1694,14554,11800,151,272,5854,5411
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,2168,2225,5744,2239,1253,1261,2805,963,871,919,2783,1176,61,61,164,67,424,439,1316,554,125,133,369,151,210,223,707,312,13,14,55,22,2,2,7,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,792,828,2458,1038,834,871,2616,1109,835,872,2618,1110,835,872,2618,1110,44,45,156,100
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,339,381,2854,2223,97,100,783,630,205,243,1723,1339,9,9,69,56,75,89,631,483,31,33,265,202,69,75,564,454,4,4,38,28,4,8,37,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,169,190,1404,1101,189,211,1581,1232,192,218,1604,1250,192,218,1604,1250,37,38,348,254
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,199,253,3117,2703,27,28,395,352,144,193,2313,1979,6,7,96,87,37,48,599,488,17,21,265,225,56,71,921,791,5,7,84,66,2,2,28,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99,125,1601,1361,122,155,1976,1668,123,156,1993,1682,123,156,1993,1682,28,32,409,372
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,65,110,1784,1565,8,9,194,185,48,88,1364,1167,2,2,54,51,13,26,341,312,5,7,128,122,20,35,633,488,3,10,85,73,1,1,26,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,58,885,802,44,81,1267,1071,44,81,1267,1071,44,81,1267,1071,9,13,226,213
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,56,116,2337,2125,1,2,41,30,45,102,1901,1718,2,4,96,92,12,27,514,439,-,-,-,-,20,40,809,755,3,8,153,119,-,-,-,-,1,3,48,47,-,-,-,-,-,-,-,-,-,-,-,-,24,56,1009,905,37,79,1572,1405,38,82,1620,1452,38,82,1620,1452,10,12,395,377
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,43,208,3257,3024,2,6,160,150,30,115,2173,2017,1,1,70,69,3,6,249,236,1,6,77,76,8,49,587,543,5,12,359,303,10,35,654,619,-,-,-,-,1,3,76,72,-,-,-,-,-,-,-,-,10,51,767,716,22,91,1570,1444,28,109,1996,1846,28,109,1996,1846,11,87,924,857
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,24,119,4089,3984,-,-,-,-,16,108,2510,2450,-,-,-,-,1,2,108,105,-,-,-,-,10,79,1530,1496,2,19,248,241,2,6,500,484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,76,1320,1285,13,100,1886,1842,15,106,2386,2326,15,106,2386,2326,8,11,1579,1534
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,6,104,2887,2767,-,-,-,-,2,70,1070,1063,-,-,-,-,-,-,-,-,-,-,-,-,2,70,1070,1063,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,33,719,714,2,70,1070,1063,2,70,1070,1063,2,70,1070,1063,4,34,1817,1704
4,13213,東村山市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
