地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,5044,12591,195057,183793,2379,2409,7613,4219,2434,9823,179871,172481,192,203,1071,776,946,1068,5489,3794,277,334,2297,1601,711,1316,15371,11557,80,283,2665,2411,53,194,3976,3814,17,2779,100424,100356,5,63,3610,3591,6,2250,36928,36804,4,1066,5463,5427,1986,2725,21691,15559,2222,3299,29601,22802,2272,6172,130959,123993,2278,6224,134148,127162,231,359,7573,7093
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,3760,3836,10226,4111,2090,2103,4764,1795,1580,1642,5131,2146,145,150,427,199,724,735,2129,890,188,194,665,273,421,440,1516,609,31,31,84,33,17,19,78,38,3,3,14,7,1,1,3,2,-,-,-,-,-,-,-,-,1415,1450,4480,1884,1514,1556,4845,2018,1528,1571,4908,2046,1529,1572,4913,2049,90,91,331,170
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,635,734,5349,4141,228,240,1754,1451,363,448,3219,2402,26,29,198,158,129,153,1127,850,43,50,340,272,115,140,1120,765,9,10,72,60,9,12,91,66,2,2,24,14,-,-,-,-,-,-,-,-,-,-,-,-,287,344,2560,1876,325,385,2884,2124,333,396,2972,2185,333,396,2972,2185,44,46,376,288
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,314,428,4811,4118,50,53,722,651,227,333,3512,2976,14,16,206,193,51,67,788,688,30,41,452,370,80,112,1210,1010,11,20,254,170,6,11,87,77,2,3,32,27,1,2,24,16,-,-,-,-,-,-,-,-,154,211,2329,1991,188,258,2942,2457,194,270,3029,2535,194,270,3029,2535,37,42,577,491
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,119,211,3181,2852,10,12,256,240,92,177,2498,2209,3,4,75,69,26,40,660,606,8,25,312,205,30,54,815,743,11,20,276,245,2,8,44,42,2,2,59,49,-,-,-,-,-,-,-,-,-,-,-,-,60,106,1670,1444,78,143,2138,1868,81,152,2208,1933,82,153,2241,1959,17,22,427,403
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,80,230,3190,2937,-,-,-,-,70,211,2802,2584,3,3,98,92,11,39,429,416,7,21,324,278,26,82,1066,965,4,22,184,168,5,8,188,173,1,3,34,33,-,-,-,-,-,-,-,-,-,-,-,-,37,116,1506,1374,53,169,2173,1987,57,178,2323,2125,57,178,2323,2125,10,19,388,353
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,72,269,5062,4819,1,1,117,82,55,229,3847,3663,1,1,67,65,5,34,356,344,-,-,-,-,24,77,1704,1622,8,55,523,495,9,40,656,614,1,2,77,75,-,-,-,-,-,-,-,-,-,-,-,-,21,97,1531,1456,39,169,2716,2588,47,207,3306,3140,48,209,3383,3215,16,39,1098,1074
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,41,417,6621,6089,-,-,-,-,29,366,4728,4224,-,-,-,-,-,-,-,-,1,3,204,203,13,152,2141,1728,4,74,630,606,4,85,619,597,3,10,498,478,1,11,242,240,2,25,226,205,1,6,168,167,10,142,1816,1419,20,298,3249,2804,24,323,3873,3400,26,335,4334,3852,12,51,1893,1865
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,13,420,7509,7399,-,-,-,-,8,371,5026,4950,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,19,347,347,-,-,-,-,2,155,1197,1192,1,13,728,720,2,170,1420,1367,1,6,878,868,-,-,-,-,1,19,347,347,3,174,1544,1539,3,174,1544,1539,5,49,2483,2449
4,13203,武蔵野市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,3,1185,3453,3442,-,-,-,-,3,1185,3453,3442,-,-,-,-,-,-,-,-,-,-,-,-,1,118,1857,1855,1,32,295,287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1035,1301,1300,1,118,1857,1855,2,150,2152,2142,2,150,2152,2142,2,150,2152,2142,-,-,-,-
