地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
4,13361,1336100000,大島町,,,大島町,1,1000,民営,2938,1540,1398,324,203,121,97,27,70,278,197,81,2239,1113,1126,2029,1021,1008,1149,747,402,880,274,606,210,92,118,6,4,2,11,9,2,2943,1545,1398
4,13361,1336100000,大島町,,,大島町,2,1100,個人,794,339,455,324,203,121,97,27,70,-,-,-,373,109,264,322,95,227,155,62,93,167,33,134,51,14,37,-,-,-,-,-,-,794,339,455
4,13361,1336100000,大島町,,,大島町,3,1210,会社,1600,979,621,-,-,-,-,-,-,258,177,81,1342,802,540,1216,734,482,713,548,165,503,186,317,126,68,58,5,3,2,4,4,-,1599,980,619
4,13361,1336100000,大島町,,,大島町,3,1220,会社以外の法人,541,221,320,-,-,-,-,-,-,19,19,-,522,202,320,490,192,298,281,137,144,209,55,154,32,10,22,1,1,-,7,5,2,547,225,322
4,13361,1336100000,大島町,,,大島町,2,1300,法人でない団体,3,1,2,-,-,-,-,-,-,1,1,-,2,-,2,1,-,1,-,-,-,1,-,1,1,-,1,-,-,-,-,-,-,3,1,2
5,13361,1336100300,大島町,大島町岡田,,大島町岡田,1,1000,民営,210,98,112,45,27,18,20,7,13,34,21,13,111,43,68,91,38,53,40,26,14,51,12,39,20,5,15,-,-,-,-,-,-,210,98,112
5,13361,1336100300,大島町,大島町岡田,,大島町岡田,2,1100,個人,92,42,50,45,27,18,20,7,13,-,-,-,27,8,19,25,8,17,10,3,7,15,5,10,2,-,2,-,-,-,-,-,-,92,42,50
5,13361,1336100300,大島町,大島町岡田,,大島町岡田,3,1210,会社,108,53,55,-,-,-,-,-,-,33,20,13,75,33,42,57,28,29,28,22,6,29,6,23,18,5,13,-,-,-,-,-,-,108,53,55
5,13361,1336100300,大島町,大島町岡田,,大島町岡田,3,1220,会社以外の法人,10,3,7,-,-,-,-,-,-,1,1,-,9,2,7,9,2,7,2,1,1,7,1,6,-,-,-,-,-,-,-,-,-,10,3,7
5,13361,1336100300,大島町,大島町岡田,,大島町岡田,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13361,1336100600,大島町,大島町差木地,,大島町差木地,1,1000,民営,509,290,219,54,37,17,10,1,9,48,34,14,397,218,179,375,202,173,237,163,74,138,39,99,22,16,6,1,1,-,1,1,-,509,290,219
5,13361,1336100600,大島町,大島町差木地,,大島町差木地,2,1100,個人,116,52,64,54,37,17,10,1,9,-,-,-,52,14,38,50,14,36,23,8,15,27,6,21,2,-,2,-,-,-,-,-,-,116,52,64
5,13361,1336100600,大島町,大島町差木地,,大島町差木地,3,1210,会社,256,165,91,-,-,-,-,-,-,42,28,14,214,137,77,194,121,73,136,105,31,58,16,42,20,16,4,-,-,-,1,1,-,257,166,91
5,13361,1336100600,大島町,大島町差木地,,大島町差木地,3,1220,会社以外の法人,137,73,64,-,-,-,-,-,-,6,6,-,131,67,64,131,67,64,78,50,28,53,17,36,-,-,-,1,1,-,-,-,-,136,72,64
5,13361,1336100600,大島町,大島町差木地,,大島町差木地,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13361,1336100400,大島町,大島町泉津,,大島町泉津,1,1000,民営,146,93,53,17,13,4,4,1,3,14,10,4,111,69,42,97,59,38,42,33,9,55,26,29,14,10,4,-,-,-,-,-,-,146,93,53
5,13361,1336100400,大島町,大島町泉津,,大島町泉津,2,1100,個人,35,18,17,17,13,4,4,1,3,-,-,-,14,4,10,12,4,8,7,3,4,5,1,4,2,-,2,-,-,-,-,-,-,35,18,17
5,13361,1336100400,大島町,大島町泉津,,大島町泉津,3,1210,会社,110,74,36,-,-,-,-,-,-,14,10,4,96,64,32,84,54,30,34,29,5,50,25,25,12,10,2,-,-,-,-,-,-,110,74,36
