地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,90141,119363,1254248,1067989,40888,41356,126781,68732,44509,69965,903556,793202,2977,3271,19599,14513,18350,20263,110427,75313,4912,5673,39903,29026,13277,19168,210875,171380,1334,3386,59315,54199,847,3104,72220,68283,269,4492,157881,154316,113,964,44377,43680,57,3950,85415,84870,41,1912,70911,69964,36916,44231,316139,235402,41160,52879,468776,371729,41843,58717,646462,543990,41990,59549,678262,574869,4744,8042,223911,206055
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,67324,68719,181442,70903,36788,37014,81741,29445,28837,29950,93338,38677,2189,2236,6033,2447,14236,14590,43073,17363,3382,3488,11387,4801,7281,7547,26532,11270,346,379,1350,618,181,201,810,332,37,37,131,56,10,10,31,14,5,5,5,2,4,4,20,7,26111,26845,83041,34179,27501,28311,88667,36634,27636,28462,89260,36855,27654,28480,89320,36889,1699,1755,6363,2781
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,10405,11707,88882,67929,2887,2985,22137,18255,6588,7693,57932,43274,363,416,2980,2354,2258,2562,19329,14681,831,942,7346,5385,2412,2763,21632,15934,217,245,1989,1470,83,106,824,573,21,27,184,146,8,8,82,53,1,1,9,7,-,-,-,-,5352,6090,46694,34970,6113,6964,53573,40038,6177,7049,54224,40492,6188,7064,54304,40559,930,1029,8813,6400
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,5914,7789,93508,79451,913,991,13204,11849,4264,5906,68516,57658,251,312,3851,3410,1101,1442,17227,14739,412,523,6425,5368,1658,2263,27420,22549,251,330,4284,3502,117,180,2026,1678,21,25,357,287,6,8,95,81,1,1,20,17,1,1,19,17,2957,3945,47204,39794,3717,4930,59931,50182,3800,5063,61401,51378,3812,5076,61600,51543,737,892,11788,9944
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,2222,3523,59162,52706,226,253,5597,5251,1690,2837,45406,40097,95,117,2377,2222,391,620,10032,9173,135,229,3749,3198,715,1204,19730,17056,126,222,3541,3042,66,131,1763,1576,19,25,544,482,4,6,142,114,-,-,-,-,-,-,-,-,1125,1803,29747,26559,1486,2435,40063,35255,1540,2540,41539,36571,1547,2548,41736,36749,306,433,8159,7358
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,1718,3674,71478,64864,57,73,2111,2019,1308,3025,55019,49475,55,96,2235,2043,248,546,10272,9298,96,207,4051,3567,531,1239,22496,20097,144,335,6190,5585,103,231,4343,3875,24,92,988,905,12,27,584,492,1,1,49,42,2,6,96,82,737,1683,30861,27702,1110,2503,46766,41926,1189,2705,50087,44923,1203,2752,50680,45455,353,576,14348,13370
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,1281,4189,96159,88358,12,29,961,887,946,3304,70493,64614,18,67,1226,1157,95,331,6637,6306,37,144,2637,2465,404,1413,30520,27654,139,510,10289,9579,128,435,9715,8822,41,125,3324,2971,12,37,832,800,5,12,399,350,-,-,-,-,411,1546,30087,27596,738,2620,54676,50225,838,2963,62344,57103,864,3038,64466,59064,323,856,24705,22857
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,880,5400,155168,145496,4,10,684,681,610,4305,105966,99312,6,27,897,880,19,107,2664,2566,17,100,2643,2580,245,1920,43068,39391,84,658,14596,13411,119,877,20372,19604,54,281,10202,9889,24,127,4557,4307,13,86,2396,2281,5,21,1023,1006,203,1590,33188,31040,411,3130,70283,64980,520,3830,90026,84105,552,4029,95981,89712,266,1085,48518,45503
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,310,4587,159048,153997,1,1,346,345,201,3637,104509,101875,-,-,-,-,2,65,1193,1187,1,4,560,557,29,560,13678,13314,24,586,11606,11537,43,852,21528,21048,40,545,22383,21161,26,329,13798,13668,21,461,11351,11086,11,211,6899,6806,17,434,8413,8342,74,1517,35825,35238,123,2432,62478,60510,142,2656,72147,69994,108,949,54193,51777
1,13200,市部,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,52,2491,72141,70721,-,-,-,-,35,2293,48504,47970,-,-,-,-,-,-,-,-,1,36,1105,1105,1,118,1857,1855,1,32,295,287,6,80,8626,8568,8,656,11293,11214,4,103,5300,5269,5,129,6963,6932,8,1137,11965,11671,2,154,2962,2960,6,228,7662,7616,13,771,17365,17280,19,950,25610,25451,17,198,23637,22751
