地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13221,1322100000,清瀬市,,,清瀬市,0,00,総数（資本金階級）,616,6909,5,28,5,28,-,-,611,6881,-,-,159,878,31,1422,-,-,13,37,11,621,150,1219,7,33,76,329,48,201,23,221,31,671,8,190,17,383,-,-,37,676
4,13221,1322100000,清瀬市,,,清瀬市,1,01,資本金300万円未満,45,291,-,-,-,-,-,-,45,291,-,-,5,23,-,-,-,-,6,11,1,5,12,70,-,-,3,7,5,18,2,5,2,19,1,23,4,73,-,-,4,37
4,13221,1322100000,清瀬市,,,清瀬市,1,02,資本金300万～500万円未満,287,1671,2,9,2,9,-,-,285,1662,-,-,72,293,10,28,-,-,5,5,1,15,77,581,4,25,31,127,27,83,11,86,17,75,4,17,8,203,-,-,18,124
4,13221,1322100000,清瀬市,,,清瀬市,1,03,資本金500万～1000万円未満,80,499,3,19,3,19,-,-,77,480,-,-,30,166,7,62,-,-,-,-,-,-,17,90,2,4,6,26,4,11,3,57,4,40,-,-,-,-,-,-,4,24
4,13221,1322100000,清瀬市,,,清瀬市,1,04,資本金1000万～3000万円未満,155,2431,-,-,-,-,-,-,155,2431,-,-,38,292,10,162,-,-,2,21,8,93,38,411,1,4,28,138,6,37,1,5,6,529,3,150,5,107,-,-,9,482
4,13221,1322100000,清瀬市,,,清瀬市,1,05,資本金3000万～5000万円未満,13,279,-,-,-,-,-,-,13,279,-,-,4,51,3,190,-,-,-,-,-,-,2,22,-,-,2,8,-,-,2,8,-,-,-,-,-,-,-,-,-,-
4,13221,1322100000,清瀬市,,,清瀬市,1,06,資本金5000万～1億円未満,7,94,-,-,-,-,-,-,7,94,-,-,4,29,-,-,-,-,-,-,-,-,-,-,-,-,2,13,-,-,1,52,-,-,-,-,-,-,-,-,-,-
4,13221,1322100000,清瀬市,,,清瀬市,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,1322100000,清瀬市,,,清瀬市,1,08,資本金3億～10億円未満,2,1488,-,-,-,-,-,-,2,1488,-,-,-,-,1,980,-,-,-,-,1,508,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13221,1322100000,清瀬市,,,清瀬市,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
