地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,14529,17286,112329,86544,6986,7050,17453,8157,7022,9491,82236,67262,343,366,1860,1368,2914,3154,15625,10855,837,945,6024,4485,2239,3506,33504,27869,213,398,7264,6624,110,416,7786,6721,33,112,2421,2299,3,67,2163,2153,5,30,1166,1131,1,9,641,626,5930,7348,46320,35056,6589,8528,66924,53373,6672,8846,73410,59193,6690,8898,74526,60263,521,745,12640,11125
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,11447,11652,28995,12300,6589,6624,13571,4799,4624,4790,14711,7107,257,261,705,324,2300,2355,6859,3347,591,614,1822,892,1193,1238,4344,2073,60,62,255,122,20,22,77,34,3,3,14,5,-,-,-,-,-,-,-,-,-,-,-,-,4195,4315,13100,6322,4408,4539,14011,6767,4424,4555,14076,6797,4424,4555,14076,6797,234,238,713,394
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1495,1672,12464,9706,295,308,2245,1859,1085,1242,9183,7055,47,50,357,301,378,430,3053,2419,142,151,1191,911,425,481,3713,2785,31,36,288,211,11,16,114,78,10,12,98,67,-,-,-,-,-,-,-,-,-,-,-,-,918,1021,7639,5908,1029,1158,8660,6669,1039,1171,8767,6741,1044,1176,8814,6772,115,122,1036,792
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,818,1103,12886,10928,87,100,1226,1110,665,928,10637,8948,25,29,359,327,148,204,2221,1936,63,82,1013,848,333,448,5519,4516,39,63,643,540,11,14,202,168,1,1,14,12,-,-,-,-,1,1,16,16,-,-,-,-,495,670,7910,6613,611,829,9814,8213,619,840,9957,8335,620,841,9971,8347,66,75,1023,870
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,309,544,8386,7298,12,14,281,262,263,482,7233,6223,8,11,192,179,51,88,1299,1190,17,36,507,398,124,225,3483,2953,28,52,784,675,13,27,357,322,4,9,101,95,-,-,-,-,-,-,-,-,-,-,-,-,163,295,4418,3817,236,425,6481,5587,241,439,6622,5717,245,448,6723,5812,34,48,872,813
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,199,412,8234,7554,2,3,79,77,170,357,7077,6477,5,12,189,181,27,47,1042,999,12,17,503,467,79,174,3315,2994,19,34,799,724,15,43,669,608,2,4,75,71,1,1,42,42,-,-,-,-,-,-,-,-,89,180,3579,3306,148,298,6102,5598,158,328,6550,6004,160,332,6634,6086,27,52,1078,1000
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,139,471,10784,9803,1,1,51,50,119,424,8994,8282,1,3,58,56,8,27,749,565,11,37,749,730,47,164,3615,3304,21,62,1514,1441,20,85,1484,1426,5,22,354,311,1,6,89,85,-,-,-,-,-,-,-,-,55,174,4261,3829,94,313,7040,6441,110,384,8307,7626,113,400,8523,7833,19,46,1739,1471
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,104,566,17837,17074,-,-,-,-,84,460,14456,13940,-,-,-,-,2,3,402,399,1,8,239,239,34,128,5615,5383,14,88,2375,2305,17,140,3070,2917,7,41,1312,1290,-,-,-,-,3,28,650,620,-,-,-,-,13,62,2375,2237,57,312,9737,9324,72,391,12359,11890,75,408,13013,12533,20,106,3381,3134
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,16,185,8006,7164,-,-,-,-,10,127,5208,4513,-,-,-,-,-,-,-,-,-,-,-,-,3,27,1195,1170,1,1,606,606,3,69,1813,1168,1,20,453,448,-,-,-,-,1,1,500,495,1,9,641,626,1,10,333,333,5,33,2374,2083,8,117,4067,3392,8,117,4067,3392,6,58,2798,2651
4,13122,葛飾区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
