地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,1955,2348,18955,15203,915,922,2785,1504,958,1303,12826,10677,59,74,455,331,439,464,2159,1413,114,130,945,672,252,330,3424,2852,23,77,1405,1335,19,144,3271,3034,4,9,371,347,2,11,96,85,1,3,246,239,-,-,-,-,823,950,5959,4325,895,1165,10588,8782,909,1227,12007,9972,911,1237,12090,10041,82,123,3344,3022
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,1501,1522,3788,1447,825,832,1740,580,644,658,1961,812,44,44,142,59,346,353,1027,435,76,77,244,81,140,144,442,194,6,6,16,7,5,5,14,8,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,587,598,1793,742,615,627,1880,781,618,630,1888,784,618,630,1888,784,32,32,87,55
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,227,245,1886,1459,65,65,477,399,149,167,1267,966,6,7,48,40,60,64,489,387,20,21,174,129,47,53,403,296,7,9,65,48,2,2,23,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,136,1047,799,140,154,1179,900,142,156,1202,915,142,156,1202,915,13,13,142,94
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,117,155,1850,1546,18,18,291,257,82,112,1307,1077,5,8,76,64,23,29,334,297,10,11,160,129,34,50,564,444,2,2,31,26,1,1,20,15,1,1,23,12,-,-,-,-,-,-,-,-,-,-,-,-,65,90,1028,844,74,100,1165,960,75,101,1185,975,76,102,1208,987,17,25,252,212
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,45,70,1239,1096,3,3,79,74,33,56,915,788,2,3,46,43,7,9,178,171,4,5,120,97,12,26,335,288,3,3,85,70,1,2,40,23,-,-,-,-,1,2,36,28,-,-,-,-,-,-,-,-,24,42,652,573,28,46,764,669,29,48,804,692,29,48,804,692,9,11,245,234
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,32,75,1302,1233,3,3,106,103,22,61,923,864,-,-,-,-,3,9,131,123,3,3,111,106,8,17,315,299,2,3,93,85,4,25,183,169,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,27,473,449,18,47,732,690,20,57,833,782,20,57,833,782,7,11,273,266
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,13,57,913,864,1,1,92,91,11,51,745,699,2,12,143,125,-,-,-,-,-,-,-,-,7,28,490,467,-,-,-,-,-,-,-,-,-,-,-,-,1,9,60,57,-,-,-,-,-,-,-,-,8,38,577,540,9,40,633,592,9,40,633,592,10,49,693,649,1,5,76,74
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,12,76,2336,2117,-,-,-,-,12,76,2336,2117,-,-,-,-,-,-,-,-,1,13,136,130,3,9,430,422,1,5,111,103,4,39,1068,888,2,7,345,335,-,-,-,-,1,3,246,239,-,-,-,-,3,19,389,378,6,29,863,836,11,73,2090,1878,11,73,2090,1878,-,-,-,-
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,6,106,2388,2372,-,-,-,-,4,93,1676,1661,-,-,-,-,-,-,-,-,-,-,-,-,1,3,445,442,2,49,1004,996,1,41,227,223,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,93,1676,1661,4,93,1676,1661,4,93,1676,1661,2,13,712,711
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,2,42,3253,3069,-,-,-,-,1,29,1696,1693,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,29,1696,1693,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,29,1696,1693,1,29,1696,1693,1,29,1696,1693,1,13,1557,1376
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,1586,1611,4381,1872,854,861,1917,725,699,717,2372,1087,47,48,164,74,367,374,1175,540,85,87,306,126,162,168,621,304,6,6,16,7,5,5,14,8,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,638,653,2177,997,670,686,2291,1056,673,689,2299,1059,673,689,2299,1059,33,33,92,60
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,1849,1928,7612,4532,908,915,2508,1236,879,943,4623,2935,55,59,266,163,431,448,1892,1159,107,111,602,359,222,249,1431,954,15,17,112,81,8,8,57,38,2,2,26,12,-,-,-,-,-,-,-,-,-,-,-,-,780,830,3956,2465,833,887,4312,2721,839,893,4363,2754,840,894,4386,2766,62,70,481,361
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,1924,2070,10170,6881,914,921,2693,1413,932,1057,6478,4607,57,62,312,206,439,464,2159,1413,113,117,809,542,242,291,2112,1571,20,23,290,236,13,35,280,230,2,2,26,12,1,2,36,28,-,-,-,-,-,-,-,-,813,894,5046,3457,876,975,5773,4050,885,993,5965,4198,886,994,5988,4210,78,92,999,861
4,13220,東大和市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,94,（再掲）企業常用雇用者100人以下,1935,2124,10978,7645,915,922,2785,1504,941,1105,7118,5206,59,74,455,331,439,464,2159,1413,113,117,809,542,248,318,2549,1988,20,23,290,236,13,35,280,230,2,2,26,12,2,11,96,85,-,-,-,-,-,-,-,-,820,931,5570,3947,884,1014,6353,4592,893,1032,6545,4740,895,1042,6628,4809,79,97,1075,935
