地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,8360,10368,87104,69808,3425,3458,10887,6208,4429,6061,53084,42454,307,338,2134,1561,1901,2121,11346,7548,458,556,4224,3097,1273,1854,17739,13904,132,472,5870,5505,60,123,3514,3256,28,117,2728,2645,9,44,1245,1221,4,13,1338,1255,1,1,53,45,3697,4459,30076,21781,4087,5390,42758,33014,4143,5520,46542,36541,4159,5581,47555,37516,506,849,23133,21146
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,6124,6275,16604,6402,3033,3046,6639,2491,2919,3050,9382,3673,232,237,631,208,1497,1548,4423,1743,301,315,1077,417,703,726,2581,1005,42,44,190,86,15,17,69,30,4,4,19,3,2,2,3,2,-,-,-,-,-,-,-,-,2644,2736,8311,3235,2780,2875,8927,3473,2792,2889,8982,3490,2794,2891,8990,3492,172,179,583,238
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1044,1187,8997,6868,267,279,2062,1721,684,808,6073,4509,34,38,281,203,226,270,1956,1474,90,101,828,609,254,285,2258,1674,20,25,193,138,8,8,98,54,6,7,46,40,1,1,16,8,-,-,-,-,-,-,-,-,547,630,4813,3599,626,721,5535,4112,636,732,5648,4182,638,734,5660,4192,93,100,862,638
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,565,769,9176,7597,95,103,1356,1211,397,578,6578,5359,19,23,283,258,111,156,1823,1462,38,55,645,516,138,195,2325,1839,26,30,458,379,8,12,156,121,2,2,23,21,-,-,-,-,-,-,-,-,-,-,-,-,268,375,4412,3567,333,460,5547,4466,341,472,5701,4585,342,473,5713,4596,73,88,1242,1027
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,206,333,5410,4844,22,22,544,511,156,276,4158,3674,11,11,260,242,34,51,874,790,12,25,345,301,63,124,1775,1504,11,20,287,268,5,7,130,119,3,4,88,74,-,-,-,-,-,-,-,-,-,-,-,-,101,171,2741,2387,132,232,3567,3129,137,239,3703,3246,139,242,3759,3298,28,35,708,659
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,184,384,7989,6964,8,8,286,274,129,302,5616,4927,6,14,241,223,22,49,993,828,9,19,398,370,57,152,2465,2169,10,17,420,382,10,18,453,362,4,13,163,155,1,1,50,46,-,-,-,-,1,1,53,45,75,179,3333,2876,106,256,4590,4041,115,271,5005,4368,118,282,5133,4489,47,74,2087,1763
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,128,403,9675,8770,-,-,-,-,79,275,5876,5357,3,6,213,208,5,15,347,342,3,13,280,240,38,137,2943,2544,11,32,763,735,6,13,411,398,3,11,243,236,2,11,147,147,1,2,66,64,-,-,-,-,36,132,2569,2412,61,206,4621,4136,66,216,4957,4467,69,227,5200,4703,49,128,3799,3413
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,82,535,13656,13224,-,-,-,-,51,413,8115,7793,2,9,225,219,6,32,930,909,5,28,651,644,20,235,3392,3169,8,54,1279,1252,5,17,726,711,3,31,554,543,1,5,165,162,1,2,193,184,-,-,-,-,26,236,3897,3705,43,368,6836,6547,46,375,7203,6904,49,406,7757,7447,31,122,5541,5431
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,25,460,12410,11971,-,-,-,-,14,359,7286,7162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,250,2280,2265,3,31,1471,1461,3,45,1592,1573,2,24,864,856,2,9,1079,1007,-,-,-,-,-,-,-,-,6,272,3135,3110,10,326,5343,5299,10,326,5343,5299,11,101,5124,4809
4,13209,町田市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,2,22,3187,3168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,22,3187,3168
