地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織名称,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,総数（従業者規模）／事業所数（事業所）,総数（従業者規模）／従業者数（人）,総数（従業者規模）／従業者数／男（人）,総数（従業者規模）／従業者数／女（人）,従業者1～4人／事業所数（事業所）,従業者1～4人／従業者数（人）,従業者1～4人／従業者数／男（人）,従業者1～4人／従業者数／女（人）,従業者1人／事業所数（事業所）,従業者1人／従業者数（人）,従業者1人／従業者数／男（人）,従業者1人／従業者数／女（人）,従業者2人／事業所数（事業所）,従業者2人／従業者数（人）,従業者2人／従業者数／男（人）,従業者2人／従業者数／女（人）,従業者3人／事業所数（事業所）,従業者3人／従業者数（人）,従業者3人／従業者数／男（人）,従業者3人／従業者数／女（人）,従業者4人／事業所数（事業所）,従業者4人／従業者数（人）,従業者4人／従業者数／男（人）,従業者4人／従業者数／女（人）,従業者5～9人／事業所数（事業所）,従業者5～9人／従業者数（人）,従業者5～9人／従業者数／男（人）,従業者5～9人／従業者数／女（人）,従業者10～19人／事業所数（事業所）,従業者10～19人／従業者数（人）,従業者10～19人／従業者数／男（人）,従業者10～19人／従業者数／女（人）,従業者20～29人／事業所数（事業所）,従業者20～29人／従業者数（人）,従業者20～29人／従業者数／男（人）,従業者20～29人／従業者数／女（人）,従業者30～49人／事業所数（事業所）,従業者30～49人／従業者数（人）,従業者30～49人／従業者数／男（人）,従業者30～49人／従業者数／女（人）,従業者50～99人／事業所数（事業所）,従業者50～99人／従業者数（人）,従業者50～99人／従業者数／男（人）,従業者50～99人／従業者数／女（人）,従業者100～199人／事業所数（事業所）,従業者100～199人／従業者数（人）,従業者100～199人／従業者数／男（人）,従業者100～199人／従業者数／女（人）,従業者200～299人／事業所数（事業所）,従業者200～299人／従業者数（人）,従業者200～299人／従業者数／男（人）,従業者200～299人／従業者数／女（人）,従業者300～499人／事業所数（事業所）,従業者300～499人／従業者数（人）,従業者300～499人／従業者数／男（人）,従業者300～499人／従業者数／女（人）,従業者500～999人／事業所数（事業所）,従業者500～999人／従業者数（人）,従業者500～999人／従業者数／男（人）,従業者500～999人／従業者数／女（人）,従業者1000人以上／事業所数（事業所）,従業者1000人以上／従業者数（人）,従業者1000人以上／従業者数／男（人）,従業者1000人以上／従業者数／女（人）,出向・派遣従業者のみ／事業所数（事業所）
4,13105,文京区,0,0000,総数,0,A-S,00,000,000,全産業,14316,226335,135608,90711,8075,17761,9636,8124,2506,2506,1632,873,2663,5326,2757,2569,1695,5085,2748,2337,1211,4844,2499,2345,2815,18382,10159,8218,1642,22041,12874,9157,582,13925,8267,5658,513,19624,12064,7560,352,23936,15229,8707,162,21697,14446,7251,42,10242,6251,3991,31,11876,7770,4106,16,10399,6595,3804,29,56452,32317,24135,57
4,13105,文京区,0,0000,総数,9,A-R,00,000,000,全産業（Ｓ公務を除く）,14280,222236,132773,89447,8074,17757,9634,8122,2506,2506,1632,873,2663,5326,2757,2569,1695,5085,2748,2337,1210,4840,2497,2343,2804,18296,10108,8183,1640,22019,12864,9145,580,13874,8217,5657,511,19555,11996,7559,344,23335,14863,8472,157,20911,13743,7168,40,9743,5871,3872,29,11061,7159,3902,16,10399,6595,3804,28,55286,31723,23563,57
4,13105,文京区,0,0000,総数,1,A-B,00,000,000,農林漁業,8,74,46,28,6,17,12,5,-,-,-,-,2,4,2,2,3,9,7,2,1,4,3,1,1,8,6,2,-,-,-,-,-,-,-,-,1,49,28,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,0,0000,総数,2,A,00,000,000,農業，林業,8,74,46,28,6,17,12,5,-,-,-,-,2,4,2,2,3,9,7,2,1,4,3,1,1,8,6,2,-,-,-,-,-,-,-,-,1,49,28,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,0,0000,総数,3,A,01,000,000,農業,5,61,35,26,4,12,7,5,-,-,-,-,1,2,-,2,2,6,4,2,1,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,1,49,28,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,0,0000,総数,4,A,01,010,000,管理，補助的経済活動を行う事業所（01農業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,0,0000,総数,4,A,01,011,000,耕種農業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,0,0000,総数,4,A,01,012,000,畜産農業,1,3,2,1,1,3,2,1,-,-,-,-,-,-,-,-,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,0,0000,総数,4,A,01,013,000,農業サービス業（園芸サービス業を除く）,1,2,-,2,1,2,-,2,-,-,-,-,1,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13105,文京区,0,0000,総数,4,A,01,014,000,園芸サービス業,3,56,33,23,2,7,5,2,-,-,-,-,-,-,-,-,1,3,2,1,1,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,1,49,28,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
