地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13215,1321500000,国立市,,,国立市,0,00,総数（資本金階級）,928,11695,1,3,1,3,-,-,927,11692,-,-,133,1008,48,594,-,-,51,590,15,855,217,3888,5,13,162,575,77,660,69,1399,54,703,26,215,19,261,-,-,51,931
4,13215,1321500000,国立市,,,国立市,1,01,資本金300万円未満,91,500,1,3,1,3,-,-,90,497,-,-,10,33,2,9,-,-,11,23,-,-,15,97,-,-,13,30,10,40,11,110,8,51,5,27,4,53,-,-,1,24
4,13215,1321500000,国立市,,,国立市,1,02,資本金300万～500万円未満,366,2513,-,-,-,-,-,-,366,2513,-,-,42,269,17,55,-,-,13,55,6,133,93,754,2,10,71,194,29,108,25,432,24,121,12,118,10,110,-,-,22,154
4,13215,1321500000,国立市,,,国立市,1,03,資本金500万～1000万円未満,97,681,-,-,-,-,-,-,97,681,-,-,17,91,5,122,-,-,4,13,-,-,23,186,-,-,23,76,5,30,7,61,8,55,1,2,2,21,-,-,2,24
4,13215,1321500000,国立市,,,国立市,1,04,資本金1000万～3000万円未満,287,4000,-,-,-,-,-,-,287,4000,-,-,55,479,17,214,-,-,15,134,5,329,66,759,2,3,47,223,28,220,15,569,9,414,6,47,1,58,-,-,21,551
4,13215,1321500000,国立市,,,国立市,1,05,資本金3000万～5000万円未満,22,732,-,-,-,-,-,-,22,732,-,-,4,57,2,40,-,-,3,107,1,46,7,210,-,-,2,30,3,242,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,1321500000,国立市,,,国立市,1,06,資本金5000万～1億円未満,21,1117,-,-,-,-,-,-,21,1117,-,-,-,-,5,154,-,-,2,242,1,51,6,492,-,-,3,19,-,-,1,25,1,31,-,-,-,-,-,-,2,103
4,13215,1321500000,国立市,,,国立市,1,07,資本金1億～3億円未満,6,1181,-,-,-,-,-,-,6,1181,-,-,1,18,-,-,-,-,-,-,1,82,1,1062,1,-,1,1,1,18,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,1321500000,国立市,,,国立市,1,08,資本金3億～10億円未満,2,490,-,-,-,-,-,-,2,490,-,-,-,-,-,-,-,-,-,-,1,214,1,276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,1321500000,国立市,,,国立市,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,1321500000,国立市,,,国立市,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,1321500000,国立市,,,国立市,9,91,（再掲）資本金1000万円以下,789,6682,1,3,1,3,-,-,788,6679,-,-,110,751,38,349,-,-,40,142,8,283,184,1590,4,13,152,518,67,314,53,1098,48,481,23,191,17,242,-,-,44,707
4,13215,1321500000,国立市,,,国立市,9,92,（再掲）資本金5000万円以下,873,8969,1,3,1,3,-,-,872,8966,-,-,128,929,47,585,-,-,46,332,13,559,206,2307,4,13,158,568,75,640,58,1172,50,672,24,194,17,242,-,-,46,753
4,13215,1321500000,国立市,,,国立市,9,93,（再掲）資本金1億円以下,886,9625,1,3,1,3,-,-,885,9622,-,-,128,929,48,594,-,-,48,574,14,641,210,2498,5,13,159,572,75,640,59,1197,50,672,24,194,17,242,-,-,48,856
4,13215,1321500000,国立市,,,国立市,9,94,（再掲）資本金3億円以下,890,10724,1,3,1,3,-,-,889,10721,-,-,129,947,48,594,-,-,48,574,14,641,211,3560,5,13,160,573,76,658,59,1197,50,672,24,194,17,242,-,-,48,856
5,13215,1321500700,国立市,国立市青柳,,国立市青柳,0,00,総数（資本金階級）,35,388,-,-,-,-,-,-,35,388,-,-,13,59,2,12,-,-,2,6,1,214,4,32,1,-,6,16,1,2,-,-,2,38,-,-,-,-,-,-,3,9
5,13215,1321500700,国立市,国立市青柳,,国立市青柳,1,01,資本金300万円未満,3,10,-,-,-,-,-,-,3,10,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
