地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,26496,87959,2317193,2158303,5395,5464,20751,13658,18919,76263,2017044,1884164,840,971,6260,4738,3145,3429,19488,13536,1190,1416,10869,8568,7083,13228,186608,146035,1204,6524,116129,110635,1387,5721,145811,138447,1017,10938,268230,254560,644,9020,209215,202011,365,8905,213840,209014,307,12391,793009,752787,10543,15220,166469,122213,13956,27291,389405,330997,15397,38133,670565,600581,15949,42759,768206,690476,2182,6232,279398,260481
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,14886,15544,45936,21735,4559,4589,11745,5715,9210,9764,30749,14092,624,634,1631,747,2414,2464,7469,3323,795,804,2590,1225,3809,3929,13592,6190,343,361,1361,620,286,297,992,514,168,220,505,221,61,73,176,77,30,37,84,42,36,55,131,27,6922,7077,22422,10265,8093,8305,27017,12288,8366,8620,27921,12735,8449,8719,28173,12858,1117,1191,3442,1928
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,3831,4430,32049,24980,624,646,4666,3891,2817,3315,24090,18527,113,134,958,746,460,493,3733,2938,224,255,1822,1456,1279,1422,11104,8402,185,211,1653,1257,161,187,1418,1066,87,105,750,588,34,36,328,221,12,23,138,83,4,4,54,22,1780,1972,14959,11566,2319,2578,19764,15182,2462,2749,21021,16144,2512,2811,21458,16472,390,469,3293,2562
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,2709,4095,43476,36979,165,175,2310,2080,2250,3478,36336,30860,51,71,764,673,170,207,2651,2249,107,130,1808,1406,898,1243,14714,12342,202,285,3386,2772,185,301,2985,2583,119,200,2056,1721,46,87,704,615,31,41,515,424,4,5,69,35,952,1259,15315,12872,1496,2040,24396,20379,1671,2349,27337,22868,1741,2462,28511,23866,294,442,4830,4039
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,1029,2071,28322,24618,33,36,808,763,903,1745,25062,21642,19,26,693,429,42,70,1066,999,26,36,688,617,346,618,9889,8255,104,218,2889,2510,116,230,3072,2790,66,122,1811,1594,34,67,980,825,12,15,377,308,8,10,251,200,318,539,9208,7569,573,1027,16191,13674,681,1247,19084,16282,726,1339,20373,17364,93,290,2452,2213
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,1052,2686,45105,39760,7,10,261,256,953,2366,40963,36125,19,52,800,766,32,65,1607,1178,19,29,695,666,317,672,14093,11902,128,357,5383,4861,154,426,6630,5940,97,247,3953,3668,66,148,2814,2502,19,38,782,691,8,32,352,307,257,529,11431,9622,571,1337,24998,21533,725,1732,31455,27409,775,1870,33517,29314,92,310,3881,3379
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,1074,4446,81340,75533,2,2,132,131,983,3924,74558,69282,10,44,701,678,21,69,1492,1388,9,31,644,610,235,867,17515,16382,122,477,9687,8716,205,821,15555,14447,155,773,11906,11057,85,286,6498,6166,35,156,2673,2488,14,29,1064,990,175,613,12803,11946,464,1711,34969,32444,682,2630,51654,47896,767,3112,58287,54020,89,520,6650,6120
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,1011,7914,182928,172602,4,5,509,503,951,7329,172055,162489,3,8,372,361,5,52,652,647,6,58,886,872,141,1152,23775,22007,91,690,15216,14326,192,1469,34373,32451,172,1621,33517,31391,166,1168,29589,28120,82,552,16297,15488,30,182,5922,5719,100,971,16454,15184,312,2394,52601,49184,529,4458,93871,87573,630,5162,112338,105333,56,580,10364,9610
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,571,11210,318591,300063,1,1,320,319,539,10494,299988,283127,1,2,341,338,1,9,818,814,4,73,1736,1716,39,1057,19456,18689,20,457,10110,9628,70,1289,35790,34863,106,2498,63710,56477,117,2440,63438,59569,92,1575,51598,49596,71,1007,43038,41798,29,644,13507,13209,95,2088,48071,46613,202,4360,107558,103304,255,5689,139223,129410,31,715,18283,16617
4,13103,港区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,152,8195,236946,206942,-,-,-,-,144,7918,218595,196374,-,-,-,-,-,-,-,-,-,-,-,-,13,1081,35794,17278,6,364,9113,8620,10,383,14717,13545,22,2307,32493,31976,20,892,25868,25585,29,1296,38643,38321,43,1586,60848,59975,4,429,23694,5392,22,1496,49844,30247,44,2862,81622,61045,51,4135,92117,71419,8,277,18351,10568
