地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13361,1336100000,大島町,,,大島町,0,00,総数（資本金階級）,156,1364,2,9,2,9,-,-,154,1355,-,-,41,451,12,84,-,-,-,-,6,72,50,331,1,1,2,10,1,7,18,154,6,25,3,26,4,41,-,-,10,153
4,13361,1336100000,大島町,,,大島町,1,01,資本金300万円未満,8,56,-,-,-,-,-,-,8,56,-,-,1,3,2,9,-,-,-,-,-,-,2,9,-,-,-,-,-,-,1,11,-,-,-,-,2,24,-,-,-,-
4,13361,1336100000,大島町,,,大島町,1,02,資本金300万～500万円未満,60,342,1,2,1,2,-,-,59,340,-,-,10,55,5,27,-,-,-,-,2,11,24,144,1,1,2,10,-,-,7,38,4,18,-,-,1,9,-,-,3,27
4,13361,1336100000,大島町,,,大島町,1,03,資本金500万～1000万円未満,24,137,-,-,-,-,-,-,24,137,-,-,6,48,2,14,-,-,-,-,-,-,10,32,-,-,-,-,-,-,3,24,1,3,-,-,1,8,-,-,1,8
4,13361,1336100000,大島町,,,大島町,1,04,資本金1000万～3000万円未満,56,712,1,7,1,7,-,-,55,705,-,-,19,252,3,34,-,-,-,-,4,61,13,142,-,-,-,-,1,7,7,81,-,-,2,10,-,-,-,-,6,118
4,13361,1336100000,大島町,,,大島町,1,05,資本金3000万～5000万円未満,3,22,-,-,-,-,-,-,3,22,-,-,2,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,1,06,資本金5000万～1億円未満,3,73,-,-,-,-,-,-,3,73,-,-,2,69,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,1336100000,大島町,,,大島町,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
