地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,23271,53729,1099856,1020691,7168,7254,23862,13731,14563,42501,975021,914982,671,744,4755,3514,3213,3477,18917,13276,1155,1356,10334,7893,5870,10289,153508,134172,836,2772,61493,56429,768,4331,107181,101186,407,5715,208094,200147,203,3502,100074,97615,130,4372,106871,101167,68,3506,173542,172655,9595,13526,139276,116069,12032,19976,285103,248886,12759,27391,497268,454310,12947,29026,583963,535657,1540,3974,100973,91978
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,15000,15421,45039,19210,6350,6394,15214,6143,7869,8212,27214,11664,512,517,1555,711,2490,2520,7448,3239,772,782,2707,1138,3147,3243,11776,5054,207,214,847,336,133,141,507,210,43,46,268,77,24,29,70,29,3,3,13,5,5,5,62,7,6416,6542,21539,9309,7184,7335,24523,10565,7286,7443,25018,10726,7309,7470,25138,10778,781,815,2611,1403
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,3117,3636,27075,20404,594,607,4522,3745,2247,2646,19895,14799,84,97,690,536,413,451,3339,2664,206,223,1758,1321,1098,1237,9833,7217,114,138,1388,782,91,104,818,617,23,31,195,154,12,14,123,88,4,5,45,30,2,2,26,14,1567,1745,13452,10183,1954,2190,17343,12792,2019,2267,17934,13220,2031,2283,18043,13306,276,383,2658,1860
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,2015,2873,33587,27384,171,185,2445,2221,1649,2414,27638,22503,46,54,693,606,195,248,2965,2565,101,126,1509,1320,738,994,12855,10075,150,236,2603,2093,102,155,1759,1447,36,52,651,529,15,17,244,203,6,13,109,95,1,1,24,11,850,1100,13657,11374,1264,1712,21269,17157,1351,1846,22742,18388,1369,1866,23046,18645,195,274,3504,2660
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,793,1420,21866,18711,40,51,934,893,689,1264,19168,16276,16,26,393,369,66,108,1681,1517,34,56,885,761,307,516,8787,7313,82,157,2471,1946,58,108,1523,1371,22,51,716,540,9,24,267,223,5,5,149,117,2,2,55,43,314,517,8735,7370,522,895,14642,12291,576,1003,16226,13609,585,1022,16456,13817,64,105,1764,1542
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,688,1674,29548,26233,8,11,275,268,614,1503,26239,23386,7,19,394,272,28,63,1087,1023,23,56,942,879,252,555,11059,9465,97,230,4099,3765,88,292,3689,3403,40,97,1768,1593,16,32,653,623,7,11,320,280,3,4,157,115,203,484,8652,7622,441,1043,18936,16672,518,1269,22288,19715,538,1319,23163,20521,66,160,3034,2579
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,643,2184,49261,44765,4,4,255,251,586,1942,44700,40756,5,10,341,337,14,53,957,904,9,27,637,619,176,485,12800,12011,93,334,7526,6328,106,359,8308,7581,74,258,5927,5246,28,127,2113,1978,18,59,1472,1356,3,8,292,281,136,391,9711,9246,330,1033,24751,22497,451,1439,34151,31128,478,1532,36581,33105,53,238,4306,3758
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,575,4315,106039,96812,1,2,217,210,512,3813,94475,86642,-,-,-,-,6,20,996,934,8,58,1108,1077,110,825,18874,17354,70,463,12323,11638,122,954,21327,20716,87,807,18967,14975,38,221,7377,7107,28,267,6020,5749,7,13,1348,1304,78,572,12371,11570,242,1746,42130,39592,366,2851,63878,60243,407,3157,74431,67488,62,500,11347,9960
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,277,6001,159424,151197,-,-,-,-,250,5300,143608,135760,1,21,689,683,1,14,444,430,2,28,788,778,27,527,16273,14604,15,509,7572,7388,50,768,28500,25622,51,1091,31038,30089,45,1286,24274,23089,36,843,22350,21960,10,117,5989,5849,20,386,12180,10543,67,1480,38012,34518,129,2635,74723,69148,154,3087,88382,82617,27,701,15816,15437
4,13104,新宿区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,80,3950,116883,114733,-,-,-,-,72,3503,104752,102701,-,-,-,-,-,-,-,-,-,-,-,-,8,307,11652,11609,5,186,6926,6800,11,456,15235,14757,18,1222,28421,27416,5,316,6466,6414,11,365,16019,15873,13,646,18113,17912,5,197,7345,7315,16,583,22430,22257,37,2048,53774,52538,42,2171,62234,60582,8,447,12131,12032
