地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13228,1322800000,あきる野市,,,あきる野市,0,00,総数（資本金階級）,861,10047,7,47,7,47,-,-,854,10000,-,-,227,1973,170,2624,-,-,12,73,24,585,177,1636,11,47,66,258,37,121,46,897,29,1075,4,32,13,417,-,-,38,262
4,13228,1322800000,あきる野市,,,あきる野市,1,01,資本金300万円未満,48,390,-,-,-,-,-,-,48,390,-,-,8,57,9,94,-,-,-,-,-,-,11,136,3,10,4,16,2,6,4,28,1,2,-,-,2,27,-,-,4,14
4,13228,1322800000,あきる野市,,,あきる野市,1,02,資本金300万～500万円未満,363,2375,4,28,4,28,-,-,359,2347,-,-,99,528,53,282,-,-,7,18,8,79,76,780,5,18,30,102,23,74,20,197,9,59,2,7,6,123,-,-,21,80
4,13228,1322800000,あきる野市,,,あきる野市,1,03,資本金500万～1000万円未満,142,912,2,8,2,8,-,-,140,904,-,-,52,292,25,166,-,-,-,-,3,22,29,191,1,1,11,30,4,7,4,46,4,64,1,11,1,12,-,-,5,62
4,13228,1322800000,あきる野市,,,あきる野市,1,04,資本金1000万～3000万円未満,239,4161,1,11,1,11,-,-,238,4150,-,-,52,693,66,1450,-,-,4,53,11,454,51,396,1,8,19,94,7,31,8,402,10,505,-,-,2,30,-,-,7,34
4,13228,1322800000,あきる野市,,,あきる野市,1,05,資本金3000万～5000万円未満,18,401,-,-,-,-,-,-,18,401,-,-,8,96,5,152,-,-,-,-,1,21,2,56,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,1,72
4,13228,1322800000,あきる野市,,,あきる野市,1,06,資本金5000万～1億円未満,12,860,-,-,-,-,-,-,12,860,-,-,2,127,6,310,-,-,-,-,-,-,1,23,-,-,-,-,1,3,-,-,1,178,-,-,1,219,-,-,-,-
4,13228,1322800000,あきる野市,,,あきる野市,1,07,資本金1億～3億円未満,6,350,-,-,-,-,-,-,6,350,-,-,1,164,3,160,-,-,-,-,-,-,-,-,-,-,1,12,-,-,-,-,1,14,-,-,-,-,-,-,-,-
4,13228,1322800000,あきる野市,,,あきる野市,1,08,資本金3億～10億円未満,1,244,-,-,-,-,-,-,1,244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,244,-,-,-,-,-,-,-,-
4,13228,1322800000,あきる野市,,,あきる野市,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,1322800000,あきる野市,,,あきる野市,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13228,1322800000,あきる野市,,,あきる野市,9,91,（再掲）資本金1000万円以下,742,6135,6,36,6,36,-,-,736,6099,-,-,204,1365,140,1348,-,-,10,49,17,498,159,1409,10,37,59,199,36,118,34,500,17,177,3,18,10,191,-,-,37,190
4,13228,1322800000,あきる野市,,,あきる野市,9,92,（再掲）資本金5000万円以下,814,8352,7,47,7,47,-,-,807,8305,-,-,220,1669,160,2251,-,-,11,71,23,576,169,1559,10,37,65,246,37,121,36,673,24,630,3,18,11,192,-,-,38,262
4,13228,1322800000,あきる野市,,,あきる野市,9,93,（再掲）資本金1億円以下,824,9125,7,47,7,47,-,-,817,9078,-,-,221,1793,164,2454,-,-,11,71,23,576,170,1582,10,37,66,258,37,121,36,673,26,822,3,18,12,411,-,-,38,262
