地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
1,13250,町村部,0,0000,総数,0,A-S,00,全産業（Ａ～Ｓ）,5333,48516,28416,20100,40630,23516,17114,3114,6750,3730,3020,3155,1534,1621,1048,1048,652,396,195,150,45,964,1928,1065,863,688,287,401,634,1902,1029,873,1053,502,551,468,1872,984,888,1219,595,624,1109,7239,4179,3060,5501,3087,2414,609,8192,5104,3088,6898,4240,2658,198,4675,2725,1950,4258,2472,1786,141,5300,3200,2100,4886,2948,1938,105,7017,4154,2863,6771,3988,2783,31,4196,2109,2087,4090,2066,2024,8,1929,864,1065,1863,837,1026,4,1332,754,578,1322,747,575,-,-,-,-,-,-,-,1,1886,1597,289,1886,1597,289,13
1,13250,町村部,0,0000,総数,0,A-R,00,全産業（Ａ～Ｒ）Ｓ公務を除く,5183,46486,26889,19597,38603,21989,16614,3020,6599,3603,2996,3005,1407,1598,989,989,594,395,136,92,44,945,1890,1036,854,651,258,393,624,1872,1007,865,1023,480,543,462,1848,966,882,1195,577,618,1093,7136,4110,3026,5398,3018,2380,593,7977,4932,3045,6685,4068,2617,194,4583,2638,1945,4166,2385,1781,133,4992,2950,2042,4578,2698,1880,98,6541,3806,2735,6295,3640,2655,26,3511,1635,1876,3405,1592,1813,8,1929,864,1065,1863,837,1026,4,1332,754,578,1322,747,575,-,-,-,-,-,-,-,1,1886,1597,289,1886,1597,289,13
1,13250,町村部,0,0000,総数,0,A-B,00,農林漁業（Ａ～Ｂ）,29,237,194,43,201,165,36,13,35,26,9,23,17,6,3,3,3,-,2,2,-,3,6,5,1,4,3,1,2,6,4,2,5,3,2,5,20,14,6,12,9,3,11,73,63,10,55,49,6,3,41,38,3,40,37,3,-,-,-,-,-,-,-,1,37,32,5,35,30,5,1,51,35,16,48,32,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,1,A,00,農業，林業,26,225,184,41,189,155,34,11,30,21,9,18,12,6,2,2,2,-,1,1,-,3,6,5,1,4,3,1,2,6,4,2,5,3,2,4,16,10,6,8,5,3,10,66,58,8,48,44,4,3,41,38,3,40,37,3,-,-,-,-,-,-,-,1,37,32,5,35,30,5,1,51,35,16,48,32,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,2,A,01,農業,14,108,77,31,84,59,25,8,24,15,9,13,7,6,1,1,1,-,-,-,-,2,4,3,1,3,2,1,1,3,1,2,2,-,2,4,16,10,6,8,5,3,5,33,27,6,23,20,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,51,35,16,48,32,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,2,A,02,林業,12,117,107,10,105,96,9,3,6,6,-,5,5,-,1,1,1,-,1,1,-,1,2,2,-,1,1,-,1,3,3,-,3,3,-,-,-,-,-,-,-,-,5,33,31,2,25,24,1,3,41,38,3,40,37,3,-,-,-,-,-,-,-,1,37,32,5,35,30,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,1,B,00,漁業,3,12,10,2,12,10,2,2,5,5,-,5,5,-,1,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,4,-,4,4,-,1,7,5,2,7,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,2,B,04,水産養殖業,3,12,10,2,12,10,2,2,5,5,-,5,5,-,1,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,4,-,4,4,-,1,7,5,2,7,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,0,C-S,00,非農林漁業（Ｃ～Ｓ）,5304,48279,28222,20057,40429,23351,17078,3101,6715,3704,3011,3132,1517,1615,1045,1045,649,396,193,148,45,961,1922,1060,862,684,284,400,632,1896,1025,871,1048,499,549,463,1852,970,882,1207,586,621,1098,7166,4116,3050,5446,3038,2408,606,8151,5066,3085,6858,4203,2655,198,4675,2725,1950,4258,2472,1786,140,5263,3168,2095,4851,2918,1933,104,6966,4119,2847,6723,3956,2767,31,4196,2109,2087,4090,2066,2024,8,1929,864,1065,1863,837,1026,4,1332,754,578,1322,747,575,-,-,-,-,-,-,-,1,1886,1597,289,1886,1597,289,13
