地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
4,13207,1320700000,昭島市,,,昭島市,1,1000,民営,48677,27842,20835,1176,805,371,266,55,211,2365,1700,665,44870,25282,19588,42814,24437,18377,23680,17267,6413,19134,7170,11964,2056,845,1211,1889,1668,221,1980,1413,567,48768,27587,21181
4,13207,1320700000,昭島市,,,昭島市,2,1100,個人,3475,1449,2026,1176,805,371,266,55,211,-,-,-,2033,589,1444,1827,539,1288,773,264,509,1054,275,779,206,50,156,11,7,4,12,1,11,3476,1443,2033
4,13207,1320700000,昭島市,,,昭島市,3,1210,会社,39208,24512,14696,-,-,-,-,-,-,2214,1592,622,36994,22920,14074,35328,22176,13152,19306,15821,3485,16022,6355,9667,1666,744,922,1870,1656,214,1727,1316,411,39065,24172,14893
4,13207,1320700000,昭島市,,,昭島市,3,1220,会社以外の法人,5960,1874,4086,-,-,-,-,-,-,145,104,41,5815,1770,4045,5632,1719,3913,3586,1179,2407,2046,540,1506,183,51,132,8,5,3,239,95,144,6191,1964,4227
4,13207,1320700000,昭島市,,,昭島市,2,1300,法人でない団体,34,7,27,-,-,-,-,-,-,6,4,2,28,3,25,27,3,24,15,3,12,12,-,12,1,-,1,-,-,-,2,1,1,36,8,28
5,13207,1320700700,昭島市,昭島市朝日町,,昭島市朝日町,1,1000,民営,1390,595,795,117,73,44,34,8,26,138,87,51,1101,427,674,1027,402,625,441,225,216,586,177,409,74,25,49,1,-,1,8,4,4,1397,599,798
5,13207,1320700700,昭島市,昭島市朝日町,,昭島市朝日町,2,1100,個人,389,148,241,117,73,44,34,8,26,-,-,-,238,67,171,206,62,144,68,23,45,138,39,99,32,5,27,-,-,-,-,-,-,389,148,241
5,13207,1320700700,昭島市,昭島市朝日町,,昭島市朝日町,3,1210,会社,763,387,376,-,-,-,-,-,-,119,76,43,644,311,333,605,291,314,268,172,96,337,119,218,39,20,19,-,-,-,3,2,1,766,389,377
5,13207,1320700700,昭島市,昭島市朝日町,,昭島市朝日町,3,1220,会社以外の法人,234,60,174,-,-,-,-,-,-,17,11,6,217,49,168,214,49,165,105,30,75,109,19,90,3,-,3,1,-,1,4,2,2,237,62,175
5,13207,1320700700,昭島市,昭島市朝日町,,昭島市朝日町,2,1300,法人でない団体,4,-,4,-,-,-,-,-,-,2,-,2,2,-,2,2,-,2,-,-,-,2,-,2,-,-,-,-,-,-,1,-,1,5,-,5
6,13207,1320700701,昭島市,昭島市朝日町,１丁目,昭島市朝日町１丁目,1,1000,民営,573,236,337,60,33,27,12,3,9,57,33,24,444,167,277,408,156,252,142,74,68,266,82,184,36,11,25,-,-,-,4,2,2,577,238,339
6,13207,1320700701,昭島市,昭島市朝日町,１丁目,昭島市朝日町１丁目,2,1100,個人,194,69,125,60,33,27,12,3,9,-,-,-,122,33,89,101,30,71,25,6,19,76,24,52,21,3,18,-,-,-,-,-,-,194,69,125
6,13207,1320700701,昭島市,昭島市朝日町,１丁目,昭島市朝日町１丁目,3,1210,会社,277,147,130,-,-,-,-,-,-,48,29,19,229,118,111,214,110,104,88,65,23,126,45,81,15,8,7,-,-,-,3,2,1,280,149,131
6,13207,1320700701,昭島市,昭島市朝日町,１丁目,昭島市朝日町１丁目,3,1220,会社以外の法人,98,20,78,-,-,-,-,-,-,7,4,3,91,16,75,91,16,75,29,3,26,62,13,49,-,-,-,-,-,-,-,-,-,98,20,78
6,13207,1320700701,昭島市,昭島市朝日町,１丁目,昭島市朝日町１丁目,2,1300,法人でない団体,4,-,4,-,-,-,-,-,-,2,-,2,2,-,2,2,-,2,-,-,-,2,-,2,-,-,-,-,-,-,1,-,1,5,-,5
6,13207,1320700702,昭島市,昭島市朝日町,２丁目,昭島市朝日町２丁目,1,1000,民営,173,90,83,13,11,2,3,-,3,8,7,1,149,72,77,126,60,66,42,31,11,84,29,55,23,12,11,-,-,-,-,-,-,173,90,83
6,13207,1320700702,昭島市,昭島市朝日町,２丁目,昭島市朝日町２丁目,2,1100,個人,47,25,22,13,11,2,3,-,3,-,-,-,31,14,17,31,14,17,9,5,4,22,9,13,-,-,-,-,-,-,-,-,-,47,25,22
6,13207,1320700702,昭島市,昭島市朝日町,２丁目,昭島市朝日町２丁目,3,1210,会社,126,65,61,-,-,-,-,-,-,8,7,1,118,58,60,95,46,49,33,26,7,62,20,42,23,12,11,-,-,-,-,-,-,126,65,61
6,13207,1320700702,昭島市,昭島市朝日町,２丁目,昭島市朝日町２丁目,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,13207,1320700702,昭島市,昭島市朝日町,２丁目,昭島市朝日町２丁目,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
