地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,経営組織階層,経営組織コード,経営組織名称,従業者数（人）,従業者数／男（人）,従業者数／女（人）,従業者数／個人業主（人）,従業者数／個人業主／男（人）,従業者数／個人業主／女（人）,従業者数／無給の家族従業者（人）,従業者数／無給の家族従業者／男（人）,従業者数／無給の家族従業者／女（人）,従業者数／有給役員（人）,従業者数／有給役員／男（人）,従業者数／有給役員／女（人）,従業者数／雇用者（人）,従業者数／雇用者／男（人）,従業者数／雇用者／女（人）,従業者数／雇用者／常用雇用者（人）,従業者数／雇用者／常用雇用者／男（人）,従業者数／雇用者／常用雇用者／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員（人）,従業者数／雇用者／常用雇用者／正社員・正職員／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員／女（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／男（人）,従業者数／雇用者／常用雇用者／正社員・正職員以外／女（人）,従業者数／雇用者／臨時雇用者（人）,従業者数／雇用者／臨時雇用者／男（人）,従業者数／雇用者／臨時雇用者／女（人）,従業者数／（再掲）他への出向・派遣従業者（人）,従業者数／（再掲）他への出向・派遣従業者／男（人）,従業者数／（再掲）他への出向・派遣従業者／女（人）,他からの出向・派遣従業者（人）,他からの出向・派遣従業者／男（人）,他からの出向・派遣従業者／女（人）,事業従事者数（人）,事業従事者数／男（人）,事業従事者数／女（人）
4,13364,1336400000,神津島村,,,神津島村,1,1000,民営,751,442,309,126,92,34,57,16,41,93,74,19,475,260,215,414,237,177,254,164,90,160,73,87,61,23,38,1,1,-,1,1,-,751,442,309
4,13364,1336400000,神津島村,,,神津島村,2,1100,個人,319,161,158,126,92,34,57,16,41,-,-,-,136,53,83,97,40,57,51,23,28,46,17,29,39,13,26,1,1,-,-,-,-,318,160,158
4,13364,1336400000,神津島村,,,神津島村,3,1210,会社,294,212,82,-,-,-,-,-,-,61,42,19,233,170,63,213,160,53,128,107,21,85,53,32,20,10,10,-,-,-,-,-,-,294,212,82
4,13364,1336400000,神津島村,,,神津島村,3,1220,会社以外の法人,127,59,68,-,-,-,-,-,-,22,22,-,105,37,68,103,37,66,75,34,41,28,3,25,2,-,2,-,-,-,1,1,-,128,60,68
4,13364,1336400000,神津島村,,,神津島村,2,1300,法人でない団体,11,10,1,-,-,-,-,-,-,10,10,-,1,-,1,1,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,11,10,1
5,13364,1336400106,神津島村,神津島村鍛冶山,,神津島村鍛冶山,1,1000,民営,4,2,2,-,-,-,-,-,-,2,2,-,2,-,2,2,-,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2
5,13364,1336400106,神津島村,神津島村鍛冶山,,神津島村鍛冶山,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400106,神津島村,神津島村鍛冶山,,神津島村鍛冶山,3,1210,会社,4,2,2,-,-,-,-,-,-,2,2,-,2,-,2,2,-,2,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2
5,13364,1336400106,神津島村,神津島村鍛冶山,,神津島村鍛冶山,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400106,神津島村,神津島村鍛冶山,,神津島村鍛冶山,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400119,神津島村,神津島村金長、等,,神津島村金長、等,1,1000,民営,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400119,神津島村,神津島村金長、等,,神津島村金長、等,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400119,神津島村,神津島村金長、等,,神津島村金長、等,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400119,神津島村,神津島村金長、等,,神津島村金長、等,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400119,神津島村,神津島村金長、等,,神津島村金長、等,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400110,神津島村,神津島村向山,,神津島村向山,1,1000,民営,12,8,4,1,1,-,-,-,-,1,1,-,10,6,4,9,5,4,8,5,3,1,-,1,1,1,-,-,-,-,-,-,-,12,8,4
5,13364,1336400110,神津島村,神津島村向山,,神津島村向山,2,1100,個人,4,2,2,1,1,-,-,-,-,-,-,-,3,1,2,2,-,2,2,-,2,-,-,-,1,1,-,-,-,-,-,-,-,4,2,2
5,13364,1336400110,神津島村,神津島村向山,,神津島村向山,3,1210,会社,8,6,2,-,-,-,-,-,-,1,1,-,7,5,2,7,5,2,6,5,1,1,-,1,-,-,-,-,-,-,-,-,-,8,6,2
5,13364,1336400110,神津島村,神津島村向山,,神津島村向山,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400110,神津島村,神津島村向山,,神津島村向山,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400104,神津島村,神津島村錆崎,,神津島村錆崎,1,1000,民営,4,1,3,1,1,-,-,-,-,-,-,-,3,-,3,1,-,1,-,-,-,1,-,1,2,-,2,-,-,-,-,-,-,4,1,3
5,13364,1336400104,神津島村,神津島村錆崎,,神津島村錆崎,2,1100,個人,4,1,3,1,1,-,-,-,-,-,-,-,3,-,3,1,-,1,-,-,-,1,-,1,2,-,2,-,-,-,-,-,-,4,1,3
5,13364,1336400104,神津島村,神津島村錆崎,,神津島村錆崎,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400104,神津島村,神津島村錆崎,,神津島村錆崎,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400104,神津島村,神津島村錆崎,,神津島村錆崎,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400103,神津島村,神津島村沢尻,,神津島村沢尻,1,1000,民営,52,15,37,-,-,-,-,-,-,-,-,-,52,15,37,52,15,37,35,14,21,17,1,16,-,-,-,-,-,-,-,-,-,52,15,37
5,13364,1336400103,神津島村,神津島村沢尻,,神津島村沢尻,2,1100,個人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400103,神津島村,神津島村沢尻,,神津島村沢尻,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400103,神津島村,神津島村沢尻,,神津島村沢尻,3,1220,会社以外の法人,52,15,37,-,-,-,-,-,-,-,-,-,52,15,37,52,15,37,35,14,21,17,1,16,-,-,-,-,-,-,-,-,-,52,15,37
5,13364,1336400103,神津島村,神津島村沢尻,,神津島村沢尻,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400107,神津島村,神津島村鉄砲場,,神津島村鉄砲場,1,1000,民営,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
5,13364,1336400107,神津島村,神津島村鉄砲場,,神津島村鉄砲場,2,1100,個人,2,1,1,1,1,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1
5,13364,1336400107,神津島村,神津島村鉄砲場,,神津島村鉄砲場,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400107,神津島村,神津島村鉄砲場,,神津島村鉄砲場,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400107,神津島村,神津島村鉄砲場,,神津島村鉄砲場,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400116,神津島村,神津島村天上山、多幸、等,,神津島村天上山、多幸、等,1,1000,民営,4,4,-,2,2,-,-,-,-,-,-,-,2,2,-,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-
5,13364,1336400116,神津島村,神津島村天上山、多幸、等,,神津島村天上山、多幸、等,2,1100,個人,4,4,-,2,2,-,-,-,-,-,-,-,2,2,-,2,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-
5,13364,1336400116,神津島村,神津島村天上山、多幸、等,,神津島村天上山、多幸、等,3,1210,会社,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400116,神津島村,神津島村天上山、多幸、等,,神津島村天上山、多幸、等,3,1220,会社以外の法人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336400116,神津島村,神津島村天上山、多幸、等,,神津島村天上山、多幸、等,2,1300,法人でない団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13364,1336499999,神津島村,神津島村その他,,神津島村その他,1,1000,民営,673,411,262,121,87,34,56,16,40,90,71,19,406,237,169,348,215,133,207,143,64,141,72,69,58,22,36,1,1,-,1,1,-,673,411,262
5,13364,1336499999,神津島村,神津島村その他,,神津島村その他,2,1100,個人,305,153,152,121,87,34,56,16,40,-,-,-,128,50,78,92,38,54,47,21,26,45,17,28,36,12,24,1,1,-,-,-,-,304,152,152
5,13364,1336499999,神津島村,神津島村その他,,神津島村その他,3,1210,会社,282,204,78,-,-,-,-,-,-,58,39,19,224,165,59,204,155,49,120,102,18,84,53,31,20,10,10,-,-,-,-,-,-,282,204,78
5,13364,1336499999,神津島村,神津島村その他,,神津島村その他,3,1220,会社以外の法人,75,44,31,-,-,-,-,-,-,22,22,-,53,22,31,51,22,29,40,20,20,11,2,9,2,-,2,-,-,-,1,1,-,76,45,31
5,13364,1336499999,神津島村,神津島村その他,,神津島村その他,2,1300,法人でない団体,11,10,1,-,-,-,-,-,-,10,10,-,1,-,1,1,-,1,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,11,10,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
平成26年経済センサス-基礎調査報告,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第24表　区市町村、町丁目、経営組織（4区分）、従業上の地位（6区分）、男女別従業者数、出向・派遣従業者数及び事業従事者数-民営-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注）従業者数等の人数には、男女別が不詳の者が含まれるため、男性と女性の合計が総数に一致しない場合がある。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地域階層（4:区市町村　5:町・大字　6:丁目・字）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
経営組織階層（1:民営　2:個人・法人でない団体　3:会社・会社以外の法人）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
