地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,2509,2894,22671,17531,1130,1140,3948,2179,1249,1561,14018,11194,101,108,544,367,498,554,2962,1942,143,154,853,583,350,470,5777,4797,31,44,977,901,22,47,790,706,1,3,23,18,1,5,124,121,1,8,580,562,1,1,1,1,1039,1222,8905,6601,1128,1336,11180,8645,1146,1380,11926,9314,1147,1385,12050,9435,130,193,4705,4158
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,1856,1893,5240,1986,985,989,2418,858,833,865,2619,1057,81,81,213,82,378,390,1127,425,97,99,274,117,221,231,819,354,11,11,35,18,4,4,29,8,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,752,775,2326,935,789,813,2469,996,792,816,2497,1004,792,816,2497,1004,38,39,203,71
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,310,355,2709,2025,101,103,809,658,179,213,1551,1159,9,9,87,55,67,79,571,429,29,32,232,178,45,53,407,297,6,6,53,44,3,4,32,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142,165,1214,900,158,181,1370,1018,159,183,1382,1027,159,183,1382,1027,30,39,349,208
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,192,251,2976,2572,36,39,524,477,126,177,1949,1657,6,10,86,81,36,45,530,452,12,14,180,163,40,54,636,512,3,3,44,40,5,6,83,68,1,3,23,18,-,-,-,-,-,-,-,-,-,-,-,-,87,116,1329,1121,98,127,1491,1261,103,135,1582,1334,103,135,1582,1334,30,35,503,438
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,64,100,1657,1512,8,9,197,186,46,77,1197,1078,4,5,94,89,8,10,191,178,4,7,136,95,17,28,439,401,3,3,89,79,1,2,31,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,45,763,675,37,55,980,869,37,55,980,869,37,55,980,869,10,14,263,248
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,40,108,1778,1552,-,-,-,-,34,100,1543,1324,-,-,-,-,5,11,225,193,1,2,31,30,15,52,711,585,5,8,226,204,4,17,183,171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,51,654,516,26,73,1193,1012,30,90,1376,1183,30,90,1376,1183,6,8,235,228
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,27,80,2068,1881,-,-,-,-,18,62,1433,1254,1,3,64,60,4,19,318,265,-,-,-,-,5,14,492,398,2,10,137,126,3,4,203,190,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,36,874,723,12,46,1011,849,15,50,1214,1039,15,50,1214,1039,9,18,635,627
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,12,46,2311,2123,-,-,-,-,8,27,1373,1342,-,-,-,-,-,-,-,-,-,-,-,-,4,9,893,879,-,-,-,-,2,10,229,218,-,-,-,-,1,5,124,121,-,-,-,-,-,-,-,-,2,5,365,360,4,9,893,879,6,19,1122,1097,7,24,1246,1218,4,19,938,781
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,8,61,3932,3880,-,-,-,-,5,40,2353,2323,-,-,-,-,-,-,-,-,-,-,-,-,3,29,1380,1371,1,3,393,390,-,-,-,-,-,-,-,-,-,-,-,-,1,8,580,562,-,-,-,-,3,29,1380,1371,4,32,1773,1761,4,32,1773,1761,4,32,1773,1761,3,21,1579,1557
4,13214,国分寺市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
