地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織名称,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,総数（従業者規模）／事業所数（事業所）,総数（従業者規模）／従業者数（人）,総数（従業者規模）／従業者数／男（人）,総数（従業者規模）／従業者数／女（人）,従業者1～4人／事業所数（事業所）,従業者1～4人／従業者数（人）,従業者1～4人／従業者数／男（人）,従業者1～4人／従業者数／女（人）,従業者1人／事業所数（事業所）,従業者1人／従業者数（人）,従業者1人／従業者数／男（人）,従業者1人／従業者数／女（人）,従業者2人／事業所数（事業所）,従業者2人／従業者数（人）,従業者2人／従業者数／男（人）,従業者2人／従業者数／女（人）,従業者3人／事業所数（事業所）,従業者3人／従業者数（人）,従業者3人／従業者数／男（人）,従業者3人／従業者数／女（人）,従業者4人／事業所数（事業所）,従業者4人／従業者数（人）,従業者4人／従業者数／男（人）,従業者4人／従業者数／女（人）,従業者5～9人／事業所数（事業所）,従業者5～9人／従業者数（人）,従業者5～9人／従業者数／男（人）,従業者5～9人／従業者数／女（人）,従業者10～19人／事業所数（事業所）,従業者10～19人／従業者数（人）,従業者10～19人／従業者数／男（人）,従業者10～19人／従業者数／女（人）,従業者20～29人／事業所数（事業所）,従業者20～29人／従業者数（人）,従業者20～29人／従業者数／男（人）,従業者20～29人／従業者数／女（人）,従業者30～49人／事業所数（事業所）,従業者30～49人／従業者数（人）,従業者30～49人／従業者数／男（人）,従業者30～49人／従業者数／女（人）,従業者50～99人／事業所数（事業所）,従業者50～99人／従業者数（人）,従業者50～99人／従業者数／男（人）,従業者50～99人／従業者数／女（人）,従業者100～199人／事業所数（事業所）,従業者100～199人／従業者数（人）,従業者100～199人／従業者数／男（人）,従業者100～199人／従業者数／女（人）,従業者200～299人／事業所数（事業所）,従業者200～299人／従業者数（人）,従業者200～299人／従業者数／男（人）,従業者200～299人／従業者数／女（人）,従業者300～499人／事業所数（事業所）,従業者300～499人／従業者数（人）,従業者300～499人／従業者数／男（人）,従業者300～499人／従業者数／女（人）,従業者500～999人／事業所数（事業所）,従業者500～999人／従業者数（人）,従業者500～999人／従業者数／男（人）,従業者500～999人／従業者数／女（人）,従業者1000人以上／事業所数（事業所）,従業者1000人以上／従業者数（人）,従業者1000人以上／従業者数／男（人）,従業者1000人以上／従業者数／女（人）,出向・派遣従業者のみ／事業所数（事業所）
4,13211,小平市,0,0000,総数,0,A-S,00,000,000,全産業,4947,62094,33333,27670,2819,5999,3229,2766,947,947,564,383,966,1932,998,934,504,1512,802,710,402,1608,865,739,957,6311,3084,3209,590,8104,4212,3869,225,5347,2564,2783,176,6608,2936,3626,91,6115,3081,3034,49,6444,3066,3378,15,3718,2164,1554,6,2464,1648,816,2,1505,1154,351,6,9479,6195,2284,11
4,13211,小平市,0,0000,総数,9,A-R,00,000,000,全産業（Ｓ公務を除く）,4927,60945,32436,27418,2815,5989,3221,2764,945,945,562,383,966,1932,998,934,504,1512,802,710,400,1600,859,737,955,6298,3073,3207,583,8013,4157,3833,224,5320,2545,2775,174,6532,2860,3626,90,6054,3041,3013,48,6334,2971,3363,14,3423,1896,1527,5,1998,1323,675,2,1505,1154,351,6,9479,6195,2284,11
4,13211,小平市,0,0000,総数,1,A-B,00,000,000,農林漁業,11,99,72,27,5,11,6,5,-,-,-,-,4,8,5,3,1,3,1,2,-,-,-,-,2,17,15,2,2,24,22,2,2,47,29,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,2,A,00,000,000,農業，林業,11,99,72,27,5,11,6,5,-,-,-,-,4,8,5,3,1,3,1,2,-,-,-,-,2,17,15,2,2,24,22,2,2,47,29,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,3,A,01,000,000,農業,10,97,70,27,4,9,4,5,-,-,-,-,3,6,3,3,1,3,1,2,-,-,-,-,2,17,15,2,2,24,22,2,2,47,29,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,01,010,000,管理，補助的経済活動を行う事業所（01農業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,01,011,000,耕種農業,2,26,9,17,1,2,1,1,-,-,-,-,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,24,8,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,01,012,000,畜産農業,1,3,1,2,1,3,1,2,-,-,-,-,-,-,-,-,1,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,01,013,000,農業サービス業（園芸サービス業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,01,014,000,園芸サービス業,7,68,60,8,2,4,2,2,-,-,-,-,2,4,2,2,-,-,-,-,-,-,-,-,2,17,15,2,2,24,22,2,1,23,21,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,3,A,02,000,000,林業,1,2,2,-,1,2,2,-,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,02,020,000,管理，補助的経済活動を行う事業所（02林業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,02,021,000,育林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,02,022,000,素材生産業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,02,023,000,特用林産物生産業（きのこ類の栽培を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,02,024,000,林業サービス業,1,2,2,-,1,2,2,-,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,A,02,029,000,その他の林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,2,B,00,000,000,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,3,B,03,000,000,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,B,03,030,000,管理，補助的経済活動を行う事業所（03漁業（水産養殖業を除く））,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,B,03,031,000,海面漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,B,03,032,000,内水面漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,3,B,04,000,000,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,B,04,040,000,管理，補助的経済活動を行う事業所（04水産養殖業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,B,04,041,000,海面養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,B,04,042,000,内水面養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,1,C-S,00,000,000,非農林漁業,4936,61995,33261,27643,2814,5988,3223,2761,947,947,564,383,962,1924,993,931,503,1509,801,708,402,1608,865,739,955,6294,3069,3207,588,8080,4190,3867,223,5300,2535,2765,176,6608,2936,3626,91,6115,3081,3034,49,6444,3066,3378,15,3718,2164,1554,6,2464,1648,816,2,1505,1154,351,6,9479,6195,2284,11
4,13211,小平市,0,0000,総数,9,C-R,00,000,000,非農林漁業（Ｓ公務を除く）,4916,60846,32364,27391,2810,5978,3215,2759,945,945,562,383,962,1924,993,931,503,1509,801,708,400,1600,859,737,953,6281,3058,3205,581,7989,4135,3831,222,5273,2516,2757,174,6532,2860,3626,90,6054,3041,3013,48,6334,2971,3363,14,3423,1896,1527,5,1998,1323,675,2,1505,1154,351,6,9479,6195,2284,11
4,13211,小平市,0,0000,総数,2,C,00,000,000,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,3,C,05,000,000,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,C,05,050,000,管理，補助的経済活動を行う事業所（05鉱業，採石業，砂利採取業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,C,05,051,000,金属鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,0,0000,総数,4,C,05,052,000,石炭・亜炭鉱業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
