地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13227,1322700000,羽村市,,,羽村市,0,00,総数（資本金階級）,636,9568,1,33,1,33,-,-,635,9535,-,-,107,884,107,3841,-,-,12,201,17,391,139,1580,7,32,94,380,19,148,49,758,27,285,9,119,18,198,-,-,30,718
4,13227,1322700000,羽村市,,,羽村市,1,01,資本金300万円未満,36,300,-,-,-,-,-,-,36,300,-,-,7,22,5,107,-,-,2,7,-,-,9,88,-,-,1,8,1,1,2,10,3,7,1,8,3,26,-,-,2,16
4,13227,1322700000,羽村市,,,羽村市,1,02,資本金300万～500万円未満,260,2242,-,-,-,-,-,-,260,2242,-,-,39,205,32,493,-,-,2,4,5,27,56,510,5,15,49,176,9,25,22,322,13,179,3,41,10,76,-,-,15,169
4,13227,1322700000,羽村市,,,羽村市,1,03,資本金500万～1000万円未満,82,496,-,-,-,-,-,-,82,496,-,-,15,146,14,74,-,-,1,5,3,31,24,137,-,-,11,30,-,-,4,18,3,9,4,36,-,-,-,-,3,10
4,13227,1322700000,羽村市,,,羽村市,1,04,資本金1000万～3000万円未満,175,2634,1,33,1,33,-,-,174,2601,-,-,37,349,29,543,-,-,4,11,8,299,38,742,2,17,28,131,6,24,6,222,6,70,1,34,2,49,-,-,7,110
4,13227,1322700000,羽村市,,,羽村市,1,05,資本金3000万～5000万円未満,24,1117,-,-,-,-,-,-,24,1117,-,-,5,111,10,683,-,-,2,166,-,-,2,15,-,-,-,-,1,10,2,53,-,-,-,-,-,-,-,-,2,79
4,13227,1322700000,羽村市,,,羽村市,1,06,資本金5000万～1億円未満,15,1487,-,-,-,-,-,-,15,1487,-,-,1,30,9,1305,-,-,-,-,1,34,-,-,-,-,1,4,1,78,1,15,-,-,-,-,1,21,-,-,-,-
4,13227,1322700000,羽村市,,,羽村市,1,07,資本金1億～3億円未満,4,458,-,-,-,-,-,-,4,458,-,-,-,-,1,102,-,-,-,-,-,-,1,14,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,1,334
4,13227,1322700000,羽村市,,,羽村市,1,08,資本金3億～10億円未満,2,380,-,-,-,-,-,-,2,380,-,-,-,-,2,380,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,1322700000,羽村市,,,羽村市,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,1322700000,羽村市,,,羽村市,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13227,1322700000,羽村市,,,羽村市,9,91,（再掲）資本金1000万円以下,515,5078,1,33,1,33,-,-,514,5045,-,-,89,612,74,1155,-,-,8,22,14,263,122,1417,6,25,80,301,16,50,32,398,25,265,9,119,15,151,-,-,24,267
4,13227,1322700000,羽村市,,,羽村市,9,92,（再掲）資本金5000万円以下,582,7657,1,33,1,33,-,-,581,7624,-,-,103,833,93,2656,-,-,11,193,17,391,129,1492,7,32,89,345,18,138,36,625,25,265,9,119,15,151,-,-,29,384
4,13227,1322700000,羽村市,,,羽村市,9,93,（再掲）資本金1億円以下,594,8618,1,33,1,33,-,-,593,8585,-,-,104,863,99,3205,-,-,11,193,17,391,129,1492,7,32,91,357,18,138,37,640,25,265,9,119,16,172,-,-,30,718
4,13227,1322700000,羽村市,,,羽村市,9,94,（再掲）資本金3億円以下,596,8734,1,33,1,33,-,-,595,8701,-,-,104,863,100,3307,-,-,11,193,17,391,130,1506,7,32,91,357,18,138,37,640,25,265,9,119,16,172,-,-,30,718
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,0,00,総数（資本金階級）,33,220,-,-,-,-,-,-,33,220,-,-,8,76,9,60,-,-,1,2,-,-,3,8,1,10,9,21,-,-,-,-,-,-,-,-,-,-,-,-,2,43
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,01,資本金300万円未満,1,10,-,-,-,-,-,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,10
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,02,資本金300万～500万円未満,14,82,-,-,-,-,-,-,14,82,-,-,1,4,5,29,-,-,-,-,-,-,2,6,-,-,5,10,-,-,-,-,-,-,-,-,-,-,-,-,1,33
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,03,資本金500万～1000万円未満,5,35,-,-,-,-,-,-,5,35,-,-,2,25,1,5,-,-,-,-,-,-,1,2,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,04,資本金1000万～3000万円未満,12,75,-,-,-,-,-,-,12,75,-,-,5,47,2,8,-,-,1,2,-,-,-,-,1,10,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,05,資本金3000万～5000万円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,06,資本金5000万～1億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,07,資本金1億～3億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,08,資本金3億～10億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,09,資本金10億～50億円未満,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,1,10,資本金50億円以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,9,91,（再掲）資本金1000万円以下,30,200,-,-,-,-,-,-,30,200,-,-,8,76,8,42,-,-,1,2,-,-,3,8,1,10,7,19,-,-,-,-,-,-,-,-,-,-,-,-,2,43
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,9,92,（再掲）資本金5000万円以下,32,202,-,-,-,-,-,-,32,202,-,-,8,76,8,42,-,-,1,2,-,-,3,8,1,10,9,21,-,-,-,-,-,-,-,-,-,-,-,-,2,43
5,13227,1322700100,羽村市,羽村市川崎,,羽村市川崎,9,93,（再掲）資本金1億円以下,32,202,-,-,-,-,-,-,32,202,-,-,8,76,8,42,-,-,1,2,-,-,3,8,1,10,9,21,-,-,-,-,-,-,-,-,-,-,-,-,2,43
