地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13121,1312100000,足立区,,,足立区,0,00,総数（資本金階級）,10192,153125,9,179,9,179,-,-,10183,152946,-,-,2077,18018,2108,31474,-,-,123,676,428,21082,2397,32498,101,544,1021,4864,319,2463,437,13685,344,5562,66,1548,193,7431,-,-,569,13101
4,13121,1312100000,足立区,,,足立区,1,01,資本金300万円未満,510,3229,-,-,-,-,-,-,510,3229,-,-,80,357,33,113,-,-,20,64,12,193,138,962,10,22,45,115,34,123,45,417,25,125,7,38,34,392,-,-,27,308
4,13121,1312100000,足立区,,,足立区,1,02,資本金300万～500万円未満,3887,22080,3,61,3,61,-,-,3884,22019,-,-,852,4346,779,3740,-,-,48,202,84,1018,866,4788,53,297,421,1280,131,446,182,1735,139,1300,22,160,71,963,-,-,236,1744
4,13121,1312100000,足立区,,,足立区,1,03,資本金500万～1000万円未満,1186,8394,3,11,3,11,-,-,1183,8383,-,-,249,1555,263,1528,-,-,12,47,59,998,262,1490,8,44,127,546,28,112,53,907,39,259,2,6,23,452,-,-,58,439
4,13121,1312100000,足立区,,,足立区,1,04,資本金1000万～3000万円未満,3597,57411,3,107,3,107,-,-,3594,57304,-,-,727,7474,830,11403,-,-,34,255,213,8869,908,10546,27,162,351,1820,104,1190,73,3898,84,1503,24,757,29,4060,-,-,190,5367
4,13121,1312100000,足立区,,,足立区,1,05,資本金3000万～5000万円未満,278,15128,-,-,-,-,-,-,278,15128,-,-,57,1116,73,3583,-,-,1,11,21,4520,62,2486,-,-,24,284,7,189,9,1147,4,142,2,436,5,754,-,-,13,460
4,13121,1312100000,足立区,,,足立区,1,06,資本金5000万～1億円未満,208,24251,-,-,-,-,-,-,208,24251,-,-,38,2091,53,6598,-,-,1,54,18,4254,50,2457,1,8,19,468,4,368,5,4759,8,1160,-,-,1,12,-,-,10,2022
4,13121,1312100000,足立区,,,足立区,1,07,資本金1億～3億円未満,45,6314,-,-,-,-,-,-,45,6314,-,-,6,155,9,2776,-,-,-,-,2,32,9,1047,-,-,8,47,-,-,-,-,6,655,-,-,1,109,-,-,4,1493
4,13121,1312100000,足立区,,,足立区,1,08,資本金3億～10億円未満,14,6862,-,-,-,-,-,-,14,6862,-,-,-,-,2,456,-,-,-,-,-,-,7,6166,-,-,2,71,1,5,-,-,-,-,-,-,1,97,-,-,1,67
4,13121,1312100000,足立区,,,足立区,1,09,資本金10億～50億円未満,3,1859,-,-,-,-,-,-,3,1859,-,-,-,-,1,193,-,-,1,-,-,-,1,1666,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
