地域階層,地域コード,東京都26町丁目コード,区市町村名称,町・大字名,丁目・字,地域名称,資本金階級階層,資本金階級コード,資本金階級名称,A～R全産業（Ｓ公務を除く）／会社企業数,A～R全産業（Ｓ公務を除く）／企業従業者数（人）,A～B農林漁業／会社企業数,A～B農林漁業／企業従業者数（人）,A農業，林業／会社企業数,A農業，林業／企業従業者数（人）,B漁業／会社企業数,B漁業／企業従業者数（人）,C～R非農林漁業（Ｓ公務を除く）／会社企業数,C～R非農林漁業（Ｓ公務を除く）／企業従業者数（人）,C鉱業，採石業，砂利採取業／会社企業数,C鉱業，採石業，砂利採取業／企業従業者数（人）,D建設業／会社企業数,D建設業／企業従業者数（人）,E製造業／会社企業数,E製造業／企業従業者数（人）,F電気・ガス・熱供給・水道業／会社企業数,F電気・ガス・熱供給・水道業／企業従業者数（人）,G情報通信業／会社企業数,G情報通信業／企業従業者数（人）,H運輸業，郵便業／会社企業数,H運輸業，郵便業／企業従業者数（人）,I卸売業，小売業／会社企業数,I卸売業，小売業／企業従業者数（人）,J金融業，保険業／会社企業数,J金融業，保険業／企業従業者数（人）,K不動産業，物品賃貸業／会社企業数,K不動産業，物品賃貸業／企業従業者数（人）,L学術研究，専門・技術サービス業／会社企業数,L学術研究，専門・技術サービス業／企業従業者数（人）,M宿泊業，飲食サービス業／会社企業数,M宿泊業，飲食サービス業／企業従業者数（人）,N生活関連サービス業，娯楽業／会社企業数,N生活関連サービス業，娯楽業／企業従業者数（人）,O教育，学習支援業／会社企業数,O教育，学習支援業／企業従業者数（人）,P医療，福祉／会社企業数,P医療，福祉／企業従業者数（人）,Q複合サービス事業／会社企業数,Q複合サービス事業／企業従業者数（人）,Rサービス業（他に分類されないもの）／会社企業数,Rサービス業（他に分類されないもの）／企業従業者数（人）
4,13220,1322000000,東大和市,,,東大和市,0,00,総数（資本金階級）,958,12826,1,10,1,10,-,-,957,12816,-,-,264,1491,96,2105,1,53,18,290,28,3086,209,2718,10,36,127,468,44,257,41,646,41,577,13,181,23,318,-,-,42,590
4,13220,1322000000,東大和市,,,東大和市,1,01,資本金300万円未満,59,455,-,-,-,-,-,-,59,455,-,-,10,52,3,25,-,-,3,9,1,4,9,58,1,2,3,9,6,17,6,88,5,29,1,77,7,64,-,-,4,21
4,13220,1322000000,東大和市,,,東大和市,1,02,資本金300万～500万円未満,439,2159,1,10,1,10,-,-,438,2149,-,-,133,633,37,178,-,-,7,13,4,24,107,532,7,29,58,163,18,33,14,129,16,116,4,19,9,75,-,-,24,205
4,13220,1322000000,東大和市,,,東大和市,1,03,資本金500万～1000万円未満,114,945,-,-,-,-,-,-,114,945,-,-,35,210,8,45,-,-,-,-,9,205,17,185,1,3,22,64,4,25,7,36,4,37,1,24,4,102,-,-,2,9
4,13220,1322000000,東大和市,,,東大和市,1,04,資本金1000万～3000万円未満,252,3424,-,-,-,-,-,-,252,3424,-,-,69,483,34,1104,-,-,7,29,8,380,55,653,1,2,35,158,14,140,4,21,10,148,5,43,2,25,-,-,8,238
4,13220,1322000000,東大和市,,,東大和市,1,05,資本金3000万～5000万円未満,23,1405,-,-,-,-,-,-,23,1405,-,-,7,72,5,183,-,-,-,-,2,587,4,487,-,-,3,9,1,41,-,-,-,-,-,-,-,-,-,-,1,26
4,13220,1322000000,東大和市,,,東大和市,1,06,資本金5000万～1億円未満,19,3271,-,-,-,-,-,-,19,3271,-,-,2,5,5,290,1,53,-,-,2,1736,2,594,-,-,3,25,-,-,2,297,1,227,-,-,-,-,-,-,1,44
4,13220,1322000000,東大和市,,,東大和市,1,07,資本金1億～3億円未満,4,371,-,-,-,-,-,-,4,371,-,-,-,-,-,-,-,-,1,239,1,106,1,23,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,1322000000,東大和市,,,東大和市,1,08,資本金3億～10億円未満,2,96,-,-,-,-,-,-,2,96,-,-,-,-,-,-,-,-,-,-,-,-,1,60,-,-,1,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13220,1322000000,東大和市,,,東大和市,1,09,資本金10億～50億円未満,1,246,-,-,-,-,-,-,1,246,-,-,-,-,1,246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
