地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織名称,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,総数（従業者規模）／事業所数（事業所）,総数（従業者規模）／従業者数（人）,総数（従業者規模）／従業者数／男（人）,総数（従業者規模）／従業者数／女（人）,従業者1～4人／事業所数（事業所）,従業者1～4人／従業者数（人）,従業者1～4人／従業者数／男（人）,従業者1～4人／従業者数／女（人）,従業者1人／事業所数（事業所）,従業者1人／従業者数（人）,従業者1人／従業者数／男（人）,従業者1人／従業者数／女（人）,従業者2人／事業所数（事業所）,従業者2人／従業者数（人）,従業者2人／従業者数／男（人）,従業者2人／従業者数／女（人）,従業者3人／事業所数（事業所）,従業者3人／従業者数（人）,従業者3人／従業者数／男（人）,従業者3人／従業者数／女（人）,従業者4人／事業所数（事業所）,従業者4人／従業者数（人）,従業者4人／従業者数／男（人）,従業者4人／従業者数／女（人）,従業者5～9人／事業所数（事業所）,従業者5～9人／従業者数（人）,従業者5～9人／従業者数／男（人）,従業者5～9人／従業者数／女（人）,従業者10～19人／事業所数（事業所）,従業者10～19人／従業者数（人）,従業者10～19人／従業者数／男（人）,従業者10～19人／従業者数／女（人）,従業者20～29人／事業所数（事業所）,従業者20～29人／従業者数（人）,従業者20～29人／従業者数／男（人）,従業者20～29人／従業者数／女（人）,従業者30～49人／事業所数（事業所）,従業者30～49人／従業者数（人）,従業者30～49人／従業者数／男（人）,従業者30～49人／従業者数／女（人）,従業者50～99人／事業所数（事業所）,従業者50～99人／従業者数（人）,従業者50～99人／従業者数／男（人）,従業者50～99人／従業者数／女（人）,従業者100～199人／事業所数（事業所）,従業者100～199人／従業者数（人）,従業者100～199人／従業者数／男（人）,従業者100～199人／従業者数／女（人）,従業者200～299人／事業所数（事業所）,従業者200～299人／従業者数（人）,従業者200～299人／従業者数／男（人）,従業者200～299人／従業者数／女（人）,従業者300～499人／事業所数（事業所）,従業者300～499人／従業者数（人）,従業者300～499人／従業者数／男（人）,従業者300～499人／従業者数／女（人）,従業者500～999人／事業所数（事業所）,従業者500～999人／従業者数（人）,従業者500～999人／従業者数／男（人）,従業者500～999人／従業者数／女（人）,従業者1000人以上／事業所数（事業所）,従業者1000人以上／従業者数（人）,従業者1000人以上／従業者数／男（人）,従業者1000人以上／従業者数／女（人）,出向・派遣従業者のみ／事業所数（事業所）
1,13250,町村部,0,0000,総数,0,A-S,00,000,000,全産業,5333,48516,28416,20100,3114,6750,3730,3020,1048,1048,652,396,964,1928,1065,863,634,1902,1029,873,468,1872,984,888,1109,7239,4179,3060,609,8192,5104,3088,198,4675,2725,1950,141,5300,3200,2100,105,7017,4154,2863,31,4196,2109,2087,8,1929,864,1065,4,1332,754,578,-,-,-,-,1,1886,1597,289,13
1,13250,町村部,0,0000,総数,9,A-R,00,000,000,全産業（Ｓ公務を除く）,5183,46486,26889,19597,3020,6599,3603,2996,989,989,594,395,945,1890,1036,854,624,1872,1007,865,462,1848,966,882,1093,7136,4110,3026,593,7977,4932,3045,194,4583,2638,1945,133,4992,2950,2042,98,6541,3806,2735,26,3511,1635,1876,8,1929,864,1065,4,1332,754,578,-,-,-,-,1,1886,1597,289,13
1,13250,町村部,0,0000,総数,1,A-B,00,000,000,農林漁業,29,237,194,43,13,35,26,9,3,3,3,-,3,6,5,1,2,6,4,2,5,20,14,6,11,73,63,10,3,41,38,3,-,-,-,-,1,37,32,5,1,51,35,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,2,A,00,000,000,農業，林業,26,225,184,41,11,30,21,9,2,2,2,-,3,6,5,1,2,6,4,2,4,16,10,6,10,66,58,8,3,41,38,3,-,-,-,-,1,37,32,5,1,51,35,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,3,A,01,000,000,農業,14,108,77,31,8,24,15,9,1,1,1,-,2,4,3,1,1,3,1,2,4,16,10,6,5,33,27,6,-,-,-,-,-,-,-,-,-,-,-,-,1,51,35,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,4,A,01,010,000,管理，補助的経済活動を行う事業所（01農業）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,4,A,01,011,000,耕種農業,4,18,11,7,2,7,3,4,-,-,-,-,-,-,-,-,1,3,1,2,1,4,2,2,2,11,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,4,A,01,012,000,畜産農業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,4,A,01,013,000,農業サービス業（園芸サービス業を除く）,2,4,3,1,2,4,3,1,-,-,-,-,2,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,13250,町村部,0,0000,総数,4,A,01,014,000,園芸サービス業,8,86,63,23,4,13,9,4,1,1,1,-,-,-,-,-,-,-,-,-,3,12,8,4,3,22,19,3,-,-,-,-,-,-,-,-,-,-,-,-,1,51,35,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
