地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,19108,55631,971802,890962,4394,4457,14871,9127,13749,48881,889016,816629,733,840,5748,4560,2816,3202,19343,14221,1114,1470,10029,7622,5299,9445,108629,91191,680,2208,36184,32286,721,6193,102725,95798,389,7361,133707,115630,205,2867,80746,76513,114,5489,98170,95504,65,5998,247443,241816,8768,12630,108258,86768,10899,19256,209511,177157,11548,29299,379704,325654,11772,31063,426033,370847,965,2293,67915,65206
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,11300,11739,34650,16372,3854,3882,9215,4091,6988,7363,23896,11468,532,540,1476,716,2033,2075,6411,3077,738,751,2612,1235,2715,2785,9996,4685,189,196,670,322,136,141,490,230,68,72,242,115,13,13,34,13,1,1,1,-,1,1,1,1,5574,5695,18816,8879,6260,6402,21358,10131,6377,6523,21755,10305,6411,6560,21897,10380,458,494,1539,813
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,2996,3540,25443,19565,405,421,2974,2510,2397,2900,20861,15757,117,129,905,730,458,505,3750,2951,200,219,1623,1291,1062,1207,9591,6963,114,130,997,779,86,109,775,570,37,43,355,254,8,9,99,54,4,5,43,29,1,1,11,8,1592,1789,13476,10296,1988,2238,17216,12968,2051,2318,17781,13380,2075,2343,18001,13543,194,219,1608,1298
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,1906,2945,31582,26045,109,116,1546,1426,1666,2621,27872,22850,42,54,704,575,201,278,3139,2665,96,147,1466,1269,662,888,11111,9105,106,168,1930,1517,100,134,2043,1466,37,66,966,513,10,15,173,148,3,3,47,42,-,-,-,-,826,1141,13073,11163,1143,1583,19323,15676,1221,1703,21004,16804,1245,1736,21373,17120,131,208,2164,1769
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,694,1285,18563,16439,10,11,254,242,640,1166,17092,15214,19,39,513,432,57,113,1508,1344,30,70,769,687,276,455,7375,6582,70,121,1923,1677,63,115,1668,1511,22,25,595,524,8,13,286,200,5,10,134,120,-,-,-,-,283,515,7477,6680,472,823,12592,11181,524,923,14001,12445,538,939,14382,12783,44,108,1217,983
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,679,1716,29777,25655,13,24,486,465,636,1626,28089,24133,11,28,421,409,30,70,1214,1086,32,78,1513,1178,239,609,10411,8950,72,161,3593,2797,85,215,3909,3347,45,94,1838,1715,21,48,881,820,5,6,208,196,2,3,99,87,223,547,9542,8361,415,1025,18757,15665,490,1201,21883,18542,517,1260,23039,19614,30,66,1202,1057
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,628,2779,46641,43397,2,2,146,144,587,2640,43413,40401,8,24,562,549,30,147,2173,2041,13,75,906,838,193,982,14276,13078,60,200,4642,4129,97,462,7039,6747,53,194,3932,3697,36,170,2827,2687,12,42,910,841,2,2,138,118,150,822,10883,10177,332,1570,24674,22663,426,2000,31425,29116,459,2096,33945,31479,39,137,3082,2852
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,515,4596,98367,90819,1,1,250,249,470,4337,90366,83012,2,18,434,433,7,14,1148,1057,4,129,812,799,118,1192,20683,19400,51,434,10252,9080,89,1077,17925,16301,59,427,11407,10433,60,557,11504,10752,24,118,5269,5169,7,25,1393,1363,95,1114,17018,15945,211,2392,39817,36287,297,3063,56261,51247,334,3352,63450,58272,44,258,7751,7558
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,248,7737,155117,134024,-,-,-,-,237,7517,148522,127521,2,8,733,716,-,-,-,-,1,1,328,325,29,908,17235,14609,16,533,8665,8477,46,1508,26887,24407,46,2219,38799,24886,32,906,20128,19986,38,987,20702,20205,15,256,9652,8716,23,705,13934,11306,67,1977,36875,33847,123,4765,83580,64756,142,5240,94128,74873,11,220,6595,6503
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,74,4597,108904,104476,-,-,-,-,64,4337,95282,90951,-,-,-,-,-,-,-,-,-,-,-,-,4,193,5110,5056,1,19,1126,1124,11,1284,15493,15241,14,1273,20563,20518,11,397,18213,15475,9,633,13123,12741,11,329,17164,16392,1,76,1198,1198,8,441,10816,10741,23,2344,31702,31375,32,2851,45434,45056,10,260,13622,13525
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,44,5047,133363,131647,-,-,-,-,42,4936,126553,124980,-,-,-,-,-,-,-,-,-,-,-,-,1,226,2841,2763,1,246,2386,2384,7,1112,19337,19116,5,201,14907,14740,4,476,11611,11389,8,1784,23566,23439,15,889,48334,47597,1,226,2841,2763,3,805,8083,7998,12,1676,33050,32587,15,1903,43122,42630,2,111,6810,6667
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,24,9650,289395,282523,-,-,-,-,22,9438,267070,260342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,36,7159,6862,3,2747,40103,38235,2,263,14990,14989,5,1900,34167,32722,11,4492,170651,167534,-,-,-,-,-,-,-,-,4,2783,47262,45097,4,2783,47262,45097,2,212,22325,22181
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,12210,12719,40796,20915,4029,4058,10308,4966,7670,8108,28605,14871,581,589,1790,961,2183,2234,7443,3827,798,819,3011,1535,3029,3127,12185,6249,218,227,869,467,161,171,668,354,77,83,314,160,16,16,56,28,2,2,6,5,1,1,1,1,6088,6251,22317,11443,6871,7064,25551,13180,7007,7207,26086,13448,7048,7251,26285,13558,511,553,1883,1078
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,16319,18409,94323,64322,4369,4420,13755,8047,11153,13049,74959,52115,695,727,3173,2101,2703,2875,13537,8913,1040,1126,5839,3915,4479,4947,31603,21553,418,507,3789,2798,333,398,3560,2486,144,183,1611,922,33,42,417,255,8,9,91,71,2,2,12,9,8038,8704,46384,31258,9467,10341,59592,40295,9732,10670,62400,42149,9814,10765,63131,42703,797,940,5609,4160
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,17595,21292,141088,105075,4391,4454,14475,8734,12346,15741,118832,90371,721,790,4019,2862,2780,3042,16077,11173,1098,1269,8087,5760,4963,5991,48975,36735,551,776,9113,7092,470,714,8885,7124,210,301,4050,3171,60,98,1473,1235,19,26,486,437,5,6,171,145,8505,9713,62776,45729,10290,12123,89896,66221,10676,12721,97128,72126,10799,12891,99396,74090,858,1097,7781,5970
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,94,（再掲）企業常用雇用者100人以下,18209,24033,187268,148073,4393,4456,14621,8878,12920,18345,161835,130423,729,814,4581,3411,2809,3188,18195,13164,1109,1340,8889,6498,5149,6936,62961,49563,611,976,13755,11221,569,1184,16130,14071,262,494,7928,6818,96,268,4300,3922,30,67,1343,1228,6,7,249,214,8649,10518,73367,55656,10612,13651,114121,88484,11093,14686,128256,100992,11249,14952,133044,105319,896,1232,10812,8772
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,95,（再掲）企業常用雇用者200人以下,18542,26468,237801,195383,4393,4456,14621,8878,13220,20586,207591,173027,730,821,4731,3561,2814,3199,18822,13778,1111,1369,9263,6872,5238,7694,75958,62027,644,1203,19042,15955,618,1577,23456,21075,297,686,13070,11615,137,625,10588,9963,37,84,2390,2243,10,15,846,806,8715,11145,82581,64636,10756,14810,135691,108896,11290,16188,157647,128689,11466,16619,165440,135935,929,1426,15589,13478
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,96,（再掲）企業常用雇用者300人以下,18720,28608,285638,238892,4394,4457,14871,9127,13386,22661,252204,213435,731,832,5015,3844,2816,3202,19343,14221,1113,1469,9701,7297,5265,8118,83443,68763,662,1410,24007,20301,657,2260,34155,30472,322,922,19644,17551,156,825,15804,14674,54,185,6612,6397,13,32,1642,1577,8743,11623,90285,71501,10821,16033,153737,124571,11388,17739,184725,152439,11581,18294,196702,163791,940,1490,18563,16330
4,13113,渋谷区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,97,（再掲）企業常用雇用者900人以下,18960,35939,434358,366588,4394,4457,14871,9127,13615,29772,394329,334628,733,840,5748,4560,2816,3202,19343,14221,1114,1470,10029,7622,5294,9026,100678,83372,678,1943,32672,28778,701,3742,59822,53677,364,2883,55228,39262,187,1709,34925,33664,91,1072,26359,25647,28,288,11294,10293,8766,12328,104219,82807,10888,18010,190612,158418,11506,22289,264852,213793,11717,23250,286395,234287,951,1710,25158,22833
4,13113,渋谷区,1,A-B,00,000,000,農林漁業,0,00,総数（企業常用雇用者規模）,5,9,35,28,-,-,-,-,4,8,32,27,-,-,-,-,-,-,-,-,1,1,1,-,1,3,11,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,12,7,2,4,12,7,2,4,12,7,2,4,12,7,1,1,3,1
4,13113,渋谷区,1,A-B,00,000,000,農林漁業,1,01,企業常用雇用者0～4人,2,2,4,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,1,-,1,1,1,-,1,1,1,-,1,1,3,1
4,13113,渋谷区,1,A-B,00,000,000,農林漁業,1,02,企業常用雇用者5～9人,1,3,11,7,-,-,-,-,1,3,11,7,-,-,-,-,-,-,-,-,-,-,-,-,1,3,11,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,11,7,1,3,11,7,1,3,11,7,1,3,11,7,-,-,-,-
4,13113,渋谷区,1,A-B,00,000,000,農林漁業,1,03,企業常用雇用者10～19人,2,4,20,20,-,-,-,-,2,4,20,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
