地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,11171,18785,299346,268353,3677,3712,10294,5162,6620,13309,219505,196894,353,376,2048,1434,1725,1841,8623,5731,535,597,3583,2472,2795,4225,45378,38926,360,950,17597,16165,287,1247,28768,27123,126,1465,35112,30573,78,475,21953,21524,25,543,18128,15855,19,1024,33392,32930,4744,5929,44070,34830,5865,8379,87747,74360,6117,10170,126799,108504,6191,10764,143111,124391,874,1764,69547,66297
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,7900,8110,22053,9486,3388,3407,7489,2807,4025,4196,12860,5782,291,294,829,321,1397,1427,4028,1798,395,407,1285,567,1609,1667,5504,2558,85,88,363,141,48,52,203,81,20,21,72,35,8,14,34,16,-,-,-,-,-,-,-,-,3423,3519,10689,4782,3795,3904,12081,5413,3834,3945,12236,5474,3845,3956,12284,5501,487,507,1704,897
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,1360,1533,11485,8894,231,236,1852,1504,977,1123,8376,6409,35,44,278,234,195,212,1613,1279,85,97,696,553,524,591,4512,3439,58,66,531,380,26,31,236,178,5,7,46,35,4,5,48,35,-,-,-,-,-,-,-,-,715,805,5986,4667,901,1014,7664,5913,924,1042,7876,6068,928,1048,7912,6098,152,174,1257,981
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,749,1122,12070,10097,49,59,661,601,606,881,9962,8249,15,20,248,207,92,119,1475,1243,32,44,519,402,306,435,5062,4101,57,94,966,798,33,41,572,485,10,15,158,133,7,10,108,94,1,1,16,16,-,-,-,-,339,469,5501,4515,516,729,8505,6956,541,764,8939,7320,546,770,9014,7381,94,182,1447,1247
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,322,568,8744,7722,8,9,230,190,277,496,7535,6641,6,7,144,136,22,37,586,522,10,15,364,250,128,209,3473,3104,46,93,1212,1072,29,54,788,715,6,6,187,144,4,4,96,85,1,2,20,20,1,3,45,20,115,184,3196,2769,228,393,6204,5476,242,416,6593,5824,247,421,6754,5943,37,63,979,891
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,276,685,11893,10564,-,-,-,-,244,597,10416,9326,5,10,207,196,15,31,615,587,7,7,268,256,112,263,4683,4306,39,102,1806,1475,38,105,1636,1447,9,30,389,360,5,11,206,196,3,6,129,117,-,-,-,-,84,166,3521,3251,193,466,8267,7408,221,530,9425,8463,228,557,9729,8746,32,88,1477,1238
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,236,807,17312,16305,1,1,62,60,211,754,15565,14642,-,-,-,-,4,15,306,302,5,21,348,342,78,233,5616,5309,42,173,3058,2905,39,148,2879,2691,25,95,2017,1794,12,51,892,854,-,-,-,-,-,-,-,-,45,148,3228,3076,138,469,10078,9575,181,623,13194,12476,193,685,14224,13343,24,52,1685,1603
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,190,1510,32804,30873,-,-,-,-,163,1346,28143,26462,-,-,-,-,-,-,-,-,1,6,103,102,29,213,4840,4559,26,235,4036,3829,49,342,8083,7646,23,314,4815,4285,21,148,3768,3654,8,70,1487,1401,2,6,291,270,17,173,2572,2512,68,562,11320,10531,114,978,19054,17664,133,1160,22776,21310,27,164,4661,4411
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,90,1677,52110,46574,-,-,-,-,78,1440,44369,39763,1,1,342,340,-,-,-,-,-,-,-,-,6,288,3224,3150,4,80,2264,2217,22,426,10972,10509,19,329,13144,9635,13,127,7177,7047,6,94,3330,3146,5,55,3055,2989,4,286,2217,2152,17,449,8404,7969,46,998,26980,22919,53,1126,30910,26798,12,237,7741,6811
4,13105,文京区,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,26,1241,37752,35408,-,-,-,-,23,1200,33080,30825,-,-,-,-,-,-,-,-,-,-,-,-,2,208,2366,2303,3,19,3361,3348,3,48,3399,3371,8,629,11503,11377,-,-,-,-,4,213,8496,6511,3,83,3955,3915,1,61,1062,1009,8,275,9126,9022,13,756,16404,16199,16,904,20629,20399,3,41,4672,4583
