地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,0,00,総数（企業常用雇用者規模）,2237,3078,46584,40778,792,799,3025,1854,1282,2021,36984,32895,78,82,484,382,522,559,2712,1688,134,144,1240,931,376,503,5289,4251,39,74,2704,2515,33,188,4927,4743,7,63,4316,3402,9,85,4903,4837,7,117,2601,2564,5,86,6641,6576,1041,1183,8544,6281,1166,1477,16346,13546,1185,1592,19463,15716,1190,1614,21673,17913,163,258,6575,6029
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,01,企業常用雇用者0～4人,1567,1603,4617,1843,668,671,1628,640,842,872,2787,1104,60,60,150,67,423,430,1342,493,90,91,347,138,216,220,759,316,6,6,35,16,5,5,16,10,1,1,5,-,1,1,1,1,-,-,-,-,1,1,4,4,757,769,2468,956,798,810,2644,1037,800,812,2649,1040,802,814,2655,1041,57,60,202,99
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,02,企業常用雇用者5～9人,286,313,2427,1870,84,85,646,532,168,193,1471,1088,5,5,39,34,57,64,456,357,16,17,148,107,68,79,635,455,9,10,82,54,2,2,15,11,-,-,-,-,2,2,24,13,-,-,-,-,-,-,-,-,129,144,1137,841,156,176,1368,1013,157,177,1375,1018,157,177,1375,1018,34,35,310,250
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,03,企業常用雇用者10～19人,156,203,2471,2060,28,30,401,357,104,147,1698,1390,7,8,106,97,24,35,361,320,15,20,212,188,35,48,591,461,7,10,121,100,4,5,70,59,-,-,-,-,1,1,21,18,-,-,-,-,-,-,-,-,74,101,1155,983,91,125,1440,1208,92,126,1461,1225,92,126,1461,1225,24,26,372,313
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,04,企業常用雇用者20～29人,78,125,2073,1868,8,8,217,199,54,96,1397,1282,5,6,128,123,11,19,266,251,4,4,105,99,24,50,637,575,3,3,83,71,3,7,80,70,1,1,26,22,-,-,-,-,-,-,-,-,-,-,-,-,39,63,1000,929,48,84,1243,1139,50,89,1299,1189,51,90,1325,1211,16,21,459,387
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,05,企業常用雇用者30～49人,53,105,2179,1968,4,5,133,126,41,89,1718,1533,-,-,-,-,6,9,230,212,7,7,252,243,13,43,612,500,3,4,112,105,7,18,305,278,-,-,-,-,1,1,41,39,1,1,49,42,-,-,-,-,24,57,1024,888,30,65,1240,1089,36,81,1511,1338,36,81,1511,1338,8,11,328,309
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,06,企業常用雇用者50～99人,41,108,2941,2852,-,-,-,-,31,83,2237,2164,1,3,61,61,1,2,57,55,1,4,57,51,15,42,1034,989,5,13,374,359,-,-,-,-,-,-,-,-,1,2,92,91,-,-,-,-,-,-,-,-,13,32,844,800,23,64,1583,1515,23,64,1583,1515,23,64,1583,1515,10,25,704,688
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,07,企業常用雇用者100～299人,35,211,6790,6279,-,-,-,-,24,153,4321,4025,-,-,-,-,-,-,-,-,1,1,119,105,5,21,1021,955,4,16,885,805,8,96,1491,1378,2,6,228,223,1,1,115,115,3,12,462,444,-,-,-,-,5,17,916,884,14,86,2866,2603,19,139,3633,3359,20,140,3744,3466,11,58,2469,2254
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,08,企業常用雇用者300～999人,14,193,8193,7251,-,-,-,-,11,171,6462,5522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,1012,1005,3,52,1470,1466,2,37,1990,1090,-,-,-,-,2,63,798,786,2,7,1192,1175,-,-,-,-,5,64,2482,2471,7,101,4472,3561,7,101,4472,3561,3,22,1731,1729
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,09,企業常用雇用者1000～1999人,2,44,2772,2763,-,-,-,-,2,44,2772,2763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1480,1471,-,-,-,-,-,-,-,-,1,41,1292,1292,-,-,-,-,-,-,-,-,1,3,1480,1471,1,3,1480,1471,1,3,1480,1471,-,-,-,-
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,10,企業常用雇用者2000～4999人,4,160,9611,9524,-,-,-,-,4,160,9611,9524,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,18,2067,2067,2,77,4609,4560,-,-,-,-,1,65,2935,2897,-,-,-,-,-,-,-,-,-,-,-,-,1,18,2067,2067,-,-,-,-
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,1,11,企業常用雇用者5000人以上,1,13,2510,2500,-,-,-,-,1,13,2510,2500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,13,2510,2500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,91,（再掲）企業常用雇用者5人以下,1644,1682,5133,2228,696,699,1811,780,890,922,3115,1344,62,62,162,77,440,448,1446,578,94,95,376,158,232,236,868,396,12,13,90,46,6,6,23,15,1,1,5,-,1,1,1,1,-,-,-,-,1,1,4,4,791,804,2687,1126,843,857,2953,1262,846,860,2965,1270,848,862,2971,1271,58,61,207,104
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,92,（再掲）企業常用雇用者20人以下,2020,2133,9765,5993,780,786,2675,1529,1121,1222,6114,3722,72,73,295,198,506,532,2203,1210,121,128,707,433,322,351,2053,1292,23,27,260,190,12,14,125,100,1,1,5,-,4,4,46,32,-,-,-,-,1,1,4,4,964,1019,4850,2860,1052,1121,5610,3398,1056,1125,5643,3423,1058,1127,5649,3424,119,125,976,742
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,93,（再掲）企業常用雇用者50人以下,2140,2349,13767,9609,792,799,3025,1854,1209,1397,9071,6397,77,79,423,321,521,557,2655,1633,132,139,1064,775,356,440,3234,2307,28,33,433,346,21,37,486,428,2,2,31,22,5,5,87,71,1,1,49,42,1,1,4,4,1023,1134,6784,4597,1123,1260,7935,5486,1135,1285,8295,5810,1138,1288,8327,5833,139,153,1671,1358
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,94,（再掲）企業常用雇用者100人以下,2181,2457,16708,12461,792,799,3025,1854,1240,1480,11308,8561,78,82,484,382,522,559,2712,1688,133,143,1121,826,371,482,4268,3296,33,46,807,705,21,37,486,428,2,2,31,22,6,7,179,162,1,1,49,42,1,1,4,4,1036,1166,7628,5397,1146,1324,9518,7001,1158,1349,9878,7325,1161,1352,9910,7348,149,178,2375,2046
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,95,（再掲）企業常用雇用者200人以下,2205,2607,20550,16091,792,799,3025,1854,1259,1607,14366,11416,78,82,484,382,522,559,2712,1688,134,144,1240,931,374,492,4796,3772,34,47,922,819,29,133,1977,1806,4,8,259,245,7,8,294,277,4,13,511,486,1,1,4,4,1039,1172,8051,5802,1155,1384,11121,8434,1172,1462,12248,9514,1176,1466,12391,9644,154,201,3159,2821
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,96,（再掲）企業常用雇用者300人以下,2216,2668,23498,18740,792,799,3025,1854,1264,1633,15629,12586,78,82,484,382,522,559,2712,1688,134,144,1240,931,376,503,5289,4251,37,62,1692,1510,29,133,1977,1806,4,8,259,245,7,8,294,277,4,13,511,486,1,1,4,4,1041,1183,8544,6281,1160,1410,12384,9604,1177,1488,13511,10684,1181,1492,13654,10814,160,236,4844,4300
4,13224,多摩市,0,A-R,00,000,000,全産業（Ｓ公務を除く）,9,97,（再掲）企業常用雇用者900人以下,2230,2861,31691,25991,792,799,3025,1854,1275,1804,22091,18108,78,82,484,382,522,559,2712,1688,134,144,1240,931,376,503,5289,4251,39,74,2704,2515,32,185,3447,3272,6,45,2249,1335,7,8,294,277,6,76,1309,1272,3,8,1196,1179,1041,1183,8544,6281,1165,1474,14866,12075,1184,1589,17983,14245,1188,1593,18126,14375,163,258,6575,6029
4,13224,多摩市,1,A-B,00,000,000,農林漁業,0,00,総数（企業常用雇用者規模）,4,4,30,22,-,-,-,-,4,4,30,22,-,-,-,-,2,2,10,8,1,1,8,5,1,1,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,30,22,4,4,30,22,4,4,30,22,4,4,30,22,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,01,企業常用雇用者0～4人,1,1,4,3,-,-,-,-,1,1,4,3,-,-,-,-,1,1,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,3,1,1,4,3,1,1,4,3,1,1,4,3,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,02,企業常用雇用者5～9人,3,3,26,19,-,-,-,-,3,3,26,19,-,-,-,-,1,1,6,5,1,1,8,5,1,1,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,26,19,3,3,26,19,3,3,26,19,3,3,26,19,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,03,企業常用雇用者10～19人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,04,企業常用雇用者20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,06,企業常用雇用者50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,9,91,（再掲）企業常用雇用者5人以下,3,3,18,13,-,-,-,-,3,3,18,13,-,-,-,-,2,2,10,8,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,18,13,3,3,18,13,3,3,18,13,3,3,18,13,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,9,92,（再掲）企業常用雇用者20人以下,4,4,30,22,-,-,-,-,4,4,30,22,-,-,-,-,2,2,10,8,1,1,8,5,1,1,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,30,22,4,4,30,22,4,4,30,22,4,4,30,22,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,9,93,（再掲）企業常用雇用者50人以下,4,4,30,22,-,-,-,-,4,4,30,22,-,-,-,-,2,2,10,8,1,1,8,5,1,1,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,30,22,4,4,30,22,4,4,30,22,4,4,30,22,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,9,94,（再掲）企業常用雇用者100人以下,4,4,30,22,-,-,-,-,4,4,30,22,-,-,-,-,2,2,10,8,1,1,8,5,1,1,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,30,22,4,4,30,22,4,4,30,22,4,4,30,22,-,-,-,-
4,13224,多摩市,1,A-B,00,000,000,農林漁業,9,95,（再掲）企業常用雇用者200人以下,4,4,30,22,-,-,-,-,4,4,30,22,-,-,-,-,2,2,10,8,1,1,8,5,1,1,12,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,30,22,4,4,30,22,4,4,30,22,4,4,30,22,-,-,-,-
