"年月[西暦]","調査項目","設問","選択肢","件数[人]","(全体)[%]","(除不)[%]"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","家族等介護者の負担軽減のためのショートステイの利用等","995","48.1","54.9"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","介護に関する相談の場・機会の充実","734","35.5","40.5"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","家族どうしの情報交換など交流の場の提供","136","6.6","7.5"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","介護技術や認知症などについての講習や情報提供","326","15.8","18.0"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","認知症の進行に合わせた適切な指導・助言など相談できる窓口","559","27.0","30.8"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","介護保険制度や介護サービスなどに関する情報提供","633","30.6","34.9"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","介護にかかる経済的な負担の軽減","816","39.4","45.0"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","その他","29","1.4","1.6"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","特にない","179","8.7","9.9"
"202003","高齢者相談センターについて","Q59. 介護にかかわるご家族への支援として、どのようなことが重要だと思いますか。重要だと思うものを上位３つまで、数字をご回答欄に記入ください。","無回答","257","12.4",

"港区保健福祉基礎調査（高齢者）・単純集計表・高齢者相談センターについてQ59","Ver202003",,,,,
