"施設において提供される保育サービス/◆認可保育所：設備や職員配置などについて、国が定めた最低基準を踏まえた基準により、都道府県知事の認可を得て設置・運営される保育施設","○公立保育所","知事に届け出て、区市町村が設置した保育所をいいます。"
"施設において提供される保育サービス/◆認可保育所：設備や職員配置などについて、国が定めた最低基準を踏まえた基準により、都道府県知事の認可を得て設置・運営される保育施設","○私立保育所","知事の認可を得て、社会福祉法人ほか民間主体が設置した保育所をいいます。平成12年に、それまで社会福祉法人に限られていた設置主体の制限が撤廃され、株式会社や特定非営利活動法人（ＮＰＯ）なども保育所を設置することができるようになりました。（公費による補助金あり）"
"施設において提供される保育サービス","◆認定こども園","幼稚園、保育所等のうち、以下の機能を備える施設について、知事が認定した施設をいいます。（公費による補助金あり）(1)就学前の子供を、保護者の就労の有無に関わらず受け入れ、幼児教育と保育を一体的に提供する機能(2)地域における子育て支援を行う機能"
"施設において提供される保育サービス","◆家庭福祉員（保育ママ）","区市町村に登録された個人（家庭福祉員）が主に３歳未満児（３人まで）を居宅等で保育する制度（公費による補助金あり）"
"施設において提供される保育サービス/◆認可外保育施設","○認証保育所","13時間以上の開所や０歳児からの受入れなど、東京都が定める要件を満たし、都知事が認証した保育施設。Ａ型（駅前基本型）とＢ型（小規模・家庭的保育）があります。（公費による補助金あり）"
"施設において提供される保育サービス/◆認可外保育施設","○保育室","３歳未満児を対象とした小規模・家庭的な保育施設。都では、保育サービス水準の向上のため、認証保育所Ｂ型への移行を進めています。（公費による補助金あり）"
"施設において提供される保育サービス/◆認可外保育施設","○事業所内保育施設","事業所や病院等において、その従業員の乳幼児を対象にした保育施設（公費による補助金あり）"
"施設において提供される保育サービス/◆認可外保育施設","○ベビーホテル","上記保育施設以外で、(1)午後8時以降の保育を行っている。(2)宿泊を伴う保育を行っている。(3)時間単位での乳幼児の預かりを行っている。のいずれかの要件に該当するもの（公費による補助金なし）"
"その他の保育サービス（保育施設以外で提供される保育サービス）","○幼稚園における預かり保育","在園児を対象に、保護者の就労や急用などのときに開園時間の前後に預かって保育する。（公費による補助金あり）"
"その他の保育サービス（保育施設以外で提供される保育サービス）","○ファミリー・サポート・センター","育児の援助等を行いたい者と受けたい者からなる会員で組織される地域の子育て支援組織（公費による補助金あり）"
"その他の保育サービス（保育施設以外で提供される保育サービス）","○ベビーシッター","家庭や旅行先などに出向いて子供の世話をする。"
