"年(平成)","23","24","25","26","27"
"総検査件数","21542","20729","21094","21172","24055"
"検査種類別内訳／薬毒物スクリーニング（予試験）／マウス経口毒性","2051","1965","1872","1803","1902"
"検査種類別内訳／薬毒物スクリーニング（予試験）／ｐＨ測定","2048","1963","1874","1802","1903"
"検査種類別内訳／薬毒物スクリーニング（予試験）／シェーバイン反応","2049","1963","1874","1800","1900"
"検査種類別内訳／薬毒物スクリーニング（予試験）／免疫学的検出法","40","36","23","17","14"
"検査種類別内訳／薬毒物スクリーニング（予試験）／その他の予試験","0","2","2","0","0"
"検査種類別内訳／エタノール／ＧＣ定量","3887","3701","3523","3506","3649"
"検査種類別内訳／その他の有機溶剤","3","0","2","1","1"
"検査種類別内訳／青酸／ＧＣ定性","184","151","121","123","147"
"検査種類別内訳／青酸／比色法定量","22","20","7","10","19"
"検査種類別内訳／一酸化炭素／ＧＣ定性","193","182","155","170","203"
"検査種類別内訳／一酸化炭素／吸光度法定量","33","32","18","20","33"
"検査種類別内訳／その他のガス類","2","0","0","1","2"
"検査種類別内訳／睡眠剤・向精神薬・他の毒物／アルコール抽出","625","614","663","659","848"
"検査種類別内訳／睡眠剤・向精神薬・他の毒物／その他の抽出","1462","1341","1457","1657","2042"
"検査種類別内訳／睡眠剤・向精神薬・他の毒物／ＨＰＬＣ件数","1614","1473","1539","1753","2114"
"検査種類別内訳／睡眠剤・向精神薬・他の毒物／ＧＣ件数","0","0","0","0","0"
"検査種類別内訳／睡眠剤・向精神薬・他の毒物／ＧＣ－ＭＳ件数","1939","1805","1945","2100","2879"
"検査種類別内訳／覚醒剤定性検査","45","32","28","28","22"
"検査種類別内訳／血液型／ＡＢＯ式","108","110","95","80","72"
"検査種類別内訳／血液型／解離法","59","49","48","35","53"
"検査種類別内訳／委託検査／生化学検査等","3451","3689","4020","3894","4406"
"検査種類別内訳／委託検査／肝炎検査","1300","1191","1326","1204","1280"
"検査種類別内訳／委託検査／梅毒検査","110","132","188","169","204"
"検査種類別内訳／委託検査／細菌検査","222","192","226","226","257"
"検査種類別内訳／委託検査／ウイルス検査","57","42","47","66","65"
"検査種類別内訳／委託検査／ＨＩＶ検査","33","37","29","23","17"
"検査種類別内訳／マススクリーニング(報告書）","5","7","12","25","23"
