時間帯,火災件数・計,火災件数・建物・小計,"火災件数・建物・焼損床面積なし
",火災件数・建物・50㎡未満,"火災件数・建物・50㎡以上～100㎡未満","火災件数・建物・100㎡以上～200㎡未満","火災件数・建物・200㎡以上～300㎡未満","火災件数・建物・300㎡以上～400㎡未満","火災件数・建物・400㎡以上～500㎡未満","火災件数・建物・500㎡以上～600㎡未満","火災件数・建物・600㎡以上～700㎡未満","火災件数・建物・700㎡以上～800㎡未満","火災件数・建物・800㎡以上～900㎡未満","火災件数・建物・900㎡以上～1,000㎡未満",火災件数・建物・1000㎡以上,火災件数・林野,火災件数・車両,火災件数・船舶,火災件数・航空機,火災件数・その他,火災件数・治外法権,火災件数・管外からの延焼火災,り災世帯数,り災人員,焼損棟数,焼損床面積（㎡）,損害額（円）,死者,負傷者
平成28年,"3,982","2,766","2,352",307,68,24,9,3,2,-,1,-,-,-,-,1,275,3,1,934,2,-,"2,133","4,123","3,107","17,529","4,924,408,207",83,853
平成29年,"4,205","2,837","2,420",300,65,37,8,1,4,1,-,-,-,-,1,3,216,-,-,"1,148",1,-,"2,486","4,884","3,266","20,719","5,147,049,552",79,758
平成30年,"3,973","2,696","2,306",291,58,26,9,-,1,1,3,-,-,-,1,2,225,3,-,"1,046",1,-,"2,200","4,239","2,999","18,604","6,070,982,850",86,798
令和元年,"4,089","2,904","2,484",323,45,38,9,2,1,1,1,-,-,-,-,5,206,1,-,969,3,1,"2,335","4,395","3,284","18,295","7,688,941,420",108,705
令和2年,"3,694","2,667","2,316",267,51,28,2,-,-,2,-,-,-,-,1,1,216,-,-,809,1,-,"2,239","4,270","3,028","16,136","5,601,522,177",86,710
昼間,"1,828","1,321","1,151",129,25,14,1,-,-,1,-,-,-,-,-,1,146,-,-,359,1,-,"1,116","2,128","1,506","6,655","2,389,808,221",34,374
６時台,80,59,51,4,2,1,1,-,-,-,-,-,-,-,-,-,6,-,-,15,-,-,59,125,74,610,"89,042,504",4,24
７時台,98,78,69,8,1,-,-,-,-,-,-,-,-,-,-,-,5,-,-,15,-,-,82,150,88,214,"35,200,019",3,34
８時台,127,103,78,14,9,2,-,-,-,-,-,-,-,-,-,-,10,-,-,14,-,-,120,227,124,1231,"750,050,132",7,34
９時台,144,107,93,11,1,1,-,-,-,1,-,-,-,-,-,-,15,-,-,22,-,-,81,146,120,906,"192,497,322",3,28
10時台,163,119,103,11,3,2,-,-,-,-,-,-,-,-,-,-,17,-,-,27,-,-,93,190,145,619,"142,058,005",3,27
11時台,172,137,116,15,2,4,-,-,-,-,-,-,-,-,-,-,13,-,-,22,-,-,103,191,162,882,"185,328,918",5,38
12時台,145,108,93,14,1,-,-,-,-,-,-,-,-,-,-,-,9,-,-,28,-,-,75,154,116,291,"60,580,902",1,20
13時台,160,109,93,12,2,2,-,-,-,-,-,-,-,-,-,-,10,-,-,41,-,-,105,182,126,520,"264,357,346",2,19
14時台,169,112,101,9,1,1,-,-,-,-,-,-,-,-,-,-,13,-,-,43,1,-,91,186,132,390,"113,150,251",2,38
15時台,211,146,136,8,2,-,-,-,-,-,-,-,-,-,-,1,13,-,-,51,-,-,126,251,159,354,"135,858,341",3,41
16時台,187,131,120,11,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,37,-,-,95,161,139,242,"303,157,056",1,32
17時台,172,112,98,12,1,1,-,-,-,-,-,-,-,-,-,-,16,-,-,44,-,-,86,165,121,396,"118,527,425",-,39
夜間,"1,431","1,074",894,137,26,14,1,-,-,1,-,-,-,-,1,-,60,-,-,297,-,-,"1,008","1,915","1,248","9,480","3,208,690,126",47,332
18時台,176,127,112,13,2,-,-,-,-,-,-,-,-,-,-,-,9,-,-,40,-,-,100,213,139,490,"169,208,531",2,33
19時台,177,140,127,11,2,-,-,-,-,-,-,-,-,-,-,-,2,-,-,35,-,-,114,256,151,236,"52,419,912",4,40
20時台,196,150,126,21,-,2,-,-,-,1,-,-,-,-,-,-,11,-,-,35,-,-,135,255,169,1233,"214,341,873",3,39
21時台,152,115,108,6,1,-,-,-,-,-,-,-,-,-,-,-,3,-,-,34,-,-,82,148,122,170,"48,124,906",3,22
22時台,135,102,88,7,5,2,-,-,-,-,-,-,-,-,-,-,10,-,-,23,-,-,92,191,128,674,"131,246,493",6,20
23時台,107,82,66,14,-,2,-,-,-,-,-,-,-,-,-,-,5,-,-,20,-,-,82,155,91,533,"113,290,735",4,35
０時台,103,74,64,6,2,2,-,-,-,-,-,-,-,-,-,-,2,-,-,27,-,-,77,130,92,483,"129,008,897",5,22
１時台,86,65,48,14,3,-,-,-,-,-,-,-,-,-,-,-,6,-,-,15,-,-,73,129,76,401,"105,264,444",3,21
２時台,88,70,52,13,3,2,-,-,-,-,-,-,-,-,-,-,3,-,-,15,-,-,68,116,86,628,"94,209,087",4,26
３時台,77,52,37,12,3,-,-,-,-,-,-,-,-,-,-,-,5,-,-,20,-,-,63,107,61,491,"159,105,676",3,26
４時台,69,50,35,9,3,2,1,-,-,-,-,-,-,-,-,-,1,-,-,18,-,-,70,125,69,833,"100,188,761",5,28
５時台,65,47,31,11,2,2,-,-,-,-,-,-,-,-,1,-,3,-,-,15,-,-,52,90,64,"3,308","1,892,280,811",5,20
不明,435,272,271,1,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,153,-,-,115,227,274,1,"3,023,830",5,4
7,"25,649","1,778",16,0,403,"33,785","2,005",25,177,0,16,143,"5,972",179,171,"23,329","1,768"
雜ｳ遶句玄,"45,334","2,800",172,225,3,61,247,"7,430",353,332,"30,171","2,989",30,0,521,"40,750","2,662",38,225,2,33,242,"6,756",268,272,"27,285","2,967"
闡幃｣ｾ蛹ｺ,"30,121","1,719",127,156,2,61,139,"5,267",193,230,"19,525","2,461",11,0,230,"27,076","1,591",24,156,3,33,137,"4,778",141,192,"17,570","2,451"
豎滓虻蟾晏玄,"38,391","2,228",155,202,1,73,179,"6,755",304,306,"26,085","1,530",11,0,562,"33,807","2,049",21,202,0,32,179,"6,052",214,242,"23,291","1,525"
蜿苓ｨ怜慍蛹ｺ,"216,927","13,046",867,"1,790",6,202,"1,235","39,210","1,512","1,202","142,691","12,585",120,16,"2,445","193,619","12,461",142,"1,782",3,110,"1,220","35,591","1,099",934,"127,775","12,502"
蜈ｫ邇句ｭ仙ｸ�,"30,643","1,930",134,351,0,34,193,"5,297",235,171,"20,066","1,842",46,1,343,"27,212","1,810",23,341,0,22,189,"4,789",161,131,"17,925","1,821"
遶句ｷ晏ｸ�,"11,963",702,47,72,0,8,71,"2,164",67,92,"7,974",638,2,10,116,"10,703",687,5,74,0,2,71,"1,977",49,82,"7,119",637
豁ｦ阡ｵ驥主ｸ�,"8,457",363,38,65,0,3,54,"1,627",50,73,"5,229",880,5,0,70,"7,565",345,5,65,0,2,54,"1,486",38,36,"4,660",874
荳蛾ｷｹ蟶�,"8,984",475,47,73,0,5,42,"1,566",73,45,"5,892",672,0,0,94,"8,060",432,3,74,0,5,42,"1,430",50,25,"5,334",665
髱呈｢�ｸ�,"6,384",438,33,26,0,20,41,1114,71,26,"4,054",500,2,0,59,"5,798",440,4,25,0,5,42,1011,51,22,"3,699",499
蠎應ｸｭ蟶�,"13,039",739,51,138,1,10,78,"2,237",88,77,"8,598",837,2,0,183,"11,518",707,9,141,1,5,78,"2,039",66,51,"7,588",833
譏ｭ蟲ｶ蟶�,"6,514",425,17,44,0,4,39,1131,39,30,"4,344",365,1,0,75,"5,873",399,3,45,0,4,38,1038,24,27,"3,932",363
隱ｿ蟶�ｸ�,"11,725",672,49,160,1,6,72,"2,152",91,62,"7,687",629,13,0,131,"10,471",651,9,162,1,2,71,"1,923",67,45,"6,918",622
逕ｺ逕ｰ蟶�,"21,975","1,344",94,169,1,5,138,"4,200",130,183,"14,517",897,15,2,280,"19,201","1,249",14,166,0,4,135,"3,725",93,153,"12,771",891
蟆城≡莠募ｸ�,"5,763",299,38,57,0,1,26,1039,29,31,"3,798",385,0,0,60,"5,165",283,7,57,0,0,26,940,24,28,"3,417",383
蟆丞ｹｳ蟶�,"9,937",563,28,57,0,6,48,"1,805",60,30,"6,454",776,10,0,100,"8,992",533,3,57,0,4,48,"1,651",47,22,"5,854",773
譌･驥主ｸ�,"8,781",447,41,69,1,11,41,"1,643",49,30,"5,922",448,1,0,78,"7,961",423,8,71,0,6,41,"1,501",43,27,"5,397",444
譚ｱ譚大ｱｱ蟶�,"8,540",476,19,47,0,17,44,"1,573",64,52,"5,696",434,0,1,117,"7,647",451,3,46,0,8,44,"1,458",48,43,"5,113",433
蝗ｽ蛻�ｯｺ蟶�,"5,716",294,21,27,0,0,27,1100,24,21,"3,977",154,0,0,71,"5,063",272,8,26,0,0,26,1006,15,15,"3,542",153
蝗ｽ遶句ｸ�,"4,084",255,17,37,0,2,28,729,24,13,"2,767",160,1,0,51,"3,650",250,0,37,0,2,27,660,19,10,"2,486",159
遖冗函蟶�,"3,118",236,7,15,0,5,20,523,28,29,"1,998",225,1,0,31,"2,784",231,0,15,0,2,20,467,23,23,"1,782",221
迢帶ｱ溷ｸ�,"3,778",182,11,20,0,2,4,684,26,21,"2,601",156,5,0,66,"3,226",161,2,20,0,0,4,612,19,16,"2,236",156
譚ｱ螟ｧ蜥悟ｸ�,"4,704",362,11,46,0,6,24,835,37,28,"3,154",143,1,0,57,"4,293",354,2,45,0,3,24,766,28,24,"2,904",143
貂��ｬ蟶�,"4,421",224,16,33,0,4,16,812,23,21,"2,859",360,0,0,53,"3,976",216,0,32,0,2,16,756,19,17,"2,560",358
譚ｱ荵�蕗邀ｳ蟶�,"6,535",411,21,22,0,5,30,1219,42,26,"4,368",309,8,0,74,"5,813",396,5,22,0,5,30,1083,29,23,"3,912",308
豁ｦ阡ｵ譚大ｱｱ蟶�,"4,008",360,4,27,0,4,35,634,21,22,"2,630",229,2,0,40,"3,742",366,1,27,0,1,34,605,15,20,"2,444",229
螟壽束蟶�,"7,965",454,35,73,0,11,37,"1,517",67,43,"5,120",528,3,0,77,"7,119",458,8,71,0,7,37,"1,385",47,33,"4,549",524
鄒ｽ譚大ｸ�,"2,639",208,12,13,1,1,19,488,15,12,"1,763",77,0,0,30,"2,386",201,1,14,1,0,18,442,11,14,"1,607",77
縺ゅ″繧矩㍽蟶�,"3,837",303,22,27,0,10,23,686,36,11,"2,514",167,1,0,37,"3,520",308,3,27,0,7,24,650,24,8,"2,302",167
隘ｿ譚ｱ莠ｬ蟶�,"10,113",511,26,82,0,11,30,"1,827",100,43,"6,676",688,0,0,119,"8,887",474,10,82,0,8,29,"1,636",72,31,"5,860",685
