項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,740,-,-,104,-,105,-,113,-,104,-,106,-,106,-,102,-
0,0,0,0,0,世帯人員,2.95,-,-,2.5,-,2.73,-,2.82,-,2.86,-,3.24,-,3.34,-,3.21,-
0,0,0,0,0,有業人員,1.27,-,-,0.98,-,1.08,-,1.21,-,1.42,-,1.38,-,1.53,-,1.31,-
0,0,0,0,0,世帯主平均年齢,59.7,-,-,65,-,64.1,-,61,-,56.7,-,55.5,-,57.4,-,58.2,-
2,2,0,0,0,生計支出,341700,-,8.1,115809,-,169776,-,218613,-,269368,-,328835,-,418414,-,866178,-
2,3,0,0,0,消費支出,341700,100,8.1,115809,100,169776,100,218613,100,269368,100,328835,100,418414,100,866178,100
2,4,1,0,0,食料,88489,25.9,0.7,54570,47.1,64836,38.2,74734,34.2,83952,31.2,99415,30.2,104978,25.1,136509,15.8
2,5,1,1,0,穀類,6665,2,-1.3,4784,4.1,5199,3.1,6685,3.1,6339,2.4,7260,2.2,8081,1.9,8298,1
2,6,1,1,1,米類,1856,0.5,-5.4,1374,1.2,1558,0.9,2013,0.9,1498,0.6,2051,0.6,2137,0.5,2363,0.3
2,6,1,1,2,パン,2976,0.9,3.8,1983,1.7,2022,1.2,3134,1.4,3072,1.1,3269,1,3682,0.9,3667,0.4
2,6,1,1,3,麺類,1467,0.4,-2.8,1142,1,1275,0.8,1290,0.6,1469,0.5,1541,0.5,1897,0.5,1648,0.2
2,6,1,1,4,他の穀類,366,0.1,-12.2,285,0.2,344,0.2,248,0.1,300,0.1,400,0.1,364,0.1,619,0.1
2,5,1,2,0,魚介類,6570,1.9,-2.7,4497,3.9,5582,3.3,5840,2.7,6935,2.6,7156,2.2,7523,1.8,8434,1
2,6,1,2,1,生鮮魚介,3871,1.1,-5.2,2514,2.2,3072,1.8,3500,1.6,4175,1.5,4181,1.3,4589,1.1,5051,0.6
2,6,1,2,2,塩干魚介,1204,0.4,-4.4,960,0.8,1199,0.7,1086,0.5,1260,0.5,1277,0.4,1362,0.3,1283,0.1
2,6,1,2,3,魚肉練製品,527,0.2,-4.2,397,0.3,505,0.3,441,0.2,510,0.2,541,0.2,493,0.1,798,0.1
2,6,1,2,4,他の魚介加工品,968,0.3,12.8,625,0.5,806,0.5,814,0.4,990,0.4,1157,0.4,1079,0.3,1302,0.2
2,5,1,3,0,肉類,8120,2.4,5.4,5372,4.6,6167,3.6,6507,3,7451,2.8,9233,2.8,9569,2.3,12503,1.4
2,6,1,3,1,生鮮肉,6475,1.9,6.2,4273,3.7,4953,2.9,5102,2.3,5778,2.1,7182,2.2,7586,1.8,10414,1.2
2,6,1,3,2,加工肉,1645,0.5,2,1099,0.9,1215,0.7,1405,0.6,1673,0.6,2050,0.6,1983,0.5,2089,0.2
