項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7316,-,1650,-,115,-,918,-
0,0,0,0,0,調査世帯数,358,-,270,-,53,-,6,-,29,-
0,0,0,0,0,世帯人員,3.4,-,3.43,-,3.06,-,3,-,3.78,-
0,0,0,0,0,有業人員,1.64,-,1.72,-,1.5,-,1.83,-,1.25,-
0,0,0,0,0,世帯主平均年齢,48.6,-,50.5,-,44.8,-,47,-,40.7,-
1,0,0,0,0,受取,1084011,-,1118297,-,905968,-,1383697,-,1093165,-
1,1,0,0,0,実収入,527544,100,526946,100,440565,100,900502,100,641821,100
1,2,0,0,0,経常収入,513396,97.3,513533,97.5,423828,96.2,900052,100,624746,97.3
1,3,0,0,0,勤め先収入,500808,94.9,498895,94.7,415999,94.4,895588,99.5,618926,96.4
1,4,0,0,0,世帯主収入,445255,84.4,437592,83,375513,85.2,837407,93,582444,90.7
1,6,0,0,0,うち男,414564,78.6,410869,78,323377,73.4,817941,90.8,557266,86.8
1,5,0,0,0,定期収入,427374,81,427293,81.1,368835,83.7,410204,45.6,535373,83.4
1,5,0,0,0,臨時収入,5757,1.1,6867,1.3,2182,0.5,-,-,4058,0.6
1,5,0,0,0,賞与,12124,2.3,3432,0.7,4495,1,427203,47.4,43013,6.7
1,4,0,0,0,世帯主の配偶者の収入,50497,9.6,54393,10.3,40487,9.2,58181,6.5,36481,5.7
1,6,0,0,0,うち女,46950,8.9,51621,9.8,40487,9.2,58181,6.5,19935,3.1
1,4,0,0,0,他の世帯員収入,5056,1,6910,1.3,-,-,-,-,-,-
1,3,0,0,0,事業・内職収入,5839,1.1,6738,1.3,5006,1.1,4464,0.5,345,0.1
1,4,0,0,0,家賃収入,2879,0.5,3892,0.7,-,-,-,-,345,0.1
1,4,0,0,0,他の事業収入,2328,0.4,2396,0.5,3485,0.8,-,-,-,-
1,4,0,0,0,内職収入,631,0.1,449,0.1,1520,0.3,4464,0.5,-,-
1,3,0,0,0,他の経常収入,6749,1.3,7900,1.5,2823,0.6,-,-,5475,0.9
1,4,0,0,0,財産収入,1189,0.2,1624,0.3,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,4506,0.9,4835,0.9,2823,0.6,-,-,5475,0.9
1,5,0,0,0,公的年金給付,275,0.1,375,0.1,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,4232,0.8,4460,0.8,2823,0.6,-,-,5475,0.9
1,4,0,0,0,仕送り金,1054,0.2,1441,0.3,-,-,-,-,-,-
1,2,0,0,0,特別収入,14148,2.7,13413,2.5,16736,3.8,450,0,17075,2.7
1,3,0,0,0,受贈金,6681,1.3,3869,0.7,15710,3.6,-,-,13708,2.1
1,3,0,0,0,他の特別収入,7467,1.4,9544,1.8,1027,0.2,450,0,3367,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),476356,-,512042,-,358220,-,434631,-,409534,-
1,2,0,0,0,預貯金引出,387791,-,417021,-,278598,-,360197,-,354569,-
