項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7387,-,1692,-,166,-,755,-
0,0,0,0,0,調査世帯数,362,-,273,-,57,-,6,-,26,-
0,0,0,0,0,世帯人員,3.34,-,3.37,-,3.1,-,3.12,-,3.59,-
0,0,0,0,0,有業人員,1.64,-,1.71,-,1.5,-,1.56,-,1.32,-
0,0,0,0,0,世帯主平均年齢,49.1,-,51.1,-,43.8,-,50.4,-,42,-
1,0,0,0,0,受取,1004029,-,1068055,-,821440,-,522943,-,892725,-
1,1,0,0,0,実収入,457636,100,467640,100,414265,100,185724,100,516790,100
1,2,0,0,0,経常収入,454243,99.3,463958,99.2,411702,99.4,185724,100,513623,99.4
1,3,0,0,0,勤め先収入,447236,97.7,456944,97.7,401096,96.8,185724,100,513212,99.3
1,4,0,0,0,世帯主収入,392660,85.8,399191,85.4,349876,84.5,170083,91.6,473629,91.6
1,6,0,0,0,うち男,365947,80,378469,80.9,295870,71.4,170083,91.6,443614,85.8
1,5,0,0,0,定期収入,388792,85,395164,84.5,346437,83.6,170083,91.6,469501,90.8
1,5,0,0,0,臨時収入,3519,0.8,3554,0.8,3440,0.8,-,-,4128,0.8
1,5,0,0,0,賞与,350,0.1,474,0.1,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,50841,11.1,53047,11.3,51220,12.4,-,-,39583,7.7
1,6,0,0,0,うち女,47137,10.3,50049,10.7,51220,12.4,-,-,19858,3.8
1,4,0,0,0,他の世帯員収入,3735,0.8,4705,1,-,-,15641,8.4,-,-
1,3,0,0,0,事業・内職収入,2306,0.5,1406,0.3,7305,1.8,-,-,411,0.1
1,4,0,0,0,家賃収入,1336,0.3,534,0.1,5381,1.3,-,-,411,0.1
1,4,0,0,0,他の事業収入,582,0.1,571,0.1,945,0.2,-,-,-,-
1,4,0,0,0,内職収入,389,0.1,302,0.1,978,0.2,-,-,-,-
1,3,0,0,0,他の経常収入,4700,1,5607,1.2,3301,0.8,-,-,-,-
1,4,0,0,0,財産収入,150,0,204,0,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,3479,0.8,3954,0.8,3301,0.8,-,-,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3479,0.8,3954,0.8,3301,0.8,-,-,-,-
1,4,0,0,0,仕送り金,1071,0.2,1450,0.3,-,-,-,-,-,-
1,2,0,0,0,特別収入,3393,0.7,3682,0.8,2563,0.6,-,-,3168,0.6
1,3,0,0,0,受贈金,1382,0.3,1323,0.3,1268,0.3,-,-,2510,0.5
1,3,0,0,0,他の特別収入,2011,0.4,2358,0.5,1295,0.3,-,-,657,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),472374,-,521587,-,346524,-,171508,-,339158,-
1,2,0,0,0,預貯金引出,394608,-,433334,-,302542,-,170359,-,271414,-
1,2,0,0,0,保険金,4702,-,6366,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,4702,-,6366,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1308,-,844,-,4045,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,71388,-,80546,-,39937,-,1150,-,67744,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,367,-,497,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,74020,-,78828,-,60652,-,165711,-,36777,-
2,0,0,0,0,支払,1004029,-,1068055,-,821440,-,522943,-,892725,-
2,1,0,0,0,実支出,478396,-,505908,-,389705,-,280968,-,451456,-
2,2,0,0,0,生計支出,379706,-,400330,-,326396,-,246739,-,326675,-
2,3,0,0,0,消費支出,379706,100,400330,100,326396,100,246739,100,326675,100
2,4,1,0,0,食料,91258,24,96645,24.1,75142,23,72534,29.4,78803,24.1
2,5,1,1,0,穀類,6845,1.8,7215,1.8,5555,1.7,6993,2.8,6079,1.9
2,6,1,1,1,米類,1798,0.5,1992,0.5,1206,0.4,1139,0.5,1375,0.4
2,6,1,1,2,パン,3219,0.8,3317,0.8,2755,0.8,3835,1.6,3160,1
2,6,1,1,3,麺類,1437,0.4,1475,0.4,1299,0.4,2020,0.8,1248,0.4
2,6,1,1,4,他の穀類,390,0.1,431,0.1,296,0.1,-,-,297,0.1
2,5,1,2,0,魚介類,5180,1.4,5758,1.4,3111,1,3729,1.5,4486,1.4
2,6,1,2,1,生鮮魚介,2961,0.8,3381,0.8,1569,0.5,1920,0.8,2196,0.7
2,6,1,2,2,塩干魚介,932,0.2,965,0.2,718,0.2,669,0.3,1147,0.4
2,6,1,2,3,魚肉練製品,453,0.1,503,0.1,281,0.1,335,0.1,373,0.1
2,6,1,2,4,他の魚介加工品,835,0.2,909,0.2,542,0.2,804,0.3,770,0.2
2,5,1,3,0,肉類,8321,2.2,9171,2.3,5741,1.8,4106,1.7,6714,2.1
2,6,1,3,1,生鮮肉,6596,1.7,7313,1.8,4387,1.3,3232,1.3,5265,1.6
2,6,1,3,2,加工肉,1725,0.5,1857,0.5,1354,0.4,874,0.4,1449,0.4
2,5,1,4,0,乳卵類,4216,1.1,4375,1.1,3560,1.1,3491,1.4,4289,1.3
2,6,1,4,1,牛乳,1320,0.3,1356,0.3,1019,0.3,672,0.3,1792,0.5
2,6,1,4,2,乳製品,2114,0.6,2221,0.6,1852,0.6,2209,0.9,1636,0.5
2,6,1,4,3,卵,781,0.2,798,0.2,690,0.2,610,0.2,861,0.3
2,5,1,5,0,野菜・海藻,9258,2.4,9995,2.5,6473,2,7180,2.9,8749,2.7
2,6,1,5,1,生鮮野菜,6492,1.7,7001,1.7,4588,1.4,4558,1.8,6199,1.9
2,6,1,5,2,乾物・海藻,676,0.2,742,0.2,441,0.1,653,0.3,566,0.2
2,6,1,5,3,大豆加工品,1093,0.3,1171,0.3,775,0.2,575,0.2,1157,0.4
2,6,1,5,4,他の野菜・海藻加工品,997,0.3,1081,0.3,669,0.2,1395,0.6,827,0.3
2,5,1,6,0,果物,2627,0.7,2818,0.7,1653,0.5,2713,1.1,2916,0.9
2,6,1,6,1,生鮮果物,2283,0.6,2428,0.6,1501,0.5,2577,1,2548,0.8
2,6,1,6,2,果物加工品,344,0.1,390,0.1,152,0,137,0.1,368,0.1
2,5,1,7,0,油脂・調味料,3554,0.9,3818,1,2723,0.8,1868,0.8,3214,1
2,6,1,7,1,油脂,387,0.1,413,0.1,314,0.1,42,0,371,0.1
2,6,1,7,2,調味料,3167,0.8,3404,0.9,2409,0.7,1825,0.7,2843,0.9
2,5,1,8,0,菓子類,6674,1.8,6970,1.7,5880,1.8,4168,1.7,6107,1.9
2,5,1,9,0,調理食品,11087,2.9,11554,2.9,10610,3.3,11745,4.8,7436,2.3
2,6,1,9,1,主食的調理食品,4725,1.2,4738,1.2,4991,1.5,6937,2.8,3515,1.1
2,6,1,9,2,他の調理食品,6362,1.7,6816,1.7,5619,1.7,4808,1.9,3921,1.2
2,5,1,10,0,飲料,5457,1.4,5537,1.4,5507,1.7,4238,1.7,4831,1.5
2,6,1,10,1,茶類,1222,0.3,1303,0.3,1079,0.3,1186,0.5,758,0.2
2,6,1,10,2,コーヒー・ココア,1024,0.3,1047,0.3,975,0.3,1303,0.5,849,0.3
2,6,1,10,3,他の飲料,3212,0.8,3188,0.8,3454,1.1,1749,0.7,3224,1
2,5,1,11,0,酒類,4123,1.1,4649,1.2,2136,0.7,1926,0.8,3908,1.2
2,5,1,12,0,外食,23916,6.3,24784,6.2,22192,6.8,20375,8.3,20074,6.1
2,6,1,12,1,一般外食,21815,5.7,23221,5.8,19209,5.9,15535,6.3,15288,4.7
