項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4313,-,2569,-,2303,-,816,-
0,0,0,0,0,調査世帯数,730,-,316,-,187,-,168,-,59,-
0,0,0,0,0,世帯人員,2.97,-,2,-,3,-,4,-,5.08,-
0,0,0,0,0,有業人員,1.29,-,0.78,-,1.52,-,1.71,-,2.02,-
0,0,0,0,0,世帯主平均年齢,59.6,-,69.4,-,56.4,-,47.6,-,51.2,-
2,2,0,0,0,生計支出,308816,-,266965,-,332460,-,329879,-,396118,-
2,3,0,0,0,消費支出,308816,100,266965,100,332460,100,329879,100,396118,100
2,4,1,0,0,食料,77814,25.2,69799,26.1,79689,24,82419,25,101268,25.6
2,5,1,1,0,穀類,6099,2,5028,1.9,6220,1.9,7130,2.2,8471,2.1
2,6,1,1,1,米類,1675,0.5,1354,0.5,1720,0.5,1757,0.5,2998,0.8
2,6,1,1,2,パン,2755,0.9,2375,0.9,2886,0.9,3227,1,3024,0.8
2,6,1,1,3,麺類,1188,0.4,977,0.4,1107,0.3,1500,0.5,1680,0.4
2,6,1,1,4,他の穀類,481,0.2,322,0.1,506,0.2,646,0.2,770,0.2
2,5,1,2,0,魚介類,6076,2,6336,2.4,5853,1.8,5578,1.7,6805,1.7
2,6,1,2,1,生鮮魚介,3601,1.2,3670,1.4,3599,1.1,3319,1,4033,1
2,6,1,2,2,塩干魚介,1132,0.4,1172,0.4,1088,0.3,1057,0.3,1272,0.3
2,6,1,2,3,魚肉練製品,505,0.2,536,0.2,499,0.2,455,0.1,503,0.1
2,6,1,2,4,他の魚介加工品,838,0.3,958,0.4,668,0.2,747,0.2,998,0.3
2,5,1,3,0,肉類,7177,2.3,5663,2.1,6776,2,9148,2.8,10881,2.7
2,6,1,3,1,生鮮肉,5964,1.9,4699,1.8,5657,1.7,7566,2.3,9089,2.3
2,6,1,3,2,加工肉,1214,0.4,964,0.4,1119,0.3,1581,0.5,1792,0.5
2,5,1,4,0,乳卵類,4166,1.3,3714,1.4,4316,1.3,4647,1.4,4725,1.2
2,6,1,4,1,牛乳,1343,0.4,1184,0.4,1537,0.5,1401,0.4,1400,0.4
2,6,1,4,2,乳製品,2081,0.7,1933,0.7,2050,0.6,2355,0.7,2192,0.6
2,6,1,4,3,卵,742,0.2,596,0.2,728,0.2,891,0.3,1133,0.3
2,5,1,5,0,野菜・海藻,9741,3.2,9507,3.6,10149,3.1,9103,2.8,11493,2.9
2,6,1,5,1,生鮮野菜,6753,2.2,6398,2.4,7131,2.1,6631,2,7778,2
2,6,1,5,2,乾物・海藻,731,0.2,736,0.3,713,0.2,626,0.2,1051,0.3
2,6,1,5,3,大豆加工品,1114,0.4,1117,0.4,1183,0.4,950,0.3,1341,0.3
2,6,1,5,4,他の野菜・海藻加工品,1143,0.4,1255,0.5,1122,0.3,895,0.3,1324,0.3
2,5,1,6,0,果物,3640,1.2,3920,1.5,3609,1.1,2949,0.9,4209,1.1
2,6,1,6,1,生鮮果物,3273,1.1,3580,1.3,3195,1,2594,0.8,3815,1
