項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4736,-,2387,-,2117,-,760,-
0,0,0,0,0,調査世帯数,722,-,342,-,173,-,150,-,57,-
0,0,0,0,0,世帯人員,2.93,-,2,-,3,-,4,-,5.5,-
0,0,0,0,0,有業人員,1.28,-,0.74,-,1.62,-,1.8,-,2.06,-
0,0,0,0,0,世帯主平均年齢,61,-,69,-,57.9,-,50.1,-,50.6,-
2,2,0,0,0,生計支出,320871,-,270227,-,325183,-,373076,-,477584,-
2,3,0,0,0,消費支出,320871,100,270227,100,325183,100,373076,100,477584,100
2,4,1,0,0,食料,82143,25.6,72604,26.9,83224,25.6,96013,25.7,99573,20.8
2,5,1,1,0,穀類,6236,1.9,4880,1.8,6532,2,8087,2.2,8594,1.8
2,6,1,1,1,米類,1945,0.6,1366,0.5,2299,0.7,2284,0.6,3496,0.7
2,6,1,1,2,パン,2655,0.8,2215,0.8,2686,0.8,3554,1,2798,0.6
2,6,1,1,3,麺類,1266,0.4,1003,0.4,1210,0.4,1715,0.5,1831,0.4
2,6,1,1,4,他の穀類,370,0.1,297,0.1,337,0.1,535,0.1,468,0.1
2,5,1,2,0,魚介類,6053,1.9,6035,2.2,6188,1.9,5978,1.6,5956,1.2
2,6,1,2,1,生鮮魚介,3579,1.1,3514,1.3,3749,1.2,3544,0.9,3551,0.7
2,6,1,2,2,塩干魚介,1075,0.3,1060,0.4,1026,0.3,1232,0.3,888,0.2
2,6,1,2,3,魚肉練製品,568,0.2,593,0.2,514,0.2,511,0.1,742,0.2
2,6,1,2,4,他の魚介加工品,831,0.3,868,0.3,899,0.3,691,0.2,775,0.2
2,5,1,3,0,肉類,7909,2.5,5823,2.2,8146,2.5,11075,3,11348,2.4
2,6,1,3,1,生鮮肉,6398,2,4556,1.7,6748,2.1,9122,2.4,9194,1.9
2,6,1,3,2,加工肉,1510,0.5,1266,0.5,1398,0.4,1953,0.5,2153,0.5
2,5,1,4,0,乳卵類,4262,1.3,3965,1.5,3971,1.2,4930,1.3,5160,1.1
2,6,1,4,1,牛乳,1492,0.5,1415,0.5,1356,0.4,1689,0.5,1855,0.4
2,6,1,4,2,乳製品,1942,0.6,1833,0.7,1830,0.6,2238,0.6,2152,0.5
2,6,1,4,3,卵,827,0.3,717,0.3,785,0.2,1004,0.3,1154,0.2
2,5,1,5,0,野菜・海藻,10146,3.2,9640,3.6,9963,3.1,11175,3,11012,2.3
2,6,1,5,1,生鮮野菜,7095,2.2,6726,2.5,6945,2.1,7824,2.1,7830,1.6
2,6,1,5,2,乾物・海藻,733,0.2,640,0.2,711,0.2,909,0.2,892,0.2
2,6,1,5,3,大豆加工品,1127,0.4,1087,0.4,1147,0.4,1206,0.3,1101,0.2
2,6,1,5,4,他の野菜・海藻加工品,1191,0.4,1187,0.4,1159,0.4,1236,0.3,1188,0.2
2,5,1,6,0,果物,3460,1.1,3804,1.4,3288,1,3297,0.9,2312,0.5
2,6,1,6,1,生鮮果物,3151,1,3444,1.3,3013,0.9,2987,0.8,2211,0.5
2,6,1,6,2,果物加工品,309,0.1,359,0.1,275,0.1,310,0.1,101,0
2,5,1,7,0,油脂・調味料,3713,1.2,3004,1.1,3842,1.2,4811,1.3,4668,1
2,6,1,7,1,油脂,406,0.1,357,0.1,423,0.1,464,0.1,491,0.1
2,6,1,7,2,調味料,3307,1,2647,1,3419,1.1,4347,1.2,4177,0.9
2,5,1,8,0,菓子類,5582,1.7,4627,1.7,5377,1.7,7515,2,6788,1.4
2,5,1,9,0,調理食品,11522,3.6,10917,4,11019,3.4,12020,3.2,15482,3.2
2,6,1,9,1,主食的調理食品,4846,1.5,4464,1.7,5003,1.5,5170,1.4,5831,1.2
2,6,1,9,2,他の調理食品,6676,2.1,6453,2.4,6016,1.9,6850,1.8,9650,2
2,5,1,10,0,飲料,4455,1.4,3840,1.4,4599,1.4,5331,1.4,5389,1.1
