項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,737,-,-,99,-,110,-,109,-,106,-,102,-,104,-,107,-
0,0,世帯人員,2.97,-,-,2.58,-,2.69,-,2.83,-,3.13,-,3.23,-,3.14,-,3.15,-
0,0,有業人員,1.3,-,-,1.12,-,0.97,-,1.21,-,1.41,-,1.51,-,1.49,-,1.41,-
0,0,世帯主平均年齢,59.7,-,-,63.8,-,65,-,61.6,-,57,-,54.9,-,57.4,-,57.9,-
0,0,消費支出,332693,-,-1.2,101713,-,164542,-,219544,-,279338,-,336714,-,425646,-,795308,-
0,0,公共的料金,83193,25,-17.5,26252,25.8,45052,27.4,67199,30.6,79081,28.3,93329,27.7,105086,24.7,165182,20.8
1,0,公共料金等,58011,17.4,-9.9,20880,20.5,36136,22,49414,22.5,53829,19.3,64964,19.3,75709,17.8,104457,13.1
1,1,米,1860,0.6,-7.5,953,0.9,1904,1.2,2006,0.9,1769,0.6,2102,0.6,1809,0.4,2463,0.3
1,1,食塩,31,0,-24.4,19,0,11,0,28,0,58,0,24,0,33,0,43,0
1,1,学校給食,393,0.1,8.3,86,0.1,552,0.3,344,0.2,545,0.2,232,0.1,411,0.1,577,0.1
1,1,公営家賃,836,0.3,-60.5,-,-,-,-,-,-,2410,0.9,901,0.3,1734,0.4,802,0.1
1,1,電気代,11158,3.4,-12.9,5298,5.2,10452,6.4,11552,5.3,11474,4.1,11951,3.5,11898,2.8,15382,1.9
1,1,都市ガス,7681,2.3,-2.8,4529,4.5,5234,3.2,7818,3.6,8695,3.1,9039,2.7,8222,1.9,10187,1.3
1,1,上下水道料,4882,1.5,-14.5,1738,1.7,4455,2.7,3921,1.8,5746,2.1,6356,1.9,6042,1.4,5880,0.7
1,1,医科診療代,3542,1.1,-10.3,1403,1.4,2649,1.6,3555,1.6,2779,1,2903,0.9,4401,1,7055,0.9
1,1,歯科診療代,2510,0.8,24.5,783,0.8,666,0.4,501,0.2,595,0.2,3467,1,1909,0.4,9571,1.2
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1087,0.3,-15.2,295,0.3,9,0,337,0.2,-,-,1575,0.5,4121,1,1280,0.2
1,1,鉄道運賃,3822,1.1,-0.2,409,0.4,1115,0.7,2010,0.9,1832,0.7,2506,0.7,8837,2.1,9973,1.3
1,1,鉄道通学定期代,268,0.1,-41.9,-,-,-,-,-,-,175,0.1,-,-,500,0.1,1187,0.1
1,1,鉄道通勤定期代,1897,0.6,-23.9,100,0.1,79,0,457,0.2,1863,0.7,2841,0.8,2737,0.6,5162,0.6
1,1,バス代,417,0.1,-6.1,138,0.1,114,0.1,132,0.1,232,0.1,367,0.1,764,0.2,1167,0.1
1,1,バス通学定期代,177,0.1,247.1,-,-,-,-,-,-,138,0,23,0,109,0,960,0.1
1,1,バス通勤定期代,73,0,-69.7,-,-,26,0,-,-,13,0,40,0,431,0.1,-,-
1,1,タクシー代,891,0.3,-6.6,220,0.2,911,0.6,650,0.3,593,0.2,1105,0.3,1305,0.3,1442,0.2
1,1,航空運賃,819,0.2,-49.6,-,-,-,-,315,0.1,55,0,595,0.2,220,0.1,4504,0.6
1,1,郵便料,159,0,-1.2,90,0.1,99,0.1,121,0.1,176,0.1,106,0,150,0,368,0
1,1,固定電話通信料,1884,0.6,-13.7,1113,1.1,1673,1,1791,0.8,2134,0.8,2210,0.7,1843,0.4,2410,0.3
1,1,移動電話通信料,9558,2.9,6.9,2495,2.5,4275,2.6,10484,4.8,8818,3.2,12604,3.7,13841,3.3,14321,1.8
1,1,ＮＨＫ放送受信料,880,0.3,-15.1,258,0.3,231,0.1,1331,0.6,1146,0.4,1181,0.4,859,0.2,1150,0.1
1,1,ケーブルテレビ放送受信料,1098,0.3,-8.7,425,0.4,960,0.6,928,0.4,1352,0.5,1081,0.3,1596,0.4,1332,0.2
1,1,他の放送受信料,172,0.1,8.2,89,0.1,120,0.1,54,0,163,0.1,152,0,236,0.1,389,0
1,1,国公立小学校,123,0,5.1,-,-,53,0,130,0.1,152,0.1,21,0,170,0,333,0
1,1,国公立中学校,81,0,65.3,-,-,121,0.1,109,0,39,0,-,-,241,0.1,59,0
1,1,国公立高校,716,0.2,21.8,-,-,-,-,1,0,71,0,258,0.1,810,0.2,3834,0.5
1,1,国公立大学,259,0.1,97.7,-,-,-,-,-,-,-,-,-,-,-,-,1796,0.2
1,1,たばこ,736,0.2,-27.5,440,0.4,428,0.3,839,0.4,806,0.3,1323,0.4,481,0.1,831,0.1
2,0,準公共料金等,25182,7.6,-31,5372,5.3,8916,5.4,17785,8.1,25253,9,28364,8.4,29378,6.9,60724,7.6
2,1,牛乳,1379,0.4,2.2,1118,1.1,1207,0.7,1534,0.7,1423,0.5,1584,0.5,1333,0.3,1456,0.2
2,1,灯油,561,0.2,77.5,276,0.3,826,0.5,650,0.3,540,0.2,821,0.2,174,0,635,0.1
2,1,プロパンガス,505,0.2,36.9,445,0.4,787,0.5,607,0.3,430,0.2,270,0.1,526,0.1,468,0.1
2,1,理髪料,327,0.1,-19.7,20,0,237,0.1,218,0.1,291,0.1,500,0.1,391,0.1,626,0.1
2,1,パーマネント代,389,0.1,-16.5,169,0.2,224,0.1,329,0.1,495,0.2,351,0.1,400,0.1,751,0.1
2,1,洗濯代,637,0.2,-33.9,99,0.1,452,0.3,132,0.1,371,0.1,662,0.2,903,0.2,1824,0.2
2,1,新聞,2682,0.8,-6.4,2117,2.1,2489,1.5,2489,1.1,2447,0.9,2468,0.7,3213,0.8,3535,0.4
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,202,0.1,-38.4,-,-,-,-,-,-,1405,0.5,-,-,-,-,-,-
2,1,私立高校,3484,1,70.8,-,-,-,-,-,-,-,-,1759,0.5,989,0.2,21433,2.7
2,1,私立大学,2041,0.6,-83.3,-,-,-,-,-,-,-,-,5,0,495,0.1,13647,1.7
2,1,幼児教育費用,1442,0.4,-29.1,-,-,400,0.2,1026,0.5,2315,0.8,3233,1,2273,0.5,849,0.1
2,1,民営家賃,10401,3.1,-12.3,579,0.6,1801,1.1,9816,4.5,13567,4.9,15250,4.5,16777,3.9,14932,1.9
2,1,地代,1133,0.3,-1.1,550,0.5,492,0.3,985,0.4,1969,0.7,1461,0.4,1904,0.4,569,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年3月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
