項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2194,-,6323,-,469,-,177,-,1014,-,4170,-
0,0,0,0,0,調査世帯数,342,-,68,-,222,-,17,-,7,-,35,-,141,-
0,0,0,0,0,世帯人員,3.32,-,2,-,3.75,-,2.46,-,3.12,-,3.9,-,3.39,-
0,0,0,0,0,有業人員,1.63,-,1.5,-,1.69,-,1.54,-,1,-,1.6,-,2.19,-
0,0,0,0,0,世帯主平均年齢,49.7,-,55.1,-,47,-,52.3,-,41,-,54,-,49.3,-
1,0,0,0,0,受取,1163117,-,1005439,-,1266994,-,685028,-,657213,-,1077711,-,1195886,-
1,1,0,0,0,実収入,611050,100,539684,100,667286,100,314277,100,284182,100,552081,100,689861,100
1,2,0,0,0,経常収入,608603,99.6,535965,99.3,665481,99.7,308126,98,284013,99.9,550097,99.6,687185,99.6
1,3,0,0,0,勤め先収入,600871,98.3,517317,95.9,661729,99.2,294678,93.8,262160,92.3,543815,98.5,680123,98.6
1,4,0,0,0,世帯主収入,539881,88.4,444982,82.5,601242,90.1,230593,73.4,262160,92.3,505672,91.6,548459,79.5
1,6,0,0,0,うち男,506201,82.8,393646,72.9,599418,89.8,32505,10.3,-,-,387602,70.2,536417,77.8
1,5,0,0,0,定期収入,407683,66.7,356846,66.1,444041,66.5,225716,71.8,256962,90.4,375143,68,408045,59.1
1,5,0,0,0,臨時収入,4308,0.7,2902,0.5,5041,0.8,3560,1.1,1701,0.6,3124,0.6,5143,0.7
1,5,0,0,0,賞与,127890,20.9,85234,15.8,152159,22.8,1317,0.4,3497,1.2,127404,23.1,135271,19.6
1,4,0,0,0,世帯主の配偶者の収入,54643,8.9,72335,13.4,57064,8.6,-,-,-,-,26539,4.8,131051,19
1,6,0,0,0,うち女,53070,8.7,65164,12.1,57064,8.6,-,-,-,-,26539,4.8,127278,18.4
1,4,0,0,0,他の世帯員収入,6347,1,-,-,3424,0.5,64085,20.4,-,-,11604,2.1,613,0.1
1,3,0,0,0,事業・内職収入,3514,0.6,8560,1.6,2200,0.3,5219,1.7,-,-,-,-,4648,0.7
1,4,0,0,0,家賃収入,994,0.2,2670,0.5,258,0,5219,1.7,-,-,-,-,356,0.1
1,4,0,0,0,他の事業収入,1803,0.3,5255,1,1028,0.2,-,-,-,-,-,-,4292,0.6
1,4,0,0,0,内職収入,717,0.1,636,0.1,914,0.1,-,-,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,4217,0.7,10088,1.9,1552,0.2,8229,2.6,21853,7.7,6282,1.1,2414,0.3
1,4,0,0,0,財産収入,1760,0.3,7896,1.5,37,0,-,-,-,-,38,0,-,-
1,4,0,0,0,社会保障給付,1969,0.3,2192,0.4,1352,0.2,-,-,-,-,6244,1.1,2414,0.3
1,5,0,0,0,公的年金給付,745,0.1,571,0.1,-,-,-,-,-,-,6106,1.1,301,0
