項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,982,-,1229,-,1477,-,1850,-,1343,-,1324,-,1039,-,756,-
0,0,0,0,0,調査世帯数,358,-,34,-,44,-,55,-,64,-,49,-,48,-,37,-,27,-
0,0,0,0,0,世帯人員,3.34,-,3.25,-,3.46,-,3.91,-,3.42,-,3.66,-,3.12,-,2.76,-,2.53,-
0,0,0,0,0,有業人員,1.66,-,1.64,-,1.4,-,1.6,-,1.5,-,1.86,-,1.89,-,1.89,-,1.5,-
0,0,0,0,0,世帯主平均年齢,48.7,-,31.1,-,36.9,-,41.9,-,47.3,-,51.9,-,57.1,-,61.8,-,69,-
1,0,0,0,0,受取,1079126,-,895226,-,949938,-,1060857,-,1233149,-,1316216,-,1243045,-,846906,-,797678,-
1,1,0,0,0,実収入,517600,100,508929,100,443841,100,504579,100,625768,100,640123,100,539228,100,391799,100,326908,100
1,2,0,0,0,経常収入,505232,97.6,500528,98.3,409495,92.3,490795,97.3,618402,98.8,632748,98.8,532662,98.8,379687,96.9,316260,96.7
1,3,0,0,0,勤め先収入,497990,96.2,498879,98,402240,90.6,489461,97,610279,97.5,625639,97.7,528176,98,354389,90.5,312141,95.5
1,4,0,0,0,世帯主収入,434714,84,421964,82.9,363706,81.9,398196,78.9,525697,84,564194,88.1,466703,86.6,319670,81.6,287512,87.9
1,6,0,0,0,うち男,407812,78.8,392414,77.1,359400,81,392877,77.9,465485,74.4,538143,84.1,414521,76.9,308694,78.8,287512,87.9
1,5,0,0,0,定期収入,426169,82.3,420256,82.6,360676,81.3,391966,77.7,496164,79.3,561389,87.7,463290,85.9,312468,79.8,286918,87.8
1,5,0,0,0,臨時収入,1764,0.3,1708,0.3,3030,0.7,942,0.2,126,0,2805,0.4,3413,0.6,1804,0.5,594,0.2
1,5,0,0,0,賞与,6782,1.3,-,-,-,-,5287,1,29408,4.7,-,-,-,-,5398,1.4,-,-
1,4,0,0,0,世帯主の配偶者の収入,56724,11,68180,13.4,38534,8.7,91265,18.1,81445,13,43133,6.7,46816,8.7,32156,8.2,18716,5.7
1,6,0,0,0,うち女,53984,10.4,53997,10.6,27567,6.2,91265,18.1,81445,13,43133,6.7,46816,8.7,32156,8.2,18716,5.7
