項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,709,-,-,101,-,97,-,107,-,102,-,105,-,95,-,102,-
0,0,0,0,0,世帯人員,2.94,-,-,2.49,-,2.76,-,2.95,-,2.8,-,3.16,-,3.34,-,3.08,-
0,0,0,0,0,有業人員,1.31,-,-,0.88,-,1.21,-,1.23,-,1.28,-,1.47,-,1.59,-,1.54,-
0,0,0,0,0,世帯主平均年齢,60.9,-,-,67.2,-,62.3,-,62.6,-,62.2,-,58.1,-,56.2,-,57.6,-
2,2,0,0,0,生計支出,299426,-,-5.1,107338,-,167016,-,206947,-,250426,-,307339,-,389235,-,662265,-
2,3,0,0,0,消費支出,299426,100,-4.3,107338,100,167016,100,206947,100,250426,100,307339,100,389235,100,662265,100
2,4,1,0,0,食料,82922,27.7,2.8,51297,47.8,60643,36.3,75441,36.5,82990,33.1,90676,29.5,100319,25.8,118445,17.9
2,5,1,1,0,穀類,6265,2.1,7.3,4821,4.5,4995,3,6529,3.2,6602,2.6,6693,2.2,6779,1.7,7405,1.1
2,6,1,1,1,米類,1704,0.6,11.7,1475,1.4,1427,0.9,2198,1.1,1871,0.7,2065,0.7,1399,0.4,1487,0.2
2,6,1,1,2,パン,2777,0.9,5,2057,1.9,2042,1.2,2652,1.3,2837,1.1,2760,0.9,3167,0.8,3903,0.6
2,6,1,1,3,麺類,1293,0.4,8.1,943,0.9,1082,0.6,1130,0.5,1407,0.6,1450,0.5,1569,0.4,1462,0.2
2,6,1,1,4,他の穀類,492,0.2,3.6,346,0.3,444,0.3,550,0.3,487,0.2,417,0.1,644,0.2,553,0.1
2,5,1,2,0,魚介類,6148,2.1,-3.5,4968,4.6,4978,3,5876,2.8,7240,2.9,6773,2.2,6614,1.7,6569,1
2,6,1,2,1,生鮮魚介,3559,1.2,-6.2,2866,2.7,2930,1.8,3363,1.6,3831,1.5,3827,1.2,4105,1.1,3981,0.6
2,6,1,2,2,塩干魚介,1160,0.4,0,933,0.9,911,0.5,1075,0.5,1617,0.6,1358,0.4,1109,0.3,1113,0.2
2,6,1,2,3,魚肉練製品,585,0.2,2.3,487,0.5,525,0.3,636,0.3,580,0.2,737,0.2,565,0.1,563,0.1
2,6,1,2,4,他の魚介加工品,844,0.3,-0.2,682,0.6,612,0.4,801,0.4,1212,0.5,852,0.3,835,0.2,912,0.1
2,5,1,3,0,肉類,7731,2.6,1.9,5299,4.9,6433,3.9,7802,3.8,7724,3.1,8294,2.7,9078,2.3,9454,1.4
2,6,1,3,1,生鮮肉,6285,2.1,0,4324,4,5157,3.1,6471,3.1,6223,2.5,6643,2.2,7481,1.9,7672,1.2
2,6,1,3,2,加工肉,1446,0.5,10.8,975,0.9,1276,0.8,1332,0.6,1501,0.6,1651,0.5,1597,0.4,1783,0.3
2,5,1,4,0,乳卵類,4275,1.4,-0.3,3036,2.8,3487,2.1,4106,2,4154,1.7,5105,1.7,4409,1.1,5600,0.8
2,6,1,4,1,牛乳,1435,0.5,12.1,1023,1,1231,0.7,1457,0.7,1222,0.5,1800,0.6,1501,0.4,1800,0.3
2,6,1,4,2,乳製品,2041,0.7,-7.2,1417,1.3,1524,0.9,1883,0.9,2032,0.8,2439,0.8,2065,0.5,2907,0.4
2,6,1,4,3,卵,800,0.3,-0.9,597,0.6,732,0.4,766,0.4,901,0.4,865,0.3,844,0.2,893,0.1
2,5,1,5,0,野菜・海藻,10285,3.4,-2.6,8169,7.6,8741,5.2,9720,4.7,10858,4.3,11179,3.6,10032,2.6,13239,2
2,6,1,5,1,生鮮野菜,7092,2.4,-6.1,5607,5.2,5801,3.5,6542,3.2,7259,2.9,7562,2.5,6989,1.8,9832,1.5
2,6,1,5,2,乾物・海藻,793,0.3,8.9,581,0.5,713,0.4,727,0.4,861,0.3,926,0.3,830,0.2,910,0.1
2,6,1,5,3,大豆加工品,1156,0.4,0.7,976,0.9,1133,0.7,1163,0.6,1204,0.5,1165,0.4,1132,0.3,1317,0.2
