項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,736,-,-,107,-,106,-,107,-,104,-,105,-,104,-,103,-
0,0,世帯人員,2.98,-,-,2.57,-,2.69,-,2.9,-,2.9,-,3.24,-,3.22,-,3.33,-
0,0,有業人員,1.31,-,-,1.04,-,1.2,-,1.35,-,1.29,-,1.26,-,1.54,-,1.53,-
0,0,世帯主平均年齢,59.5,-,-,65.6,-,63.1,-,60.8,-,57,-,56.4,-,57.4,-,56.3,-
0,0,消費支出,364890,-,4.3,109498,-,170100,-,218259,-,270180,-,332875,-,432919,-,1012705,-
0,0,公共的料金,134201,36.8,14.2,33916,31,48788,28.7,65966,30.2,83059,30.7,86310,25.9,122250,28.2,495002,48.9
1,0,公共料金等,61072,16.7,-3.2,26846,24.5,39700,23.3,45910,21,56135,20.8,61475,18.5,84801,19.6,111893,11
1,1,米,2123,0.6,-0.9,1646,1.5,2125,1.2,1829,0.8,1846,0.7,2521,0.8,2183,0.5,2706,0.3
1,1,食塩,48,0,26.3,26,0,23,0,39,0,36,0,49,0,40,0,124,0
1,1,学校給食,351,0.1,28.6,80,0.1,80,0,188,0.1,331,0.1,318,0.1,310,0.1,1139,0.1
1,1,公営家賃,904,0.2,-56.3,-,-,88,0.1,799,0.4,1426,0.5,1505,0.5,1649,0.4,851,0.1
1,1,電気代,10470,2.9,-4.5,7115,6.5,8727,5.1,9519,4.4,11303,4.2,11341,3.4,11776,2.7,13453,1.3
1,1,都市ガス,7154,2,-5.6,4246,3.9,6026,3.5,7746,3.5,8069,3,7253,2.2,7943,1.8,8758,0.9
1,1,上下水道料,5157,1.4,6.5,3547,3.2,4594,2.7,3842,1.8,5512,2,6623,2,6121,1.4,5847,0.6
1,1,医科診療代,3730,1,-0.5,2005,1.8,3085,1.8,2983,1.4,1775,0.7,3847,1.2,6149,1.4,6249,0.6
1,1,歯科診療代,2413,0.7,-39.3,307,0.3,655,0.4,1053,0.5,2027,0.8,823,0.2,3350,0.8,8589,0.8
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,817,0.2,-30.3,-,-,-,-,-,-,1134,0.4,93,0,1965,0.5,2488,0.2
1,1,鉄道運賃,3509,1,-1.9,393,0.4,2433,1.4,2367,1.1,3457,1.3,3229,1,6776,1.6,5858,0.6
1,1,鉄道通学定期代,2748,0.8,35.6,-,-,72,0,779,0.4,611,0.2,2283,0.7,2607,0.6,12782,1.3
1,1,鉄道通勤定期代,2751,0.8,-6.7,160,0.1,19,0,1177,0.5,1295,0.5,1796,0.5,6575,1.5,8152,0.8
1,1,バス代,323,0.1,-33.5,27,0,156,0.1,120,0.1,262,0.1,319,0.1,577,0.1,793,0.1
1,1,バス通学定期代,538,0.1,141.3,-,-,174,0.1,-,-,77,0,1095,0.3,469,0.1,1939,0.2
1,1,バス通勤定期代,246,0.1,72,3,0,-,-,-,-,12,0,13,0,583,0.1,1098,0.1
1,1,タクシー代,670,0.2,-20.7,279,0.3,371,0.2,477,0.2,388,0.1,646,0.2,1164,0.3,1361,0.1
1,1,航空運賃,1190,0.3,296.7,-,-,363,0.2,-,-,75,0,622,0.2,1939,0.4,5285,0.5
1,1,郵便料,135,0,-15.6,69,0.1,72,0,86,0,117,0,131,0,151,0,315,0
1,1,固定電話通信料,1962,0.5,2.7,1764,1.6,1644,1,1822,0.8,1470,0.5,1925,0.6,2668,0.6,2438,0.2
1,1,移動電話通信料,8940,2.5,0.9,3154,2.9,5890,3.5,7714,3.5,9841,3.6,10616,3.2,10690,2.5,14590,1.4
1,1,ＮＨＫ放送受信料,1354,0.4,-6.6,444,0.4,1187,0.7,1191,0.5,1660,0.6,1644,0.5,1888,0.4,1458,0.1
1,1,ケーブルテレビ放送受信料,1126,0.3,-0.8,752,0.7,1215,0.7,1084,0.5,1127,0.4,1206,0.4,1266,0.3,1234,0.1
1,1,他の放送受信料,168,0,-0.6,130,0.1,187,0.1,203,0.1,115,0,186,0.1,145,0,211,0
1,1,国公立小学校,303,0.1,70.2,10,0,22,0,365,0.2,184,0.1,245,0.1,468,0.1,823,0.1
1,1,国公立中学校,91,0,-75.1,-,-,-,-,-,-,131,0,-,-,220,0.1,279,0
1,1,国公立高校,143,0,-73.5,-,-,-,-,-,-,-,-,50,0,773,0.2,170,0
1,1,国公立大学,755,0.2,...,-,-,-,-,-,-,-,-,-,-,3536,0.8,1721,0.2
1,1,たばこ,953,0.3,3.1,690,0.6,491,0.3,528,0.2,1852,0.7,1096,0.3,820,0.2,1180,0.1
2,0,準公共料金等,73129,20,34.4,7069,6.5,9089,5.3,20056,9.2,26924,10,24835,7.5,37449,8.7,383108,37.8
2,1,牛乳,1387,0.4,6,1299,1.2,1066,0.6,1318,0.6,1357,0.5,1401,0.4,1635,0.4,1626,0.2
2,1,灯油,173,0,260.4,216,0.2,173,0.1,273,0.1,298,0.1,132,0,20,0,98,0
2,1,プロパンガス,582,0.2,19.3,532,0.5,869,0.5,390,0.2,548,0.2,794,0.2,417,0.1,526,0.1
2,1,理髪料,407,0.1,9.7,77,0.1,342,0.2,457,0.2,434,0.2,419,0.1,479,0.1,639,0.1
