項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,357,-,-,53,-,48,-,54,-,50,-,46,-,48,-,58,-
0,0,世帯人員,3.33,-,-,3.16,-,3.08,-,3.37,-,3.25,-,3.53,-,3.34,-,3.6,-
0,0,有業人員,1.64,-,-,1.79,-,1.58,-,1.56,-,1.62,-,1.66,-,1.61,-,1.68,-
0,0,世帯主平均年齢,49.3,-,-,54.8,-,52.9,-,46,-,49.1,-,48.1,-,47.1,-,47,-
0,0,消費支出,327740,-,1.9,252664,-,272346,-,228212,-,301058,-,378785,-,422314,-,437828,-
0,0,公共的料金,85845,26.2,5.1,78474,31.1,73057,26.8,74589,32.7,79435,26.4,90113,23.8,104544,24.8,100486,23
1,0,公共料金等,56725,17.3,10.5,45923,18.2,54905,20.2,43616,19.1,56310,18.7,53112,14,69413,16.4,73559,16.8
1,1,米,2003,0.6,11.1,1479,0.6,2111,0.8,2104,0.9,2076,0.7,2028,0.5,1732,0.4,2487,0.6
1,1,食塩,57,0,78.1,56,0,21,0,41,0,110,0,94,0,21,0,56,0
1,1,学校給食,1590,0.5,10.3,1066,0.4,1596,0.6,1343,0.6,1792,0.6,1956,0.5,1553,0.4,1825,0.4
1,1,公営家賃,689,0.2,-70.4,374,0.1,2918,1.1,1545,0.7,-,-,-,-,-,-,-,-
1,1,電気代,7139,2.2,12,7009,2.8,6589,2.4,6078,2.7,7125,2.4,7597,2,7292,1.7,8281,1.9
1,1,都市ガス,4618,1.4,5.5,4200,1.7,4267,1.6,4129,1.8,5108,1.7,5184,1.4,4156,1,5280,1.2
1,1,上下水道料,5507,1.7,6.6,4798,1.9,4254,1.6,7367,3.2,6159,2,5258,1.4,4644,1.1,6028,1.4
1,1,医科診療代,2776,0.8,0.7,2246,0.9,4408,1.6,2169,1,2524,0.8,2421,0.6,3000,0.7,2680,0.6
1,1,歯科診療代,2150,0.7,49.1,626,0.2,319,0.1,1962,0.9,832,0.3,924,0.2,8214,1.9,2125,0.5
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,409,0.1,-23.8,-,-,-,-,-,-,-,-,75,0,-,-,2757,0.6
1,1,鉄道運賃,2784,0.8,13.8,2486,1,5525,2,581,0.3,1337,0.4,1873,0.5,3849,0.9,3862,0.9
1,1,鉄道通学定期代,210,0.1,-5,104,0,-,-,-,-,528,0.2,-,-,-,-,827,0.2
1,1,鉄道通勤定期代,3662,1.1,138.9,390,0.2,1556,0.6,2326,1,5867,1.9,1483,0.4,5805,1.4,8091,1.8
1,1,バス代,413,0.1,13.5,238,0.1,245,0.1,288,0.1,262,0.1,668,0.2,208,0,979,0.2
1,1,バス通学定期代,16,0,-38.5,-,-,-,-,-,-,23,0,-,-,-,-,90,0
1,1,バス通勤定期代,31,0,-76.3,-,-,-,-,38,0,-,-,-,-,180,0,-,-
1,1,タクシー代,672,0.2,-15,818,0.3,699,0.3,228,0.1,222,0.1,287,0.1,2129,0.5,323,0.1
1,1,航空運賃,1624,0.5,205.3,2959,1.2,3470,1.3,707,0.3,588,0.2,-,-,1867,0.4,1791,0.4
1,1,郵便料,300,0.1,147.9,427,0.2,257,0.1,196,0.1,107,0,262,0.1,668,0.2,185,0
1,1,固定電話通信料,1414,0.4,-16.4,1455,0.6,1509,0.6,833,0.4,1887,0.6,1342,0.4,1492,0.4,1382,0.3
1,1,移動電話通信料,11908,3.6,-0.5,11134,4.4,10679,3.9,7058,3.1,11944,4,13795,3.6,14228,3.4,14524,3.3
1,1,ＮＨＫ放送受信料,1289,0.4,0.7,1407,0.6,1326,0.5,1254,0.5,1869,0.6,1166,0.3,695,0.2,1307,0.3
1,1,ケーブルテレビ放送受信料,1173,0.4,1.3,1072,0.4,874,0.3,770,0.3,1271,0.4,1425,0.4,1690,0.4,1111,0.3
1,1,他の放送受信料,145,0,31.8,22,0,114,0,68,0,220,0.1,220,0.1,284,0.1,86,0
1,1,国公立小学校,703,0.2,13.6,302,0.1,482,0.2,356,0.2,690,0.2,712,0.2,755,0.2,1609,0.4
1,1,国公立中学校,1032,0.3,-3.6,72,0,339,0.1,-,-,1453,0.5,528,0.1,3180,0.8,1626,0.4
1,1,国公立高校,849,0.3,188.8,885,0.4,-,-,368,0.2,133,0,915,0.2,461,0.1,3159,0.7
1,1,国公立大学,357,0.1,141.2,-,-,-,-,-,-,-,-,2122,0.6,-,-,395,0.1
1,1,たばこ,1204,0.4,109.4,295,0.1,1345,0.5,1808,0.8,2182,0.7,778,0.2,1311,0.3,695,0.2
2,0,準公共料金等,29120,8.9,-4,32551,12.9,18152,6.7,30973,13.6,23125,7.7,37000,9.8,35131,8.3,26927,6.2
2,1,牛乳,1246,0.4,-4.8,1023,0.4,1357,0.5,974,0.4,1246,0.4,1324,0.3,1293,0.3,1506,0.3
2,1,灯油,50,0,...,135,0.1,-,-,-,-,-,-,-,-,-,-,214,0
2,1,プロパンガス,401,0.1,-14.1,773,0.3,205,0.1,831,0.4,69,0,-,-,627,0.1,299,0.1
2,1,理髪料,383,0.1,36.8,78,0,254,0.1,271,0.1,361,0.1,247,0.1,860,0.2,605,0.1
2,1,パーマネント代,185,0.1,-32.2,574,0.2,112,0,-,-,-,-,259,0.1,244,0.1,115,0
2,1,洗濯代,1143,0.3,-8.9,860,0.3,1272,0.5,752,0.3,1400,0.5,515,0.1,1755,0.4,1436,0.3
