項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9154,-,2791,-,2544,-,7209,-,6610,-,846,-
0,0,0,0,0,調査世帯数,261,-,-,241,-,71,-,64,-,190,-,177,-,20,-
0,0,0,0,0,世帯人員,2.39,-,-,2.4,-,2.16,-,2.17,-,2.48,-,2.49,-,2.26,-
0,0,0,0,0,有業人員,0.4,-,-,0.39,-,0.28,-,0.28,-,0.44,-,0.44,-,0.42,-
0,0,0,0,0,世帯主平均年齢,74.9,-,-,75.3,-,76.4,-,76.6,-,74.4,-,74.8,-,71.1,-
1,0,0,0,0,受取,417908,-,-13,425998,-,275083,-,264702,-,473213,-,488069,-,330343,-
1,1,0,0,0,実収入,32780,100,-59.3,33077,100,17265,100,15828,100,38788,100,39714,100,29573,100
1,2,0,0,0,経常収入,29736,90.7,-60.4,29931,90.5,11926,69.1,9981,63.1,36633,94.4,37608,94.7,27634,93.4
1,3,0,0,0,勤め先収入,10391,31.7,-67.7,10051,30.4,2437,14.1,2674,16.9,13471,34.7,12890,32.5,14069,47.6
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,4635,14.1,-43.9,5064,15.3,-,-,-,-,6430,16.6,7012,17.7,-,-
1,6,0,0,0,うち女,4635,14.1,-43.9,5064,15.3,-,-,-,-,6430,16.6,7012,17.7,-,-
1,4,0,0,0,他の世帯員収入,5756,17.6,-75.9,4988,15.1,2437,14.1,2674,16.9,7041,18.2,5878,14.8,14069,47.6
1,3,0,0,0,事業・内職収入,6285,19.2,-49.8,6476,19.6,-,-,-,-,8719,22.5,8968,22.6,4223,14.3
1,4,0,0,0,家賃収入,5531,16.9,467.9,6042,18.3,-,-,-,-,7672,19.8,8366,21.1,-,-
1,4,0,0,0,他の事業収入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,755,2.3,-91.9,434,1.3,-,-,-,-,1047,2.7,601,1.5,4223,14.3
1,3,0,0,0,他の経常収入,13060,39.8,-57,13404,40.5,9489,55,7307,46.2,14443,37.2,15750,39.7,9342,31.6
1,4,0,0,0,財産収入,3209,9.8,-82.9,3506,10.6,-,-,-,-,4452,11.5,4855,12.2,-,-
1,4,0,0,0,社会保障給付,9552,29.1,-0.3,9617,29.1,9043,52.4,6978,44.1,9750,25.1,10632,26.8,8858,30
1,5,0,0,0,公的年金給付,7406,22.6,-19.1,8090,24.5,6331,36.7,6947,43.9,7822,20.2,8530,21.5,-,-
1,5,0,0,0,他の社会保障給付,2147,6.5,399.3,1527,4.6,2712,15.7,31,0.2,1928,5,2102,5.3,8858,30
1,4,0,0,0,仕送り金,298,0.9,-85,281,0.8,446,2.6,329,2.1,241,0.6,263,0.7,484,1.6
1,2,0,0,0,特別収入,3044,9.3,-45.3,3146,9.5,5339,30.9,5847,36.9,2156,5.6,2107,5.3,1938,6.6
1,3,0,0,0,受贈金,1246,3.8,-33.7,1361,4.1,1595,9.2,1750,11.1,1111,2.9,1211,3,-,-
1,3,0,0,0,他の特別収入,1798,5.5,-51.2,1785,5.4,3744,21.7,4097,25.9,1045,2.7,895,2.3,1938,6.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),305771,-,-1,309942,-,174057,-,159902,-,356773,-,367681,-,260616,-
1,2,0,0,0,預貯金引出,255312,-,4.9,255964,-,154339,-,138543,-,294411,-,301150,-,248261,-
1,2,0,0,0,保険金,3549,-,-74.4,3877,-,403,-,443,-,4767,-,5199,-,-,-
1,3,0,0,0,個人・企業年金保険金,2738,-,-80.3,2991,-,403,-,443,-,3642,-,3971,-,-,-
1,3,0,0,0,他の保険金,811,-,...,886,-,-,-,-,-,1125,-,1227,-,-,-
1,2,0,0,0,有価証券売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,270,-,...,295,-,-,-,-,-,375,-,409,-,-,-
1,2,0,0,0,分割払購入借入金,2212,-,...,2416,-,5942,-,6520,-,767,-,837,-,-,-
1,2,0,0,0,一括払購入借入金,44412,-,22.1,47374,-,13372,-,14396,-,56432,-,60065,-,12356,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
