項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4764,-,2305,-,2144,-,787,-
0,0,0,0,0,調査世帯数,723,-,344,-,169,-,152,-,58,-
0,0,0,0,0,世帯人員,2.93,-,2,-,3,-,4,-,5.5,-
0,0,0,0,0,有業人員,1.26,-,0.75,-,1.59,-,1.81,-,1.95,-
0,0,0,0,0,世帯主平均年齢,60.7,-,68.4,-,57.6,-,50.7,-,50.2,-
2,2,0,0,0,生計支出,320489,-,289729,-,288646,-,406951,-,364355,-
2,3,0,0,0,消費支出,320489,100,289729,100,288646,100,406951,100,364355,100
2,4,1,0,0,食料,83515,26.1,73754,25.5,85284,29.5,95186,23.4,105622,29
2,5,1,1,0,穀類,6473,2,5392,1.9,6590,2.3,7669,1.9,9416,2.6
2,6,1,1,1,米類,2164,0.7,1835,0.6,2040,0.7,2477,0.6,3660,1
2,6,1,1,2,パン,2670,0.8,2225,0.8,2873,1,3205,0.8,3313,0.9
2,6,1,1,3,麺類,1239,0.4,1024,0.4,1235,0.4,1467,0.4,1930,0.5
2,6,1,1,4,他の穀類,400,0.1,308,0.1,442,0.2,519,0.1,514,0.1
2,5,1,2,0,魚介類,6140,1.9,6206,2.1,5869,2,5886,1.4,7230,2
2,6,1,2,1,生鮮魚介,3635,1.1,3568,1.2,3489,1.2,3606,0.9,4546,1.2
2,6,1,2,2,塩干魚介,1152,0.4,1195,0.4,1123,0.4,1086,0.3,1153,0.3
2,6,1,2,3,魚肉練製品,520,0.2,553,0.2,442,0.2,478,0.1,664,0.2
2,6,1,2,4,他の魚介加工品,834,0.3,890,0.3,815,0.3,715,0.2,866,0.2
2,5,1,3,0,肉類,7564,2.4,5709,2,7865,2.7,9752,2.4,11946,3.3
2,6,1,3,1,生鮮肉,6049,1.9,4433,1.5,6535,2.3,7811,1.9,9614,2.6
2,6,1,3,2,加工肉,1514,0.5,1276,0.4,1330,0.5,1941,0.5,2332,0.6
2,5,1,4,0,乳卵類,4337,1.4,3945,1.4,4295,1.5,4779,1.2,5629,1.5
2,6,1,4,1,牛乳,1502,0.5,1381,0.5,1423,0.5,1696,0.4,1941,0.5
2,6,1,4,2,乳製品,2056,0.6,1871,0.6,2111,0.7,2195,0.5,2628,0.7
2,6,1,4,3,卵,779,0.2,693,0.2,761,0.3,887,0.2,1059,0.3
2,5,1,5,0,野菜・海藻,10484,3.3,10090,3.5,10368,3.6,11031,2.7,11722,3.2
2,6,1,5,1,生鮮野菜,7402,2.3,7025,2.4,7346,2.5,8009,2,8192,2.2
2,6,1,5,2,乾物・海藻,801,0.2,795,0.3,783,0.3,752,0.2,1025,0.3
2,6,1,5,3,大豆加工品,1128,0.4,1073,0.4,1105,0.4,1187,0.3,1359,0.4
2,6,1,5,4,他の野菜・海藻加工品,1154,0.4,1196,0.4,1133,0.4,1083,0.3,1145,0.3
2,5,1,6,0,果物,3415,1.1,3681,1.3,3506,1.2,3094,0.8,2414,0.7
