項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2098,-,6408,-,443,-,167,-,1052,-,4393,-
0,0,0,0,0,調査世帯数,362,-,71,-,237,-,16,-,7,-,38,-,161,-
0,0,0,0,0,世帯人員,3.34,-,2,-,3.75,-,2.47,-,3.12,-,3.88,-,3.46,-
0,0,0,0,0,有業人員,1.64,-,1.5,-,1.68,-,1.58,-,1,-,1.74,-,2.17,-
0,0,0,0,0,世帯主平均年齢,49.1,-,55.9,-,45.8,-,52.8,-,41,-,54.2,-,47.7,-
1,0,0,0,0,受取,1004029,-,888576,-,1068007,-,619090,-,621300,-,1006542,-,1022801,-
1,1,0,0,0,実収入,457636,100,405793,100,495478,100,267426,100,255767,100,410536,100,532369,100
1,2,0,0,0,経常収入,454243,99.3,402717,99.2,491529,99.2,263995,98.7,248123,97,409918,99.8,529188,99.4
1,3,0,0,0,勤め先収入,447236,97.7,393511,97,485751,98,252770,94.5,226270,88.5,401585,97.8,523072,98.3
1,4,0,0,0,世帯主収入,392660,85.8,329303,81.2,428934,86.6,252770,94.5,226270,88.5,356899,86.9,405410,76.2
1,6,0,0,0,うち男,365947,80,277473,68.4,425323,85.8,78255,29.3,-,-,301743,73.5,393326,73.9
1,5,0,0,0,定期収入,388792,85,324054,79.9,425786,85.9,245819,91.9,226270,88.5,352695,85.9,401770,75.5
1,5,0,0,0,臨時収入,3519,0.8,4800,1.2,3148,0.6,6950,2.6,-,-,1773,0.4,3427,0.6
1,5,0,0,0,賞与,350,0.1,449,0.1,-,-,-,-,-,-,2432,0.6,214,0
1,4,0,0,0,世帯主の配偶者の収入,50841,11.1,64208,15.8,53026,10.7,-,-,-,-,32269,7.9,115721,21.7
1,6,0,0,0,うち女,47137,10.3,57109,14.1,49570,10,-,-,-,-,32269,7.9,107291,20.2
1,4,0,0,0,他の世帯員収入,3735,0.8,-,-,3792,0.8,-,-,-,-,12416,3,1941,0.4
1,3,0,0,0,事業・内職収入,2306,0.5,5114,1.3,1671,0.3,2975,1.1,-,-,295,0.1,1394,0.3
1,4,0,0,0,家賃収入,1336,0.3,4316,1.1,418,0.1,2975,1.1,-,-,295,0.1,71,0
1,4,0,0,0,他の事業収入,582,0.1,-,-,907,0.2,-,-,-,-,-,-,1324,0.2
1,4,0,0,0,内職収入,389,0.1,799,0.2,345,0.1,-,-,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,4700,1,4092,1,4107,0.8,8250,3.1,21853,8.5,8038,2,4723,0.9
1,4,0,0,0,財産収入,150,0,-,-,235,0,-,-,-,-,-,-,3,0
1,4,0,0,0,社会保障給付,3479,0.8,4092,1,2771,0.6,-,-,-,-,8038,2,3113,0.6
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3479,0.8,4092,1,2771,0.6,-,-,-,-,8038,2,3113,0.6
1,4,0,0,0,仕送り金,1071,0.2,-,-,1101,0.2,8250,3.1,21853,8.5,-,-,1606,0.3
1,2,0,0,0,特別収入,3393,0.7,3076,0.8,3949,0.8,3432,1.3,7645,3,618,0.2,3181,0.6
1,3,0,0,0,受贈金,1382,0.3,792,0.2,1897,0.4,-,-,-,-,-,-,927,0.2
1,3,0,0,0,他の特別収入,2011,0.4,2284,0.6,2052,0.4,3432,1.3,7645,3,618,0.2,2254,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),472374,-,411686,-,499958,-,256791,-,243860,-,516110,-,421005,-
1,2,0,0,0,預貯金引出,394608,-,319208,-,423738,-,215894,-,218900,-,442743,-,345806,-
1,2,0,0,0,保険金,4702,-,17041,-,-,-,8662,-,-,-,7078,-,-,-
1,3,0,0,0,個人・企業年金保険金,4702,-,17041,-,-,-,8662,-,-,-,7078,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1308,-,1733,-,822,-,9034,-,-,-,168,-,1938,-
1,2,0,0,0,一括払購入借入金,71388,-,73704,-,74825,-,23200,-,24961,-,66121,-,72991,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,367,-,-,-,573,-,-,-,-,-,-,-,271,-
1,1,0,0,0,繰入金,74020,-,71097,-,72571,-,94872,-,121672,-,79896,-,69426,-
2,0,0,0,0,支払,1004029,-,888576,-,1068007,-,619090,-,621300,-,1006542,-,1022801,-
