項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2823,-,2896,-,3164,-,1116,-
0,0,0,0,0,調査世帯数,344,-,90,-,104,-,109,-,41,-
0,0,0,0,0,世帯人員,3.3,-,2,-,3,-,4,-,5.35,-
0,0,0,0,0,有業人員,1.71,-,1.45,-,1.77,-,1.73,-,2.21,-
0,0,0,0,0,世帯主平均年齢,51,-,56.5,-,50.5,-,47,-,49.9,-
1,0,0,0,0,受取,1069335,-,924353,-,1052075,-,1158942,-,1226777,-
1,1,0,0,0,実収入,535457,100,481252,100,514693,100,594320,100,559557,100
1,2,0,0,0,経常収入,533512,99.6,478661,99.5,512888,99.6,592790,99.7,557713,99.7
1,3,0,0,0,勤め先収入,475837,88.9,367030,76.3,471326,91.6,555543,93.5,536789,95.9
1,4,0,0,0,世帯主収入,410330,76.6,315571,65.6,418233,81.3,470046,79.1,460213,82.2
1,6,0,0,0,うち男,392461,73.3,262670,54.6,408679,79.4,469518,79,460213,82.2
1,5,0,0,0,定期収入,402856,75.2,313696,65.2,405448,78.8,465720,78.4,443431,79.2
1,5,0,0,0,臨時収入,6239,1.2,1875,0.4,12784,2.5,4326,0.7,5722,1
1,5,0,0,0,賞与,1235,0.2,-,-,-,-,-,-,11060,2
1,4,0,0,0,世帯主の配偶者の収入,61862,11.6,51459,10.7,43279,8.4,84165,14.2,73160,13.1
1,6,0,0,0,うち女,61862,11.6,51459,10.7,43279,8.4,84165,14.2,73160,13.1
1,4,0,0,0,他の世帯員収入,3645,0.7,-,-,9814,1.9,1332,0.2,3416,0.6
1,3,0,0,0,事業・内職収入,3545,0.7,9973,2.1,1848,0.4,613,0.1,-,-
1,4,0,0,0,家賃収入,1782,0.3,5784,1.2,516,0.1,-,-,-,-
1,4,0,0,0,他の事業収入,1235,0.2,3750,0.8,608,0.1,-,-,-,-
1,4,0,0,0,内職収入,528,0.1,438,0.1,725,0.1,613,0.1,-,-
1,3,0,0,0,他の経常収入,54130,10.1,101659,21.1,39714,7.7,36634,6.2,20924,3.7
1,4,0,0,0,財産収入,346,0.1,1225,0.3,-,-,0,0,-,-
1,4,0,0,0,社会保障給付,53526,10,99845,20.7,39714,7.7,36342,6.1,20924,3.7
1,5,0,0,0,公的年金給付,39205,7.3,98193,20.4,32013,6.2,5727,1,3568,0.6
1,5,0,0,0,他の社会保障給付,14322,2.7,1652,0.3,7700,1.5,30616,5.2,17356,3.1
1,4,0,0,0,仕送り金,258,0,589,0.1,-,-,291,0,-,-
1,2,0,0,0,特別収入,1944,0.4,2591,0.5,1805,0.4,1530,0.3,1843,0.3
1,3,0,0,0,受贈金,549,0.1,276,0.1,839,0.2,642,0.1,229,0
1,3,0,0,0,他の特別収入,1395,0.3,2315,0.5,966,0.2,889,0.1,1614,0.3
1,1,0,0,0,実収入以外の受取(繰入金を除く),454915,-,350241,-,458669,-,489362,-,612250,-
1,2,0,0,0,預貯金引出,378113,-,290651,-,383761,-,409559,-,495515,-
1,2,0,0,0,保険金,2574,-,6279,-,1360,-,1289,-,-,-
1,3,0,0,0,個人・企業年金保険金,2574,-,6279,-,1360,-,1289,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,271,-,959,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,473,-,183,-,3,-,1327,-,2,-
1,2,0,0,0,一括払購入借入金,73478,-,52169,-,73545,-,77168,-,116733,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,6,-,-,-,-,-,20,-,-,-
1,1,0,0,0,繰入金,78963,-,92860,-,78713,-,75259,-,54970,-
2,0,0,0,0,支払,1069335,-,924353,-,1052075,-,1158942,-,1226777,-
2,1,0,0,0,実支出,463590,-,386207,-,456235,-,487444,-,610751,-
2,2,0,0,0,生計支出,359705,-,293834,-,352688,-,378349,-,491640,-
2,3,0,0,0,消費支出,359705,100,293834,100,352688,100,378349,100,491640,100
2,4,1,0,0,食料,83476,23.2,77317,26.3,75628,21.4,92326,24.4,94321,19.2
2,5,1,1,0,穀類,6489,1.8,4927,1.7,5637,1.6,7872,2.1,8728,1.8
2,6,1,1,1,米類,1994,0.6,1401,0.5,1740,0.5,2186,0.6,3613,0.7
2,6,1,1,2,パン,2780,0.8,2293,0.8,2442,0.7,3520,0.9,2793,0.6
2,6,1,1,3,麺類,1313,0.4,900,0.3,1124,0.3,1670,0.4,1839,0.4
2,6,1,1,4,他の穀類,401,0.1,334,0.1,332,0.1,496,0.1,482,0.1
2,5,1,2,0,魚介類,5011,1.4,4904,1.7,4953,1.4,5004,1.3,5455,1.1
2,6,1,2,1,生鮮魚介,2923,0.8,2795,1,2875,0.8,2981,0.8,3205,0.7
2,6,1,2,2,塩干魚介,934,0.3,836,0.3,971,0.3,1017,0.3,854,0.2
2,6,1,2,3,魚肉練製品,490,0.1,523,0.2,399,0.1,477,0.1,682,0.1
2,6,1,2,4,他の魚介加工品,664,0.2,749,0.3,708,0.2,530,0.1,714,0.1
2,5,1,3,0,肉類,8281,2.3,5898,2,7320,2.1,10718,2.8,9894,2
2,6,1,3,1,生鮮肉,6701,1.9,4571,1.6,6045,1.7,8758,2.3,7958,1.6
2,6,1,3,2,加工肉,1580,0.4,1328,0.5,1275,0.4,1960,0.5,1935,0.4
2,5,1,4,0,乳卵類,4169,1.2,3819,1.3,3634,1,4715,1.2,4896,1
2,6,1,4,1,牛乳,1359,0.4,1072,0.4,1124,0.3,1619,0.4,1956,0.4
2,6,1,4,2,乳製品,1993,0.6,2083,0.7,1821,0.5,2084,0.6,1951,0.4
2,6,1,4,3,卵,818,0.2,664,0.2,689,0.2,1012,0.3,989,0.2
2,5,1,5,0,野菜・海藻,9042,2.5,8425,2.9,8524,2.4,10004,2.6,9224,1.9
2,6,1,5,1,生鮮野菜,6398,1.8,5918,2,6050,1.7,7093,1.9,6545,1.3
2,6,1,5,2,乾物・海藻,691,0.2,643,0.2,598,0.2,782,0.2,793,0.2
2,6,1,5,3,大豆加工品,1011,0.3,957,0.3,954,0.3,1130,0.3,956,0.2
2,6,1,5,4,他の野菜・海藻加工品,943,0.3,906,0.3,921,0.3,999,0.3,929,0.2
2,5,1,6,0,果物,2637,0.7,3050,1,2599,0.7,2499,0.7,2078,0.4
2,6,1,6,1,生鮮果物,2382,0.7,2674,0.9,2355,0.7,2290,0.6,1975,0.4
2,6,1,6,2,果物加工品,255,0.1,377,0.1,244,0.1,209,0.1,103,0
2,5,1,7,0,油脂・調味料,3622,1,3033,1,3603,1,3998,1.1,4098,0.8
2,6,1,7,1,油脂,357,0.1,275,0.1,387,0.1,369,0.1,451,0.1
2,6,1,7,2,調味料,3265,0.9,2758,0.9,3216,0.9,3628,1,3647,0.7
2,5,1,8,0,菓子類,6242,1.7,4473,1.5,5879,1.7,7894,2.1,6977,1.4
2,5,1,9,0,調理食品,11116,3.1,10390,3.5,9413,2.7,11800,3.1,15436,3.1
2,6,1,9,1,主食的調理食品,5026,1.4,4670,1.6,4564,1.3,5405,1.4,6048,1.2
2,6,1,9,2,他の調理食品,6091,1.7,5720,1.9,4849,1.4,6395,1.7,9388,1.9
2,5,1,10,0,飲料,4868,1.4,4588,1.6,4482,1.3,5134,1.4,5819,1.2
2,6,1,10,1,茶類,1098,0.3,1087,0.4,964,0.3,1166,0.3,1286,0.3
2,6,1,10,2,コーヒー・ココア,1091,0.3,984,0.3,1142,0.3,1028,0.3,1408,0.3
2,6,1,10,3,他の飲料,2678,0.7,2516,0.9,2377,0.7,2940,0.8,3125,0.6
2,5,1,11,0,酒類,3611,1,3955,1.3,3389,1,3448,0.9,3778,0.8
2,5,1,12,0,外食,18387,5.1,19856,6.8,16196,4.6,19241,5.1,17939,3.6
2,6,1,12,1,一般外食,16958,4.7,19856,6.8,15453,4.4,16585,4.4,14588,3
2,6,1,12,2,学校給食,1430,0.4,-,-,743,0.2,2656,0.7,3352,0.7
2,4,2,0,0,住居,33251,9.2,23738,8.1,53794,15.3,18482,4.9,45874,9.3
2,5,2,1,0,家賃地代,20427,5.7,21340,7.3,24123,6.8,12482,3.3,31047,6.3
2,5,2,2,0,設備修繕・維持,12824,3.6,2398,0.8,29671,8.4,6000,1.6,14826,3
2,6,2,2,1,設備材料,1396,0.4,245,0.1,1770,0.5,2564,0.7,20,0
2,6,2,2,2,工事その他のサービス,11428,3.2,2153,0.7,27901,7.9,3436,0.9,14807,3
2,4,3,0,0,光熱・水道,17427,4.8,13617,4.6,16703,4.7,19306,5.1,23618,4.8
2,5,3,1,0,電気代,8265,2.3,6750,2.3,7948,2.3,9069,2.4,10639,2.2
2,5,3,2,0,ガス代,3821,1.1,3085,1,3704,1.1,4350,1.1,4492,0.9
2,5,3,3,0,他の光熱,63,0,64,0,95,0,28,0,78,0
2,5,3,4,0,上下水道料,5278,1.5,3718,1.3,4956,1.4,5860,1.5,8409,1.7
2,4,4,0,0,家具・家事用品,8240,2.3,8665,2.9,8117,2.3,8278,2.2,7378,1.5
2,5,4,1,0,家庭用耐久財,594,0.2,860,0.3,361,0.1,530,0.1,712,0.1
2,6,4,1,1,家事用耐久財,291,0.1,267,0.1,202,0.1,331,0.1,470,0.1
2,6,4,1,2,冷暖房用器具,204,0.1,537,0.2,84,0,88,0,-,-
2,6,4,1,3,一般家具,100,0,56,0,74,0,112,0,242,0
2,5,4,2,0,室内装備・装飾品,998,0.3,536,0.2,1252,0.4,1302,0.3,648,0.1
2,5,4,3,0,寝具類,581,0.2,484,0.2,515,0.1,836,0.2,278,0.1
2,5,4,4,0,家事雑貨,2307,0.6,2498,0.9,2071,0.6,2183,0.6,2784,0.6
2,5,4,5,0,家事用消耗品,3113,0.9,3129,1.1,3090,0.9,3251,0.9,2741,0.6
2,5,4,6,0,家事サービス,647,0.2,1157,0.4,828,0.2,177,0,216,0
2,4,5,0,0,被服及び履物,16667,4.6,11590,3.9,16168,4.6,22458,5.9,14387,2.9
2,5,5,1,0,和服,7,0,25,0,-,-,-,-,-,-
2,5,5,2,0,洋服,7153,2,4168,1.4,7015,2,10526,2.8,5501,1.1
2,6,5,2,1,男子用洋服,1642,0.5,997,0.3,1644,0.5,2610,0.7,520,0.1
2,6,5,2,2,婦人用洋服,4285,1.2,3171,1.1,4217,1.2,5788,1.5,3019,0.6
2,6,5,2,3,子供用洋服,1226,0.3,-,-,1154,0.3,2127,0.6,1963,0.4
2,5,5,3,0,シャツ・セーター類,3088,0.9,2448,0.8,3234,0.9,4278,1.1,958,0.2
2,6,5,3,1,男子用シャツ・セーター類,874,0.2,876,0.3,696,0.2,1247,0.3,271,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1923,0.5,1571,0.5,2265,0.6,2445,0.6,451,0.1
2,6,5,3,3,子供用シャツ・セーター類,291,0.1,-,-,273,0.1,587,0.2,236,0
2,5,5,4,0,下着類,1258,0.3,831,0.3,1337,0.4,1608,0.4,1146,0.2
2,6,5,4,1,男子用下着類,312,0.1,327,0.1,261,0.1,425,0.1,86,0
2,6,5,4,2,婦人用下着類,698,0.2,504,0.2,849,0.2,799,0.2,510,0.1
2,6,5,4,3,子供用下着類,249,0.1,-,-,227,0.1,384,0.1,550,0.1
2,5,5,5,0,生地・糸類,300,0.1,50,0,760,0.2,162,0,127,0
2,5,5,6,0,他の被服,1306,0.4,1018,0.3,1288,0.4,1409,0.4,1791,0.4
2,5,5,7,0,履物類,2318,0.6,2101,0.7,1526,0.4,2570,0.7,4208,0.9
2,5,5,8,0,被服関連サービス,1236,0.3,950,0.3,1007,0.3,1906,0.5,656,0.1
2,4,6,0,0,保健医療,13970,3.9,13593,4.6,18484,5.2,11899,3.1,9081,1.8
2,5,6,1,0,医薬品,2014,0.6,2884,1,1746,0.5,1480,0.4,2026,0.4
2,5,6,2,0,健康保持用摂取品,855,0.2,1293,0.4,827,0.2,439,0.1,1005,0.2
2,5,6,3,0,保健医療用品・器具,2950,0.8,2018,0.7,3227,0.9,3796,1,2186,0.4
2,5,6,4,0,保健医療サービス,8150,2.3,7398,2.5,12684,3.6,6184,1.6,3864,0.8
2,4,7,0,0,交通・通信,45881,12.8,48090,16.4,41960,11.9,44855,11.9,53373,10.9
2,5,7,1,0,交通,15251,4.2,9074,3.1,17023,4.8,18459,4.9,17186,3.5
2,5,7,2,0,自動車等関係費,15462,4.3,26783,9.1,11015,3.1,9139,2.4,16291,3.3
2,6,7,2,1,自動車等購入,5726,1.6,20282,6.9,-,-,-,-,-,-
2,6,7,2,2,自転車購入,561,0.2,-,-,-,-,1774,0.5,-,-
2,6,7,2,3,自動車等維持,9174,2.6,6500,2.2,11015,3.1,7365,1.9,16291,3.3
2,5,7,3,0,通信,15168,4.2,12233,4.2,13921,3.9,17258,4.6,19896,4
2,4,8,0,0,教育,41080,11.4,803,0.3,20614,5.8,58928,15.6,145433,29.6
2,5,8,1,0,授業料等,33776,9.4,803,0.3,18048,5.1,40319,10.7,139415,28.4
2,5,8,2,0,教科書・学習参考教材,211,0.1,-,-,196,0.1,364,0.1,347,0.1
2,5,8,3,0,補習教育,7093,2,-,-,2370,0.7,18246,4.8,5671,1.2
2,4,9,0,0,教養娯楽,38799,10.8,31164,10.6,28201,8,45102,11.9,67727,13.8
2,5,9,1,0,教養娯楽用耐久財,1422,0.4,3297,1.1,271,0.1,959,0.3,975,0.2
2,5,9,2,0,教養娯楽用品,6916,1.9,6566,2.2,5625,1.6,7647,2,9081,1.8
2,5,9,3,0,書籍・他の印刷物,3829,1.1,4226,1.4,3531,1,3498,0.9,4536,0.9
2,5,9,4,0,教養娯楽サービス,26632,7.4,17075,5.8,18775,5.3,32998,8.7,53135,10.8
2,6,9,4,1,宿泊料,2332,0.6,2522,0.9,3283,0.9,1527,0.4,1664,0.3
2,6,9,4,2,パック旅行費,6496,1.8,994,0.3,441,0.1,6609,1.7,35798,7.3
2,6,9,4,3,月謝類,6814,1.9,2285,0.8,4119,1.2,13330,3.5,6791,1.4
2,6,9,4,4,他の教養娯楽サービス,10990,3.1,11274,3.8,10932,3.1,11532,3,8881,1.8
2,4,10,0,0,その他の消費支出,60915,16.9,65258,22.2,73018,20.7,56713,15,30448,6.2
2,5,10,1,0,諸雑費,24542,6.8,33023,11.2,20914,5.9,23628,6.2,15095,3.1
2,6,10,1,1,理美容サービス,3516,1,4207,1.4,3647,1,3412,0.9,1726,0.4
2,6,10,1,2,理美容用品,5314,1.5,6219,2.1,5105,1.4,5302,1.4,3602,0.7
2,6,10,1,3,身の回り用品,1827,0.5,2082,0.7,1517,0.4,2352,0.6,496,0.1
2,6,10,1,4,たばこ,780,0.2,1467,0.5,593,0.2,522,0.1,259,0.1
2,6,10,1,5,他の諸雑費,13106,3.6,19049,6.5,10053,2.9,12041,3.2,9012,1.8
2,5,10,2,0,こづかい,11009,3.1,10363,3.5,9566,2.7,13780,3.6,8531,1.7
2,5,10,3,0,交際費,21368,5.9,20218,6.9,33564,9.5,16365,4.3,6823,1.4
2,6,10,3,1,食料,3839,1.1,6037,2.1,4753,1.3,1929,0.5,1323,0.3
2,6,10,3,2,家具・家事用品,367,0.1,851,0.3,438,0.1,-,-,-,-
2,6,10,3,3,被服及び履物,526,0.1,1144,0.4,545,0.2,142,0,-,-
2,6,10,3,4,教養娯楽,858,0.2,2407,0.8,315,0.1,233,0.1,120,0
2,6,10,3,5,他の物品サービス,352,0.1,966,0.3,248,0.1,19,0,13,0
2,6,10,3,6,贈与金,4159,1.2,5542,1.9,4949,1.4,2903,0.8,2167,0.4
2,6,10,3,7,他の交際費,11268,3.1,3271,1.1,22315,6.3,11139,2.9,3199,0.7
2,5,10,4,0,仕送り金,3996,1.1,1655,0.6,8974,2.5,2940,0.8,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,47910,13.3,2183,0.7,27553,7.8,69362,18.3,155555,31.6
2,3,0,0,0,（再掲）教養娯楽関係費,41870,11.6,37557,12.8,32838,9.3,43836,11.6,70633,14.4
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8155,2.3,7197,2.4,13923,3.9,5843,1.5,2167,0.4
2,3,0,0,0,（再掲）経常消費支出,246346,68.5,217000,73.9,244488,69.3,261949,69.2,281160,57.2
2,3,0,0,0,（再掲）情報通信関係費,19739,5.5,16306,5.5,18280,5.2,21873,5.8,26160,5.3
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,312573,86.9,242617,82.6,284970,80.8,354024,93.6,443599,90.2
2,2,0,0,0,その他の実支出,103885,-,92373,-,103547,-,109095,-,119111,-
2,3,0,0,0,直接税,48090,-,41893,-,53714,-,47840,-,49877,-
2,4,0,0,0,勤労所得税,18255,-,12391,-,22990,-,18586,-,19861,-
2,4,0,0,0,個人住民税,26249,-,22193,-,28478,-,27581,-,26949,-
2,4,0,0,0,他の税,3586,-,7309,-,2247,-,1673,-,3068,-
2,3,0,0,0,社会保険料,55795,-,50479,-,49833,-,61255,-,69234,-
2,4,0,0,0,公的年金保険料,31883,-,23849,-,28828,-,37745,-,43506,-
2,4,0,0,0,健康保険料,19387,-,19830,-,17217,-,19964,-,22264,-
2,4,0,0,0,介護保険料,3559,-,6057,-,2749,-,2523,-,2282,-
2,4,0,0,0,他の社会保険料,966,-,744,-,1038,-,1022,-,1182,-
2,3,0,0,0,その他,0,-,0,-,-,-,-,-,-,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),532829,-,467599,-,505057,-,605865,-,562826,-
2,2,0,0,0,預貯金,408622,-,383642,-,380593,-,453618,-,416966,-
2,2,0,0,0,保険料,23578,-,14691,-,19613,-,34686,-,24855,-
2,3,0,0,0,個人・企業年金保険料,3635,-,2946,-,2573,-,4960,-,4375,-
2,3,0,0,0,他の保険料,19944,-,11745,-,17041,-,29726,-,20481,-
2,2,0,0,0,有価証券購入,1109,-,285,-,1648,-,1407,-,954,-
2,2,0,0,0,土地家屋借金返済,40013,-,18408,-,39316,-,64065,-,28292,-
2,2,0,0,0,他の借金返済,1652,-,1328,-,2143,-,1464,-,1731,-
2,2,0,0,0,分割払購入借入金返済,2871,-,882,-,3429,-,3479,-,4726,-
2,2,0,0,0,一括払購入借入金返済,52395,-,48240,-,51134,-,45656,-,85267,-
2,2,0,0,0,実支出以外の支払のその他,2589,-,123,-,7180,-,1489,-,35,-
2,1,0,0,0,繰越金,72916,-,70547,-,90784,-,65633,-,53201,-
3,0,0,0,0,現物総額,3722,100,6332,100,2607,100,3195,100,1503,100
3,1,0,0,0,勤め先収入,350,9.4,342,5.4,375,14.4,457,14.3,-,-
3,1,0,0,0,その他,3372,90.6,5990,94.6,2233,85.7,2738,85.7,1503,100
3,0,0,0,0,現物総額,3722,100,6332,100,2607,100,3195,100,1503,100
3,1,0,0,0,食料,2493,67,3731,58.9,1892,72.6,2330,72.9,1387,92.3
3,1,0,0,0,住居,145,3.9,-,-,-,-,457,14.3,-,-
3,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,家具・家事用品,81,2.2,171,2.7,31,1.2,37,1.2,107,7.1
3,1,0,0,0,被服及び履物,111,3,84,1.3,101,3.9,183,5.7,-,-
3,1,0,0,0,保健医療,9,0.2,15,0.2,16,0.6,-,-,-,-
3,1,0,0,0,交通・通信,280,7.5,500,7.9,480,18.4,-,-,-,-
3,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,教養娯楽,557,15,1753,27.7,87,3.3,115,3.6,9,0.6
3,1,0,0,0,その他の消費支出,45,1.2,78,1.2,-,-,73,2.3,-,-
3,0,0,0,0,可処分所得,431571,-,388879,-,411146,-,485226,-,440446,-
3,0,0,0,0,黒字,71866,-,95045,-,58458,-,106876,-,-51194,-
3,1,0,0,0,金融資産純増,52622,-,101689,-,16734,-,78863,-,-52740,-
3,3,0,0,0,貯蓄純増,51513,-,101404,-,15086,-,77456,-,-53694,-
3,4,0,0,0,預貯金純増,30509,-,92991,-,-3168,-,44059,-,-78549,-
3,4,0,0,0,保険純増,21004,-,8413,-,18254,-,33397,-,24855,-
3,3,0,0,0,有価証券純購入,1109,-,285,-,1648,-,1407,-,954,-
3,1,0,0,0,土地家屋借金純減,40013,-,18408,-,39316,-,64065,-,28292,-
3,1,0,0,0,他の借金純減,1381,-,368,-,2143,-,1464,-,1731,-
3,1,0,0,0,分割払購入借入金純減,2398,-,699,-,3426,-,2152,-,4724,-
3,1,0,0,0,一括払購入借入金純減,-21083,-,-3929,-,-22411,-,-31511,-,-31466,-
3,1,0,0,0,土地家屋純増,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,その他の純増,2583,-,123,-,7180,-,1470,-,35,-
3,1,0,0,0,繰越純増,-6048,-,-22313,-,12071,-,-9626,-,-1769,-
,,,,,,,,,,,,,,,
東京都生計分析調査　平成29年10月,,,,,,,,,,,,,,,
第６表　世帯人員別１世帯当たり１か月間の収入と用途別生計支出　―勤労者世帯―,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：現物総額・可処分所得・黒字）,,,,,,,,,,,,,,,
