項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,730,-,-,102,-,102,-,105,-,110,-,108,-,102,-,101,-
0,0,0,0,0,世帯人員,2.93,-,-,2.51,-,2.72,-,2.82,-,2.9,-,3.05,-,3.12,-,3.36,-
0,0,0,0,0,有業人員,1.28,-,-,0.98,-,1.14,-,1.17,-,1.3,-,1.37,-,1.42,-,1.6,-
0,0,0,0,0,世帯主平均年齢,59.4,-,-,66.4,-,61.5,-,62.2,-,59,-,54.9,-,56.9,-,54.8,-
2,2,0,0,0,生計支出,336347,-,6.6,107232,-,167368,-,224439,-,270842,-,336122,-,425790,-,820017,-
2,3,0,0,0,消費支出,336347,100,6.6,107232,100,167368,100,224439,100,270842,100,336122,100,425790,100,820017,100
2,4,1,0,0,食料,80864,24,-0.3,48376,45.1,60886,36.4,69467,31,80880,29.9,88734,26.4,98463,23.1,118909,14.5
2,5,1,1,0,穀類,5931,1.8,-2.2,4339,4,4933,2.9,5918,2.6,5868,2.2,6454,1.9,6756,1.6,7235,0.9
2,6,1,1,1,米類,1436,0.4,-15,1341,1.3,1060,0.6,1481,0.7,1626,0.6,1435,0.4,1450,0.3,1655,0.2
2,6,1,1,2,パン,2734,0.8,3.1,1745,1.6,2276,1.4,2805,1.2,2537,0.9,2997,0.9,3260,0.8,3514,0.4
2,6,1,1,3,麺類,1260,0.4,-3.7,920,0.9,1249,0.7,1190,0.5,1248,0.5,1421,0.4,1370,0.3,1418,0.2
2,6,1,1,4,他の穀類,501,0.1,21.3,333,0.3,347,0.2,443,0.2,457,0.2,601,0.2,676,0.2,648,0.1
2,5,1,2,0,魚介類,6325,1.9,-8.6,4885,4.6,5435,3.2,5878,2.6,6794,2.5,5989,1.8,7842,1.8,7433,0.9
2,6,1,2,1,生鮮魚介,3800,1.1,-11.9,2725,2.5,3219,1.9,3468,1.5,4116,1.5,3635,1.1,4827,1.1,4598,0.6
2,6,1,2,2,塩干魚介,1120,0.3,-1.1,1067,1,988,0.6,1044,0.5,1164,0.4,982,0.3,1305,0.3,1286,0.2
2,6,1,2,3,魚肉練製品,556,0.2,-9.7,459,0.4,481,0.3,570,0.3,594,0.2,597,0.2,646,0.2,544,0.1
2,6,1,2,4,他の魚介加工品,849,0.3,-1.4,633,0.6,747,0.4,795,0.4,920,0.3,776,0.2,1064,0.2,1004,0.1
2,5,1,3,0,肉類,7553,2.2,-1.5,4750,4.4,5996,3.6,6883,3.1,7303,2.7,8558,2.5,8970,2.1,10384,1.3
2,6,1,3,1,生鮮肉,6392,1.9,-0.1,3941,3.7,5114,3.1,5938,2.6,6188,2.3,7151,2.1,7685,1.8,8706,1.1
2,6,1,3,2,加工肉,1161,0.3,-8.4,809,0.8,882,0.5,946,0.4,1115,0.4,1408,0.4,1285,0.3,1678,0.2
2,5,1,4,0,乳卵類,4131,1.2,1.1,2989,2.8,3178,1.9,3915,1.7,4177,1.5,4366,1.3,5028,1.2,5254,0.6
2,6,1,4,1,牛乳,1314,0.4,4.3,937,0.9,1102,0.7,1223,0.5,1230,0.5,1521,0.5,1714,0.4,1468,0.2
2,6,1,4,2,乳製品,2082,0.6,0.6,1480,1.4,1425,0.9,2059,0.9,2185,0.8,2010,0.6,2519,0.6,2885,0.4
2,6,1,4,3,卵,736,0.2,-2.5,571,0.5,651,0.4,633,0.3,762,0.3,834,0.2,795,0.2,901,0.1
2,5,1,5,0,野菜・海藻,9869,2.9,2.2,7384,6.9,8215,4.9,8956,4,10241,3.8,10455,3.1,11395,2.7,12411,1.5
2,6,1,5,1,生鮮野菜,6898,2.1,6.8,5110,4.8,5716,3.4,6437,2.9,6967,2.6,7359,2.2,7682,1.8,8997,1.1
2,6,1,5,2,乾物・海藻,712,0.2,-7.4,572,0.5,466,0.3,541,0.2,764,0.3,721,0.2,980,0.2,937,0.1
2,6,1,5,3,大豆加工品,1116,0.3,-8.7,824,0.8,999,0.6,950,0.4,1276,0.5,1138,0.3,1383,0.3,1241,0.2
2,6,1,5,4,他の野菜・海藻加工品,1143,0.3,-5.2,878,0.8,1034,0.6,1030,0.5,1234,0.5,1236,0.4,1350,0.3,1236,0.2
2,5,1,6,0,果物,3581,1.1,4.7,2347,2.2,3031,1.8,3590,1.6,3623,1.3,3573,1.1,3833,0.9,5058,0.6
2,6,1,6,1,生鮮果物,3184,0.9,4.9,2181,2,2746,1.6,3127,1.4,3328,1.2,3262,1,3267,0.8,4369,0.5
2,6,1,6,2,果物加工品,396,0.1,2.3,165,0.2,284,0.2,463,0.2,295,0.1,311,0.1,566,0.1,689,0.1
2,5,1,7,0,油脂・調味料,3546,1.1,2.3,2471,2.3,2808,1.7,3042,1.4,3657,1.4,4238,1.3,3991,0.9,4601,0.6
2,6,1,7,1,油脂,364,0.1,-2.2,256,0.2,222,0.1,330,0.1,393,0.1,406,0.1,433,0.1,507,0.1
2,6,1,7,2,調味料,3181,0.9,2.8,2215,2.1,2586,1.5,2712,1.2,3263,1.2,3832,1.1,3558,0.8,4094,0.5
2,5,1,8,0,菓子類,5890,1.8,5.5,3499,3.3,3962,2.4,5386,2.4,5141,1.9,6935,2.1,7656,1.8,8630,1.1
2,5,1,9,0,調理食品,10580,3.1,0.7,7051,6.6,8387,5,10450,4.7,10998,4.1,11237,3.3,12374,2.9,13531,1.7
2,6,1,9,1,主食的調理食品,4459,1.3,0,2746,2.6,3630,2.2,4361,1.9,4036,1.5,4904,1.5,5092,1.2,6432,0.8
2,6,1,9,2,他の調理食品,6121,1.8,1.2,4304,4,4757,2.8,6089,2.7,6963,2.6,6333,1.9,7282,1.7,7099,0.9
2,5,1,10,0,飲料,4287,1.3,6.4,2585,2.4,2928,1.7,3351,1.5,4207,1.6,4848,1.4,5487,1.3,6582,0.8
2,6,1,10,1,茶類,1056,0.3,-3.6,512,0.5,864,0.5,1015,0.5,1099,0.4,1140,0.3,1465,0.3,1291,0.2
