項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2776,-,2908,-,3239,-,1077,-
0,0,0,0,0,調査世帯数,338,-,88,-,103,-,108,-,39,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3,-,4,-,5.41,-
0,0,0,0,0,有業人員,1.73,-,1.46,-,1.75,-,1.75,-,2.31,-
0,0,0,0,0,世帯主平均年齢,50.7,-,55.8,-,49.4,-,47.5,-,50.3,-
1,0,0,0,0,受取,974579,-,842433,-,969191,-,1080298,-,1011839,-
1,1,0,0,0,実収入,496811,100,406495,100,496797,100,558401,100,544438,100
1,2,0,0,0,経常収入,493472,99.3,404427,99.5,491298,98.9,555786,99.5,541478,99.5
1,3,0,0,0,勤め先収入,480353,96.7,388634,95.6,479470,96.5,545738,97.7,522529,96
1,4,0,0,0,世帯主収入,412098,82.9,334246,82.2,412446,83,474656,85,423702,77.8
1,6,0,0,0,うち男,392087,78.9,281469,69.2,399043,80.3,472771,84.7,415794,76.4
1,5,0,0,0,定期収入,409657,82.5,332571,81.8,408126,82.2,472915,84.7,422261,77.6
1,5,0,0,0,臨時収入,2441,0.5,1675,0.4,4321,0.9,1741,0.3,1441,0.3
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,62224,12.5,53438,13.1,55983,11.3,64995,11.6,93395,17.2
1,6,0,0,0,うち女,61496,12.4,53438,13.1,55983,11.3,64752,11.6,87370,16
1,4,0,0,0,他の世帯員収入,6031,1.2,949,0.2,11041,2.2,6086,1.1,5433,1
1,3,0,0,0,事業・内職収入,4817,1,7098,1.7,9147,1.8,577,0.1,-,-
1,4,0,0,0,家賃収入,3371,0.7,4501,1.1,7293,1.5,-,-,-,-
1,4,0,0,0,他の事業収入,973,0.2,2143,0.5,1299,0.3,-,-,-,-
1,4,0,0,0,内職収入,474,0.1,454,0.1,555,0.1,577,0.1,-,-
1,3,0,0,0,他の経常収入,8302,1.7,8695,2.1,2681,0.5,9472,1.7,18949,3.5
1,4,0,0,0,財産収入,568,0.1,628,0.2,310,0.1,908,0.2,93,0
1,4,0,0,0,社会保障給付,7317,1.5,7093,1.7,2371,0.5,8564,1.5,17504,3.2
1,5,0,0,0,公的年金給付,517,0.1,1862,0.5,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,6800,1.4,5231,1.3,2371,0.5,8564,1.5,17504,3.2
1,4,0,0,0,仕送り金,416,0.1,975,0.2,-,-,-,-,1352,0.2
1,2,0,0,0,特別収入,3339,0.7,2069,0.5,5499,1.1,2615,0.5,2960,0.5
1,3,0,0,0,受贈金,2279,0.5,430,0.1,4675,0.9,1939,0.3,1600,0.3
1,3,0,0,0,他の特別収入,1060,0.2,1639,0.4,824,0.2,676,0.1,1360,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),394760,-,355126,-,377687,-,442537,-,399357,-
1,2,0,0,0,預貯金引出,321798,-,277456,-,308123,-,366197,-,339506,-
1,2,0,0,0,保険金,5971,-,13324,-,-,-,7014,-,-,-
1,3,0,0,0,個人・企業年金保険金,5971,-,13324,-,-,-,7014,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,612,-,46,-,312,-,1336,-,702,-
1,2,0,0,0,一括払購入借入金,66264,-,64238,-,68910,-,67990,-,59150,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,116,-,61,-,342,-,-,-,-,-
1,1,0,0,0,繰入金,83008,-,80811,-,94707,-,79360,-,68044,-
2,0,0,0,0,支払,974579,-,842433,-,969191,-,1080298,-,1011839,-
2,1,0,0,0,実支出,411448,-,379064,-,402211,-,450922,-,401159,-
2,2,0,0,0,生計支出,311693,-,294521,-,304284,-,335912,-,303127,-
2,3,0,0,0,消費支出,311693,100,294521,100,304284,100,335912,100,303127,100
2,4,1,0,0,食料,85231,27.3,78946,26.8,77272,25.4,92857,27.6,99990,33
2,5,1,1,0,穀類,6704,2.2,4873,1.7,5959,2,8438,2.5,8218,2.7
2,6,1,1,1,米類,1787,0.6,1074,0.4,1494,0.5,2373,0.7,2654,0.9
2,6,1,1,2,パン,3077,1,2444,0.8,2859,0.9,3782,1.1,3184,1.1
2,6,1,1,3,麺類,1372,0.4,986,0.3,1225,0.4,1715,0.5,1734,0.6
2,6,1,1,4,他の穀類,467,0.1,371,0.1,381,0.1,568,0.2,646,0.2
2,5,1,2,0,魚介類,5136,1.6,5104,1.7,4837,1.6,5136,1.5,6025,2
2,6,1,2,1,生鮮魚介,2992,1,2866,1,2856,0.9,3022,0.9,3592,1.2
2,6,1,2,2,塩干魚介,946,0.3,930,0.3,848,0.3,1050,0.3,936,0.3
2,6,1,2,3,魚肉練製品,541,0.2,612,0.2,491,0.2,440,0.1,796,0.3
2,6,1,2,4,他の魚介加工品,658,0.2,697,0.2,641,0.2,624,0.2,701,0.2
2,5,1,3,0,肉類,8088,2.6,5777,2,7336,2.4,9928,3,10543,3.5
2,6,1,3,1,生鮮肉,6552,2.1,4482,1.5,5928,1.9,8171,2.4,8701,2.9
2,6,1,3,2,加工肉,1536,0.5,1295,0.4,1408,0.5,1757,0.5,1841,0.6
2,5,1,4,0,乳卵類,4083,1.3,3437,1.2,3718,1.2,4779,1.4,4641,1.5
2,6,1,4,1,牛乳,1310,0.4,981,0.3,1119,0.4,1573,0.5,1878,0.6
2,6,1,4,2,乳製品,2010,0.6,1807,0.6,1926,0.6,2280,0.7,1953,0.6
2,6,1,4,3,卵,763,0.2,649,0.2,673,0.2,927,0.3,810,0.3
2,5,1,5,0,野菜・海藻,8974,2.9,8630,2.9,8070,2.7,10077,3,8984,3
2,6,1,5,1,生鮮野菜,6296,2,5894,2,5874,1.9,7044,2.1,6224,2.1
2,6,1,5,2,乾物・海藻,649,0.2,583,0.2,494,0.2,849,0.3,635,0.2
2,6,1,5,3,大豆加工品,1007,0.3,1057,0.4,872,0.3,1129,0.3,875,0.3
2,6,1,5,4,他の野菜・海藻加工品,1022,0.3,1096,0.4,829,0.3,1056,0.3,1250,0.4
2,5,1,6,0,果物,2403,0.8,2625,0.9,2552,0.8,2176,0.6,2115,0.7
2,6,1,6,1,生鮮果物,2117,0.7,2134,0.7,2310,0.8,2009,0.6,1884,0.6
2,6,1,6,2,果物加工品,286,0.1,491,0.2,242,0.1,167,0,232,0.1
2,5,1,7,0,油脂・調味料,3764,1.2,2984,1,3353,1.1,4492,1.3,4696,1.5
2,6,1,7,1,油脂,343,0.1,235,0.1,293,0.1,446,0.1,445,0.1
2,6,1,7,2,調味料,3421,1.1,2749,0.9,3059,1,4046,1.2,4251,1.4
2,5,1,8,0,菓子類,6435,2.1,5121,1.7,5941,2,7512,2.2,7913,2.6
2,5,1,9,0,調理食品,11459,3.7,10204,3.5,10444,3.4,12017,3.6,15761,5.2
2,6,1,9,1,主食的調理食品,5053,1.6,4659,1.6,5077,1.7,5175,1.5,5638,1.9
2,6,1,9,2,他の調理食品,6406,2.1,5545,1.9,5367,1.8,6842,2,10124,3.3
2,5,1,10,0,飲料,4402,1.4,4124,1.4,4471,1.5,4624,1.4,4270,1.4
2,6,1,10,1,茶類,995,0.3,1045,0.4,1027,0.3,1097,0.3,469,0.2
2,6,1,10,2,コーヒー・ココア,942,0.3,883,0.3,1151,0.4,846,0.3,813,0.3
2,6,1,10,3,他の飲料,2466,0.8,2196,0.7,2293,0.8,2681,0.8,2988,1
2,5,1,11,0,酒類,3285,1.1,3610,1.2,3253,1.1,2820,0.8,3934,1.3
2,5,1,12,0,外食,20497,6.6,22457,7.6,17339,5.7,20859,6.2,22890,7.6
2,6,1,12,1,一般外食,19004,6.1,22457,7.6,16268,5.3,18523,5.5,18939,6.2
2,6,1,12,2,学校給食,1493,0.5,-,-,1071,0.4,2335,0.7,3951,1.3
2,4,2,0,0,住居,19951,6.4,26377,9,24706,8.1,12464,3.7,13062,4.3
2,5,2,1,0,家賃地代,16601,5.3,18932,6.4,22202,7.3,10934,3.3,12504,4.1
2,5,2,2,0,設備修繕・維持,3351,1.1,7446,2.5,2504,0.8,1529,0.5,558,0.2
2,6,2,2,1,設備材料,623,0.2,180,0.1,1863,0.6,56,0,118,0
2,6,2,2,2,工事その他のサービス,2728,0.9,7265,2.5,641,0.2,1473,0.4,441,0.1
2,4,3,0,0,光熱・水道,18830,6,14905,5.1,17271,5.7,22212,6.6,22991,7.6
2,5,3,1,0,電気代,8122,2.6,6698,2.3,7397,2.4,9656,2.9,9131,3
2,5,3,2,0,ガス代,5266,1.7,4265,1.4,5601,1.8,5610,1.7,5908,1.9
2,5,3,3,0,他の光熱,181,0.1,149,0.1,170,0.1,183,0.1,290,0.1
2,5,3,4,0,上下水道料,5262,1.7,3794,1.3,4103,1.3,6763,2,7662,2.5
2,4,4,0,0,家具・家事用品,11737,3.8,11937,4.1,13343,4.4,10680,3.2,10064,3.3
2,5,4,1,0,家庭用耐久財,2694,0.9,4367,1.5,3310,1.1,1000,0.3,1814,0.6
2,6,4,1,1,家事用耐久財,1454,0.5,2101,0.7,2013,0.7,337,0.1,1634,0.5
2,6,4,1,2,冷暖房用器具,781,0.3,2266,0.8,445,0.1,70,0,-,-
2,6,4,1,3,一般家具,459,0.1,-,-,852,0.3,593,0.2,179,0.1
2,5,4,2,0,室内装備・装飾品,534,0.2,510,0.2,641,0.2,308,0.1,989,0.3
2,5,4,3,0,寝具類,1767,0.6,1325,0.4,2706,0.9,1657,0.5,704,0.2
2,5,4,4,0,家事雑貨,2293,0.7,1825,0.6,1970,0.6,2693,0.8,3167,1
2,5,4,5,0,家事用消耗品,2981,1,2694,0.9,2756,0.9,3415,1,3022,1
2,5,4,6,0,家事サービス,1467,0.5,1215,0.4,1959,0.6,1608,0.5,368,0.1
2,4,5,0,0,被服及び履物,19776,6.3,15029,5.1,18770,6.2,25799,7.7,16613,5.5
2,5,5,1,0,和服,15,0,-,-,-,-,46,0,-,-
2,5,5,2,0,洋服,10135,3.3,6908,2.3,9716,3.2,14254,4.2,7198,2.4
2,6,5,2,1,男子用洋服,4192,1.3,2777,0.9,2199,0.7,7604,2.3,2963,1
2,6,5,2,2,婦人用洋服,4817,1.5,4107,1.4,5582,1.8,5442,1.6,2699,0.9
2,6,5,2,3,子供用洋服,1126,0.4,24,0,1935,0.6,1208,0.4,1536,0.5
2,5,5,3,0,シャツ・セーター類,3210,1,2817,1,2702,0.9,3941,1.2,3393,1.1
2,6,5,3,1,男子用シャツ・セーター類,1030,0.3,1336,0.5,604,0.2,1221,0.4,820,0.3
2,6,5,3,2,婦人用シャツ・セーター類,1952,0.6,1481,0.5,1903,0.6,2452,0.7,1794,0.6
2,6,5,3,3,子供用シャツ・セーター類,228,0.1,-,-,195,0.1,269,0.1,779,0.3
2,5,5,4,0,下着類,1412,0.5,1291,0.4,1277,0.4,1683,0.5,1276,0.4
2,6,5,4,1,男子用下着類,362,0.1,294,0.1,337,0.1,404,0.1,479,0.2
2,6,5,4,2,婦人用下着類,822,0.3,981,0.3,586,0.2,956,0.3,651,0.2
2,6,5,4,3,子供用下着類,228,0.1,16,0,354,0.1,323,0.1,146,0
2,5,5,5,0,生地・糸類,179,0.1,40,0,272,0.1,177,0.1,292,0.1
2,5,5,6,0,他の被服,1582,0.5,1202,0.4,1561,0.5,1923,0.6,1597,0.5
2,5,5,7,0,履物類,2157,0.7,1648,0.6,2282,0.7,2535,0.8,1994,0.7
2,5,5,8,0,被服関連サービス,1086,0.3,1124,0.4,961,0.3,1240,0.4,863,0.3
2,4,6,0,0,保健医療,14771,4.7,14094,4.8,12655,4.2,16481,4.9,17087,5.6
2,5,6,1,0,医薬品,2444,0.8,3166,1.1,2334,0.8,1977,0.6,2291,0.8
2,5,6,2,0,健康保持用摂取品,868,0.3,1097,0.4,974,0.3,713,0.2,456,0.2
2,5,6,3,0,保健医療用品・器具,3045,1,1990,0.7,2600,0.9,3372,1,5985,2
2,5,6,4,0,保健医療サービス,8413,2.7,7842,2.7,6747,2.2,10419,3.1,8355,2.8
2,4,7,0,0,交通・通信,34742,11.1,26699,9.1,41729,13.7,36453,10.9,31455,10.4
2,5,7,1,0,交通,8387,2.7,7801,2.6,10766,3.5,7710,2.3,5504,1.8
2,5,7,2,0,自動車等関係費,10374,3.3,6114,2.1,16008,5.3,9657,2.9,8296,2.7
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,84,0,-,-,290,0.1,-,-,-,-
2,6,7,2,3,自動車等維持,10290,3.3,6114,2.1,15718,5.2,9657,2.9,8296,2.7
2,5,7,3,0,通信,15981,5.1,12785,4.3,14955,4.9,19085,5.7,17655,5.8
2,4,8,0,0,教育,13709,4.4,-,-,6752,2.2,30548,9.1,17200,5.7
2,5,8,1,0,授業料等,7406,2.4,-,-,5106,1.7,15995,4.8,6878,2.3
2,5,8,2,0,教科書・学習参考教材,175,0.1,-,-,-,-,499,0.1,122,0
2,5,8,3,0,補習教育,6129,2,-,-,1646,0.5,14054,4.2,10199,3.4
2,4,9,0,0,教養娯楽,35819,11.5,41198,14,31175,10.2,36860,11,31369,10.3
2,5,9,1,0,教養娯楽用耐久財,1188,0.4,825,0.3,2462,0.8,451,0.1,903,0.3
2,5,9,2,0,教養娯楽用品,8255,2.6,7297,2.5,7722,2.5,9136,2.7,9512,3.1
2,5,9,3,0,書籍・他の印刷物,3515,1.1,4030,1.4,3544,1.2,2932,0.9,3864,1.3
2,5,9,4,0,教養娯楽サービス,22861,7.3,29046,9.9,17447,5.7,24340,7.2,17090,5.6
2,6,9,4,1,宿泊料,2442,0.8,3392,1.2,1493,0.5,2803,0.8,1468,0.5
2,6,9,4,2,パック旅行費,4561,1.5,12490,4.2,2624,0.9,896,0.3,376,0.1
2,6,9,4,3,月謝類,5345,1.7,2082,0.7,3796,1.2,9052,2.7,6794,2.2
2,6,9,4,4,他の教養娯楽サービス,10513,3.4,11082,3.8,9534,3.1,11590,3.5,8452,2.8
2,4,10,0,0,その他の消費支出,57126,18.3,65334,22.2,60611,19.9,51560,15.3,43296,14.3
