項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7337,-,1622,-,131,-,910,-
0,0,0,0,0,調査世帯数,367,-,275,-,55,-,7,-,30,-
0,0,0,0,0,世帯人員,3.36,-,3.4,-,2.96,-,3.43,-,3.74,-
0,0,0,0,0,有業人員,1.65,-,1.72,-,1.48,-,2,-,1.3,-
0,0,0,0,0,世帯主平均年齢,49.1,-,51.3,-,43.9,-,46.7,-,41.1,-
1,0,0,0,0,受取,1167747,-,1280072,-,840880,-,780712,-,900180,-
1,1,0,0,0,実収入,512393,100,530719,100,421206,100,415096,100,541088,100
1,2,0,0,0,経常収入,501832,97.9,517638,97.5,416099,98.8,415096,100,539612,99.7
1,3,0,0,0,勤め先収入,471191,92,480717,90.6,399166,94.8,374413,90.2,536623,99.2
1,4,0,0,0,世帯主収入,417218,81.4,424486,80,348316,82.7,313483,75.5,496283,91.7
1,6,0,0,0,うち男,388524,75.8,400673,75.5,295436,70.1,295990,71.3,469724,86.8
1,5,0,0,0,定期収入,405556,79.1,414779,78.2,343340,81.5,313483,75.5,455275,84.1
1,5,0,0,0,臨時収入,7568,1.5,8952,1.7,4976,1.2,-,-,2120,0.4
1,5,0,0,0,賞与,4093,0.8,755,0.1,-,-,-,-,38888,7.2
1,4,0,0,0,世帯主の配偶者の収入,49298,9.6,50209,9.5,50850,12.1,41216,9.9,40340,7.5
1,6,0,0,0,うち女,45886,9,47570,9,50850,12.1,41216,9.9,24132,4.5
1,4,0,0,0,他の世帯員収入,4676,0.9,6022,1.1,-,-,19714,4.7,-,-
1,3,0,0,0,事業・内職収入,2866,0.6,2658,0.5,5648,1.3,-,-,-,-
1,4,0,0,0,家賃収入,727,0.1,991,0.2,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,849,0.2,488,0.1,3030,0.7,-,-,-,-
1,4,0,0,0,内職収入,1290,0.3,1179,0.2,2618,0.6,-,-,-,-
1,3,0,0,0,他の経常収入,27774,5.4,34264,6.5,11285,2.7,40683,9.8,2989,0.6
1,4,0,0,0,財産収入,1293,0.3,1762,0.3,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,25465,5,31117,5.9,11285,2.7,40683,9.8,2989,0.6
1,5,0,0,0,公的年金給付,22741,4.4,28153,5.3,9578,2.3,40683,9.8,-,-
1,5,0,0,0,他の社会保障給付,2724,0.5,2965,0.6,1706,0.4,-,-,2989,0.6
1,4,0,0,0,仕送り金,1016,0.2,1385,0.3,-,-,-,-,-,-
1,2,0,0,0,特別収入,10561,2.1,13081,2.5,5107,1.2,-,-,1476,0.3
1,3,0,0,0,受贈金,6078,1.2,7586,1.4,2400,0.6,-,-,1348,0.2
1,3,0,0,0,他の特別収入,4483,0.9,5495,1,2707,0.6,-,-,127,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),561415,-,648156,-,328534,-,310554,-,313090,-
1,2,0,0,0,預貯金引出,406812,-,454972,-,287917,-,255405,-,252143,-
1,2,0,0,0,保険金,8634,-,11767,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,2791,-,3804,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,5843,-,7964,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,73623,-,100339,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1196,-,1630,-,-,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,70575,-,78705,-,40617,-,55150,-,60628,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,574,-,743,-,-,-,-,-,318,-
